Sync Signal ID,Signal ID,Location Name,System ID,System Name,Limit,Isolated,Latitude,Longitude,Location
193,889,FM 620 RD / BOULDER LN (North),22,RM 620,NO,false,30.4434834,-97.8331299,"(30.4434834, -97.8331299)"
386,463, BURNET RD / PALM WAY (IBM DRIVEWAY),41,BURNET,NO,false,30.4022865,-97.7176056,"(30.4022865, -97.7176056)"
1236,139, CONGRESS AVE / NELLIE ST,93,NON-CORRIDOR,NO,true,30.2522736,-97.7486496,"(30.2522736, -97.7486496)"
1425,489, MANOR RD / ROGGE LN,102,MANOR - EAST,NO,false,30.304554,-97.6813126,"(30.304554, -97.6813126)"
1030,4008,2500 BLK LAKE AUSTIN BLVD (Hearn / UT Graduate Student Housing),80,EXPOSITION,NO,true,30.279402,-97.774177,"(30.279402, -97.774177)"
1008,266, SAN JACINTO BLVD / 10TH ST,78,SAN JACINTO,NO,false,30.2711124,-97.7389984,"(30.2711124, -97.7389984)"
455,412, WILLIAM CANNON DR / 35 SVRD,7,WILLIAM CANNON,NO,false,30.1906624,-97.7708969,"(30.1906624, -97.7708969)"
1106,1036, CESAR CHAVEZ ST / WEST AVE,87,CESAR CHAVEZ - WEST,NO,false,30.2656233,-97.7523567,"(30.2656233, -97.7523567)"
586,523, BRAKER LN / SETON CENTER PKWY,43,BRAKER,NO,false,30.4002647,-97.7425232,"(30.4002647, -97.7425232)"
1130,428, BRODIE LN / ESKEW DR,88,BRODIE,NO,false,30.2030926,-97.8373489,"(30.2030926, -97.8373489)"
253,817, LOYOLA LN / CRYSTALBROOK DR,28,LOYOLA,NO,false,30.3029079,-97.6538849,"(30.3029079, -97.6538849)"
142,681, ESCARPMENT BLVD / SLAUGHTER LN,20,SLAUGHTER,SOUTH/WEST,false,30.2005997,-97.8784256,"(30.2005997, -97.8784256)"
20,826,FM 2222 RD / MC NEIL DR,2,RM 2222 - WEST,NORTH/EAST,false,30.3920841,-97.8351898,"(30.3920841, -97.8351898)"
32,847, CAPITAL OF TEXAS HWY / SPICEWOOD SPRINGS RD (WEST),3,LOOP 360 - NORTH,NO,false,30.382658,-97.7713623,"(30.382658, -97.7713623)"
137,1011, 1ST ST / TAFT LN,18,SOUTH 1ST - SOUTH,SOUTH/WEST,false,30.1632843,-97.8007126,"(30.1632843, -97.8007126)"
900,670, SPRINGDALE RD / PECAN BROOK DR,72,MANOR,NORTH/EAST,false,30.3186951,-97.6613617,"(30.3186951, -97.6613617)"
1121,383, BRODIE LN / FRATE BARKER RD,88,BRODIE,SOUTH/WEST,false,30.148468,-97.8549042,"(30.148468, -97.8549042)"
160,204, SLAUGHTER LN / 1ST ST,20,SLAUGHTER,NO,false,30.1724548,-97.7995529,"(30.1724548, -97.7995529)"
933,653, CAMERON RD / ST JOHNS AVE,73,CAMERON - SOUTH,NO,false,30.3260517,-97.6923065,"(30.3260517, -97.6923065)"
560,53, DEAN KEETON ST / WICHITA ST,38,DEAN KEETON,NO,false,30.2895603,-97.7379913,"(30.2895603, -97.7379913)"
1375,1050, MARTIN LUTHER KING JR BLVD / COLORADO ST,68,MLK - WEST,NO,false,30.281042,-97.73946,"(30.281042, -97.73946)"
824,456, BRAKER LN / METRIC BLVD,67,METRIC,NO,false,30.3923416,-97.7082825,"(30.3923416, -97.7082825)"
523,67, RED RIVER ST / 32ND ST,23,RED RIVER - NORTH,NO,false,30.2910519,-97.72715,"(30.2910519, -97.72715)"
898,4005," RUNDBERG LN / TEASDALE TER (Dobie MS, Gus Garcia Rec Center)",71,RUNDBERG,NO,false,30.3539848,-97.6813049,"(30.3539848, -97.6813049)"
676,991, CAPITAL OF TEXAS HWY / 2222 RD,54,RM 2222 - CENTRAL,NO,false,30.359251,-97.7905273,"(30.359251, -97.7905273)"
863,291, 7TH ST / LAVACA ST,69,LAVACA,NO,false,30.2696552,-97.7448425,"(30.2696552, -97.7448425)"
1028,430, LAKE AUSTIN BLVD / ATLANTA ST,80,EXPOSITION,NO,true,30.2772179,-97.7704849,"(30.2772179, -97.7704849)"
719,256, 11TH ST / TRINITY ST,56,TRINITY,NORTH/EAST,false,30.2717628,-97.7375641,"(30.2717628, -97.7375641)"
464,194, MENCHACA RD / WILLIAM CANNON DR,7,WILLIAM CANNON,NO,false,30.2029133,-97.8069077,"(30.2029133, -97.8069077)"
1270,142, CONGRESS AVE / LIVE OAK ST,93,NON-CORRIDOR,NO,true,30.2418518,-97.7525253,"(30.2418518, -97.7525253)"
405,835, POND SPRINGS RD / TURTLE ROCK RD,46,ANDERSON MILL,NO,true,30.4448986,-97.7778854,"(30.4448986, -97.7778854)"
379,667, BURNET RD / RESEARCH BLVD SVRD,41,BURNET,NO,false,30.3735065,-97.7262878,"(30.3735065, -97.7262878)"
348,140, CONGRESS AVE / MONROE ST,39,CONGRESS - SOUTH,NO,false,30.2479458,-97.750267,"(30.2479458, -97.750267)"
42,103, 38TH ST / LAMAR BLVD,4,LAMAR - CENTRAL,NO,false,30.3051968,-97.7430496,"(30.3051968, -97.7430496)"
773,286, 8TH ST / SAN JACINTO BLVD,62,8TH,NO,false,30.2692356,-97.7396927,"(30.2692356, -97.7396927)"
117,470, ST JOHNS AVE / GUADALUPE ST,16,ST JOHNS,NO,false,30.3378239,-97.7144089,"(30.3378239, -97.7144089)"
704,520, PARMER LN / LAMPLIGHT VILLAGE AVE,55,PARMER - WEST,NO,false,30.4158096,-97.6959076,"(30.4158096, -97.6959076)"
1258,732, TECH RIDGE BLVD / CANYON RIDGE DR,93,NON-CORRIDOR,NO,true,30.3990517,-97.6688538,"(30.3990517, -97.6688538)"
1218,754, 35TH ST / EXPOSITION BLVD,93,NON-CORRIDOR,NO,true,30.3104992,-97.7627029,"(30.3104992, -97.7627029)"
617,17, AIRPORT BLVD / DENSON DR,47,AIRPORT,NO,false,30.3270321,-97.7160797,"(30.3270321, -97.7160797)"
1120,280, CESAR CHAVEZ ST / SAN ANTONIO ST,87,CESAR CHAVEZ - WEST,NO,true,30.2646561,-97.749115,"(30.2646561, -97.749115)"
359,771, MOPAC EXPY SVRD / WATERS PARK RD,41,BURNET,NO,true,30.4114418,-97.7103043,"(30.4114418, -97.7103043)"
807,851, MARTIN LUTHER KING JR BLVD / E M FRANKLIN AVE,65,MLK - EAST,NO,false,30.2837296,-97.6960907,"(30.2837296, -97.6960907)"
426,33, 24TH ST / SAN ANTONIO ST,51,24TH,NO,false,30.2877693,-97.7426453,"(30.2877693, -97.7426453)"
918,985, MANOR RD / CHERRYWOOD RD,72,MANOR,SOUTH/WEST,false,30.2844105,-97.7184219,"(30.2844105, -97.7184219)"
883,4054, LAMAR BLVD / COOPER DR,70,LAMAR - NORTH,NO,false,30.3611334,-97.6981222,"(30.3611334, -97.6981222)"
1278,241, 12TH ST / SHOAL CREEK BLVD,93,NON-CORRIDOR,NO,true,30.2764111,-97.7499084,"(30.2764111, -97.7499084)"
360,961, DUVAL RD / AMHERST DR,41,BURNET,NO,true,30.4116764,-97.7220535,"(30.4116764, -97.7220535)"
621,368, 7TH ST / SHADY LN,48,7TH - EAST,NORTH/EAST,false,30.2533531,-97.6975708,"(30.2533531, -97.6975708)"
1007,277, SAN JACINTO BLVD / 9TH ST,78,SAN JACINTO,NO,false,30.270174,-97.7393341,"(30.270174, -97.7393341)"
848,25, MARTIN LUTHER KING JR BLVD / CONGRESS AVE,68,MLK - WEST,NO,false,30.2806873,-97.7381058,"(30.2806873, -97.7381058)"
695,677, MC NEIL DR / PARMER LN,55,PARMER - WEST,NO,false,30.4438496,-97.7423935,"(30.4438496, -97.7423935)"
984,328, CONGRESS AVE / 3RD ST,77,CONGRESS - NORTH,NO,false,30.2652397,-97.743866,"(30.2652397, -97.743866)"
1113,150, CESAR CHAVEZ ST / SAN JACINTO BLVD,87,CESAR CHAVEZ - WEST,NO,false,30.2626915,-97.7421036,"(30.2626915, -97.7421036)"
45,3, LAMAR BLVD / 51ST ST,4,LAMAR - CENTRAL,NO,false,30.3187695,-97.7308197,"(30.3187695, -97.7308197)"
1149,389, RIVERSIDE DR / PARKER LN,89,RIVERSIDE,NO,false,30.2432289,-97.7293091,"(30.2432289, -97.7293091)"
854,35, MARTIN LUTHER KING JR BLVD / 35 SVRD,68,MLK - WEST,NO,false,30.2785587,-97.730484,"(30.2785587, -97.730484)"
573,816, BRAKER LN / BLUFF BEND DR,43,BRAKER,NO,false,30.3754253,-97.6725311,"(30.3754253, -97.6725311)"
134,404, WILLIAM CANNON DR / 1ST ST,18,SOUTH 1ST - SOUTH,NO,false,30.1970978,-97.7878189,"(30.1970978, -97.7878189)"
1159,549, GROVE BLVD / RIVERSIDE DR,89,RIVERSIDE,NO,false,30.2270241,-97.7079239,"(30.2270241, -97.7079239)"
106,427, STASSNEY LN / 35 SVRD,14,STASSNEY - WEST,NO,false,30.1986885,-97.7644882,"(30.1986885, -97.7644882)"
1343,396, RIVERSIDE DR / WILLOW CREEK DR,93,NON-CORRIDOR,NO,true,30.2376804,-97.7256622,"(30.2376804, -97.7256622)"
789,316, 5TH ST / SAN JACINTO BLVD,63,5TH,NO,false,30.2664375,-97.7407303,"(30.2664375, -97.7407303)"
643,860,US 183 HWY / METROPOLIS DR,42,BURLESON,NO,true,30.2099247,-97.6832809,"(30.2099247, -97.6832809)"
41,105, LAMAR BLVD / 34TH ST,4,LAMAR - CENTRAL,NO,false,30.3027,-97.7447128,"(30.3027, -97.7447128)"
1172,958, 5TH ST / PRESSLER ST,63,5TH,NO,false,30.272729,-97.760832,"(30.272729, -97.760832)"
314,611, JOLLYVILLE RD / BALCONES WOODS DR,33,JOLLYVILLE,NO,false,30.407795,-97.7478638,"(30.407795, -97.7478638)"
827,600, METRIC BLVD / BITTERN HOLW,67,METRIC,NO,false,30.4031048,-97.7003403,"(30.4031048, -97.7003403)"
1324,209, 12TH ST / WEST LYNN ST,93,NON-CORRIDOR,NO,true,30.2802258,-97.7591171,"(30.2802258, -97.7591171)"
924,1014, CAMERON RD / 53RD ST,73,CAMERON - SOUTH,SOUTH/WEST,false,30.31062051,-97.70809936,"(30.31062051, -97.70809936)"
577,469, BRAKER LN / LAMAR BLVD,43,BRAKER,NO,false,30.3819351,-97.6863708,"(30.3819351, -97.6863708)"
1188,381,IH 35 SVRD / WOODLAND AVE,89,RIVERSIDE,NO,true,30.2410469,-97.7373962,"(30.2410469, -97.7373962)"
1301,207, MENCHACA RD / MONARCH DR,93,NON-CORRIDOR,NO,true,30.1760006,-97.8225865,"(30.1760006, -97.8225865)"
1070,4007,"700 BLK E 7TH ST (APD, Sabine St)",84,7TH - WEST,NO,true,30.2670422,-97.7354889,"(30.2670422, -97.7354889)"
1014,4018,1820 BLK W STASSNEY LN (Crocket High School),14,STASSNEY - WEST,NO,true,30.2148018,-97.7963867,"(30.2148018, -97.7963867)"
1285,453, WELLS BRANCH PKWY / OWEN TECH BLVD,93,NON-CORRIDOR,NO,true,30.43887911,-97.67208725,"(30.43887911, -97.67208725)"
1237,866, CAPITAL OF TEXAS HWY / PASCAL LN,93,NON-CORRIDOR,NO,true,30.3154545,-97.8260498,"(30.3154545, -97.8260498)"
677,992, CAPITAL OF TEXAS HWY / 2222 RD,54,RM 2222 - CENTRAL,NO,false,30.3593979,-97.7918472,"(30.3593979, -97.7918472)"
147,532,3901 BLK W SLAUGHTER LN (BOWIE HIGH SCHOOL),20,SLAUGHTER,NO,false,30.1891022,-97.8568878,"(30.1891022, -97.8568878)"
1276,930, OLTORF ST / BURLESON RD,93,NON-CORRIDOR,NO,true,30.2314911,-97.735733,"(30.2314911, -97.735733)"
155,197, MENCHACA RD / SLAUGHTER LN,20,SLAUGHTER,NO,false,30.1737366,-97.8237305,"(30.1737366, -97.8237305)"
771,285, 8TH ST / BRAZOS ST,62,8TH,NO,false,30.2695313,-97.7407837,"(30.2695313, -97.7407837)"
408,646, ANDERSON MILL RD / POND SPRINGS RD,46,ANDERSON MILL,NO,false,30.4503841,-97.7853088,"(30.4503841, -97.7853088)"
1281,531,SH 71  / FLETCHER LN,93,NON-CORRIDOR,NO,true,30.2470665,-97.888443,"(30.2470665, -97.888443)"
904,490, MANOR RD / LOYOLA LN,72,MANOR,NO,false,30.3100624,-97.6671524,"(30.3100624, -97.6671524)"
1091,176, OLTORF ST / EAST SIDE DR,86,OLTORF,NO,false,30.2367039,-97.7488022,"(30.2367039, -97.7488022)"
157,760, SLAUGHTER LN / TEXAS OAKS DR,20,SLAUGHTER,NO,false,30.1738815,-97.8143845,"(30.1738815, -97.8143845)"
1409,759, BRAKER LN / STONELAKE BLVD,100,BRAKER - WEST,NO,false,30.3989582,-97.7392883,"(30.3989582, -97.7392883)"
839,547, MENCHACA RD / BEN WHITE BLVD SVRD,66,BEN WHITE - WEST,NO,false,30.23036,-97.7880554,"(30.23036, -97.7880554)"
1397,729,1 BLK S PLEASANT VALLEY RD (KREIG FIELD),98,PLEASANT VALLEY - SOUTH,NO,false,30.2460289,-97.7149734,"(30.2460289, -97.7149734)"
693,674, PARMER LN / TAMAYO DR,55,PARMER - WEST,NO,false,30.4559517,-97.7527771,"(30.4559517, -97.7527771)"
1134,806, BRODIE LN / BEN GARZA LN,88,BRODIE,NO,false,30.2198162,-97.8266525,"(30.2198162, -97.8266525)"
1341,543, 1ST ST / BEN WHITE BLVD SVRD,93,NON-CORRIDOR,NO,true,30.226881,-97.7692413,"(30.226881, -97.7692413)"
761,304, 6TH ST / BRAZOS ST,60,6TH,NO,false,30.267683,-97.7414551,"(30.267683, -97.7414551)"
728,244, 12TH ST / NUECES ST,58,12TH - WEST,NO,false,30.275465,-97.7462692,"(30.275465, -97.7462692)"
1075,731, GUADALUPE ST / 3RD ST,85,GUADALUPE - SOUTH,NO,false,30.2662258,-97.7473068,"(30.2662258, -97.7473068)"
884,474, LAMAR BLVD / PAYTON GIN RD,70,LAMAR - NORTH,NO,false,30.3576469,-97.7001114,"(30.3576469, -97.7001114)"
584,526, BRAKER LN / MOPAC EXPY SVRD,43,BRAKER,NO,false,30.396101,-97.7333984,"(30.396101, -97.7333984)"
351,933, CONGRESS AVE / JAMES ST,39,CONGRESS - SOUTH,NO,false,30.2511158,-97.7491074,"(30.2511158, -97.7491074)"
1263,4, LAMAR BLVD / NORTH LOOP BLVD,93,NON-CORRIDOR,NO,true,30.3210888,-97.729393,"(30.3210888, -97.729393)"
1360,982,IH 35 SVRD / 32ND ST,93,NON-CORRIDOR,NO,true,30.2890625,-97.723053,"(30.2890625, -97.723053)"
1012,418, WEST GATE BLVD / WILLIAM CANNON DR,79,WEST GATE,SOUTH/WEST,false,30.207201,-97.8153915,"(30.207201, -97.8153915)"
267,126, LAMAR BLVD / TREADWELL ST,29,LAMAR - SOUTH,NO,false,30.256052,-97.7614899,"(30.256052, -97.7614899)"
1245,69, 45TH ST / RED RIVER ST,93,NON-CORRIDOR,NO,true,30.3048534,-97.7196121,"(30.3048534, -97.7196121)"
504,344, PLEASANT VALLEY RD / STASSNEY LN,15,STASSNEY - EAST,NO,false,30.193985,-97.7446823,"(30.193985, -97.7446823)"
288,672, LAKELINE BLVD / 183 HWY SVRD,31,LAKELINE,NO,false,30.4800491,-97.8019562,"(30.4800491, -97.8019562)"
338,361, CONGRESS AVE / RADAM LN,39,CONGRESS - SOUTH,NO,false,30.2213669,-97.7648239,"(30.2213669, -97.7648239)"
971,975, LAVACA ST / 17TH ST,74,15TH,NO,true,30.2794685,-97.7412033,"(30.2794685, -97.7412033)"
27,856,9600 BLK N CAPITAL OF TEXAS HWY SB (SAM'S CLUB DRIVEWAY),3,LOOP 360 - NORTH,NO,false,30.3905487,-97.7415771,"(30.3905487, -97.7415771)"
1231,976,7010 BLK W SH 71 (CENTER OF THE HILLS SHOPPING CENTER),93,NON-CORRIDOR,NO,true,30.2351704,-97.8765945,"(30.2351704, -97.8765945)"
1117,136, CESAR CHAVEZ ST / 35 SVRD,87,CESAR CHAVEZ - WEST,NORTH/EAST,false,30.2609959,-97.7357864,"(30.2609959, -97.7357864)"
795,560, 51ST ST / LANCASTER CT,64,51ST,NO,false,30.3075066,-97.7064896,"(30.3075066, -97.7064896)"
1267,386, OLTORF ST / 35 SVRD,93,NON-CORRIDOR,NO,true,30.2335949,-97.7404251,"(30.2335949, -97.7404251)"
33,848, CAPITAL OF TEXAS HWY / LAKEWOOD DR,3,LOOP 360 - NORTH,NO,false,30.3716736,-97.7856598,"(30.3716736, -97.7856598)"
847,24, LAVACA ST / MARTIN LUTHER KING JR BLVD,68,MLK - WEST,NO,false,30.2813282,-97.740509,"(30.2813282, -97.740509)"
527,331,IH 35 SVRD / 11TH ST,34,IH 35 SRVC RDS,NO,false,30.2705593,-97.7332916,"(30.2705593, -97.7332916)"
1116,135, CESAR CHAVEZ ST / 35 SVRD,87,CESAR CHAVEZ - WEST,NO,false,30.2612305,-97.736763,"(30.2612305, -97.736763)"
1059,98, SPICEWOOD SPRINGS RD / MOPAC EXPY SVRD,83,ANDERSON,NO,false,30.3612633,-97.7452316,"(30.3612633, -97.7452316)"
545,39, GUADALUPE ST / WEST MALL UT  (UT CROSSWALK),35,GUADALUPE - NORTH,NO,false,30.2858925,-97.7417374,"(30.2858925, -97.7417374)"
1074,153, GUADALUPE ST / 2ND ST,85,GUADALUPE - SOUTH,NO,false,30.2652874,-97.747673,"(30.2652874, -97.747673)"
240,548, MENCHACA RD / BEN WHITE BLVD SVRD,27,MENCHACA,NO,false,30.2296352,-97.7885208,"(30.2296352, -97.7885208)"
49,6, LAMAR BLVD / DENSON DR,4,LAMAR - CENTRAL,NO,false,30.3303776,-97.7235413,"(30.3303776, -97.7235413)"
656,557,SH 71  / COVERED BRIDGE DR,9,US 290 - WEST,NO,true,30.2499123,-97.8943024,"(30.2499123, -97.8943024)"
194,888,FM 620 RD / BOULDER LN (South),22,RM 620,NO,false,30.4287834,-97.842659,"(30.4287834, -97.842659)"
1243,590,IH 35 SVRD / 290 HWY SVRD (E Koenig LN),93,NON-CORRIDOR,NO,true,30.3227043,-97.7060852,"(30.3227043, -97.7060852)"
461,452, WILLIAM CANNON DR / COOPER LN,7,WILLIAM CANNON,NO,false,30.1985073,-97.7911224,"(30.1985073, -97.7911224)"
246,194, MENCHACA RD / WILLIAM CANNON DR,27,MENCHACA,NO,false,30.2029133,-97.8069077,"(30.2029133, -97.8069077)"
1268,926, CAMERON RD / FERGUSON LN,93,NON-CORRIDOR,NO,true,30.3458042,-97.6774902,"(30.3458042, -97.6774902)"
803,660, MANOR RD / 51ST ST,64,51ST,NO,false,30.2981815,-97.6870575,"(30.2981815, -97.6870575)"
10,810, GREAT HILLS TRL / RESEARCH BLVD SVRD,1,US 183 - CENTRAL,SOUTH/WEST,false,30.3940792,-97.7459869,"(30.3940792, -97.7459869)"
409,601, ANDERSON MILL RD / 183 HWY SVRD,46,ANDERSON MILL,NO,false,30.4488926,-97.7900314,"(30.4488926, -97.7900314)"
411,997,9700 BLK ANDERSON MILL RD (Bethany),46,ANDERSON MILL,NO,false,30.4469604,-97.7977066,"(30.4469604, -97.7977066)"
340,415, CONGRESS AVE / BEN WHITE BLVD SVRD,39,CONGRESS - SOUTH,NO,false,30.2234097,-97.7635956,"(30.2234097, -97.7635956)"
766,282, 8TH ST / LAVACA ST,62,8TH,NO,false,30.2705746,-97.7444916,"(30.2705746, -97.7444916)"
485,713,US 290 HWY / CONVICT HILL RD,9,US 290 - WEST,NO,false,30.2307835,-97.8792953,"(30.2307835, -97.8792953)"
597,130, BARTON SPRINGS RD / AZIE MORTON RD,45,BARTON SPRINGS,NO,false,30.2647686,-97.7649841,"(30.2647686, -97.7649841)"
926,4026, CAMERON RD / CORONA DR,73,CAMERON - SOUTH,NO,false,30.313036,-97.7050323,"(30.313036, -97.7050323)"
469,605,4101 BLK W WILLIAM CANNON DR (COSTCO),7,WILLIAM CANNON,NO,false,30.2224102,-97.8390427,"(30.2224102, -97.8390427)"
299,441, MOPAC EXPY SVRD / NORTHLAND DR (West),32,KOENIG/NORTHLAND,NO,false,30.3367844,-97.7559586,"(30.3367844, -97.7559586)"
535,773, MANOR RD / 35 SVRD,34,IH 35 SRVC RDS,NO,false,30.2830906,-97.727478,"(30.2830906, -97.727478)"
336,407, CONGRESS AVE / ST ELMO RD,39,CONGRESS - SOUTH,NO,false,30.2174797,-97.7673035,"(30.2174797, -97.7673035)"
1,1032,SH 45  / ESCARPMENT BLVD,20,SLAUGHTER,NO,true,30.181084,-97.90023,"(30.181084, -97.90023)"
1350,133, RIVERSIDE DR / BARTON SPRINGS RD,93,NON-CORRIDOR,NO,true,30.2586384,-97.7484283,"(30.2586384, -97.7484283)"
132,399, 1ST ST / FLOURNOY DR,18,SOUTH 1ST - SOUTH,NO,false,30.2038345,-97.7838211,"(30.2038345, -97.7838211)"
568,734, DESSAU RD / DUNGAN LN,40,CAMERON - NORTH,NO,false,30.3522682,-97.675087,"(30.3522682, -97.675087)"
1327,359, GRAND AVENUE PKWY / CENTRAL COMMERCE DR,93,NON-CORRIDOR,NO,true,30.4559536,-97.6599274,"(30.4559536, -97.6599274)"
590,132, CONGRESS AVE / BARTON SPRINGS RD,45,BARTON SPRINGS,NORTH/EAST,false,30.2591114,-97.7461395,"(30.2591114, -97.7461395)"
717,287, 8TH ST / TRINITY ST,56,TRINITY,NO,false,30.2689266,-97.7386093,"(30.2689266, -97.7386093)"
1133,419, BRODIE LN / WILLIAM CANNON DR,88,BRODIE,NO,false,30.2137775,-97.8303833,"(30.2137775, -97.8303833)"
770,284, 8TH ST / CONGRESS AVE,62,8TH,NO,false,30.2699051,-97.7421112,"(30.2699051, -97.7421112)"
259,117, LAMAR BLVD / 10TH ST,29,LAMAR - SOUTH,NO,false,30.2750168,-97.7522812,"(30.2750168, -97.7522812)"
610,167, AIRPORT BLVD / 35 SVRD,47,AIRPORT,NO,false,30.3013058,-97.7145767,"(30.3013058, -97.7145767)"
885,480, RUNDBERG LN / PARKFIELD DR,71,RUNDBERG,SOUTH/WEST,false,30.3674049,-97.7062454,"(30.3674049, -97.7062454)"
1269,497,US 183 HWY / BURLESON RD,93,NON-CORRIDOR,NO,true,30.1828804,-97.6876297,"(30.1828804, -97.6876297)"
79,800,US 290 HWY SVRD / SPRINGDALE RD,10,US 290 - EAST,NO,false,30.329023,-97.654752,"(30.329023, -97.654752)"
1192,630,5613 BLK SOUTHWEST PKWY (Encino Trace Office Park),17,SOUTHWEST PARKWAY,NO,false,30.244806,-97.843624,"(30.244806, -97.843624)"
1354,229, CESAR CHAVEZ ST / SANDRA MURAIDA WAY,93,NON-CORRIDOR,NO,true,30.2664337,-97.7555389,"(30.2664337, -97.7555389)"
1373,658, 51ST ST / CAMERON RD,64,51ST,SOUTH/WEST,false,30.3091068,-97.7097549,"(30.3091068, -97.7097549)"
458,411, CONGRESS AVE / WILLIAM CANNON DR,7,WILLIAM CANNON,NO,false,30.1930141,-97.7788773,"(30.1930141, -97.7788773)"
216,510, MONTOPOLIS DR / BEN WHITE BLVD SVRD,25,MONTOPOLIS,NO,false,30.2119789,-97.7125397,"(30.2119789, -97.7125397)"
499,603, LAKE CREEK PKWY / 183 HWY SVRD,12,US 183 - NORTH,NO,false,30.4614143,-97.7935562,"(30.4614143, -97.7935562)"
856,36, MARTIN LUTHER KING JR BLVD / 35 SVRD,68,MLK - WEST,NORTH/EAST,false,30.2785091,-97.7290802,"(30.2785091, -97.7290802)"
972,614, RED RIVER ST / 4TH ST,76,RED RIVER - SOUTH,NO,false,30.2646255,-97.7378387,"(30.2646255, -97.7378387)"
413,869, ANDERSON MILL RD / SPICEWOOD PKWY,46,ANDERSON MILL,SOUTH/WEST,false,30.4471569,-97.8072357,"(30.4471569, -97.8072357)"
575,468, BRAKER LN / 35 SVRD,43,BRAKER,NO,false,30.3771248,-97.6764832,"(30.3771248, -97.6764832)"
43,202, LAMAR BLVD / 40TH ST,4,LAMAR - CENTRAL,NO,false,30.3078613,-97.7413864,"(30.3078613, -97.7413864)"
1274,886, OLTORF ST / PLEASANT VALLEY RD,93,NON-CORRIDOR,NO,true,30.227459,-97.7277679,"(30.227459, -97.7277679)"
874,485, LAMAR BLVD / NORTH BEND DR,70,LAMAR - NORTH,NO,false,30.3844948,-97.6849976,"(30.3844948, -97.6849976)"
72,988, HARRIS BRANCH PKWY / 290 HWY SVRD,10,US 290 - EAST,NO,false,30.3344555,-97.607399,"(30.3344555, -97.607399)"
334,409, CONGRESS AVE / STASSNEY LN,39,CONGRESS - SOUTH,NO,false,30.204942,-97.77479,"(30.204942, -97.77479)"
1325,134, 1ST ST / BARTON SPRINGS RD,93,NON-CORRIDOR,NO,true,30.2583828,-97.7500687,"(30.2583828, -97.7500687)"
473,706,US 290 HWY / WILLIAM CANNON DR,7,WILLIAM CANNON,SOUTH/WEST,false,30.2340565,-97.86483,"(30.2340565, -97.86483)"
1220,794, SOUTHWEST PKWY / MOPAC EXPY SVRD,93,NON-CORRIDOR,NO,true,30.2364311,-97.822525,"(30.2364311, -97.822525)"
731,246, 12TH ST / LAVACA ST,58,12TH - WEST,NORTH/EAST,false,30.2745342,-97.7430344,"(30.2745342, -97.7430344)"
959,222, 15TH ST / CONGRESS AVE,74,15TH,NO,false,30.2769184,-97.7394943,"(30.2769184, -97.7394943)"
1253,7, LAMAR BLVD / BRENTWOOD ST,93,NON-CORRIDOR,NO,true,30.3339996,-97.7212448,"(30.3339996, -97.7212448)"
858,332, LAVACA ST / 3RD ST,69,LAVACA,NO,false,30.2659302,-97.7462463,"(30.2659302, -97.7462463)"
878,457, LAMAR BLVD / MASTERSON PASS,70,LAMAR - NORTH,NO,false,30.3711758,-97.6924591,"(30.3711758, -97.6924591)"
412,999, ANDERSON MILL RD / MILLWRIGHT PKWY (OLSON DR),46,ANDERSON MILL,NO,false,30.4471645,-97.8040161,"(30.4471645, -97.8040161)"
598,174, AIRPORT BLVD / LEVANDER LOOP,47,AIRPORT,SOUTH/WEST,false,30.2537231,-97.692543,"(30.2537231, -97.692543)"
530,339, 15TH ST / 35 SVRD,34,IH 35 SRVC RDS,NO,false,30.2746105,-97.7309799,"(30.2746105, -97.7309799)"
30,849, CAPITAL OF TEXAS HWY / GREAT HILLS TRL,3,LOOP 360 - NORTH,NO,false,30.3881397,-97.7598343,"(30.3881397, -97.7598343)"
187,907,FM 620 RD / DEERBROOK TRL,22,RM 620,NO,false,30.4638901,-97.8106232,"(30.4638901, -97.8106232)"
304,967, KOENIG LN / ARROYO SECO ,32,KOENIG/NORTHLAND,NO,false,30.332352,-97.73467,"(30.332352, -97.73467)"
195,829,FM 620 RD / CONCORDIA UNIVERSITY DR,22,RM 620,NO,false,30.4218998,-97.8450241,"(30.4218998, -97.8450241)"
646,925, SALT SPRINGS DR / THAXTON RD,7,WILLIAM CANNON,NO,true,30.1584244,-97.7459106,"(30.1584244, -97.7459106)"
476,797, WELLS BRANCH PKWY / 35 SVRD,8,WELLS BRANCH,NO,false,30.4402599,-97.6693268,"(30.4402599, -97.6693268)"
493,899,FM 620 RD / 183 HWY SVRD,12,US 183 - NORTH,NO,false,30.4680157,-97.7973709,"(30.4680157, -97.7973709)"
135,429, 1ST ST / DITTMAR RD,18,SOUTH 1ST - SOUTH,NO,false,30.1838989,-97.7926559,"(30.1838989, -97.7926559)"
1307,102, LAMAR BLVD / 45TH ST,93,NON-CORRIDOR,NO,true,30.3134632,-97.7375946,"(30.3134632, -97.7375946)"
1369,657, CAMERON RD / BROADMOOR DR,93,NON-CORRIDOR,NO,true,30.3114204,-97.7070084,"(30.3114204, -97.7070084)"
309,180, KOENIG LN / AVENUE F ,32,KOENIG/NORTHLAND,NO,false,30.3219643,-97.7185745,"(30.3219643, -97.7185745)"
324,237, WINDSOR RD / WINSTED LN (Mopac / Loop 1),37,ENFIELD,NO,true,30.2925949,-97.760994,"(30.2925949, -97.760994)"
