PERMIT_ID,CALENDAR_YEAR,FISCAL_YEAR,PERMIT_LOCATION_NAME,PERMIT_NUMBER,PERMIT_CONDITION,PERMIT_DESCRIPTION,PERMIT_IN_DATE,PERMIT_EXPIRE_DATE,PERMIT_FINAL_DATE,PERMIT_PARENT_ID,PERMIT_STATUS,PERMIT_SUB_TYPE,PERMIT_WORK_TYPE,INSTALLATION_DATE,REMOVAL_DATE,BANNER_DIRECTION,BANNER_LOCATION,ENGINEERING_REQ,ILLUMINATION_TYPE,SIGN_IN_ETJ,SIGN_VARIANCE_REQ,SUBMITTED_501C3,TOTAL_SIGN_FACE_AREA,CITY,STATE,ZIP_CODE,COUNCIL_DISTRICT,LATITUDE,LONGITUDE,APPLICANT_NAME,APPLICANT_ORGANIZATION,geocoded_column,Single Member Council Districts,"Boundaries: Zip Code Tabulation Areas, 2017",BOUNDARIES_single_member_districts,Neighborhood Planning Areas,Community Registry,Zipcodes
12135719,FY 2019,FY 2019,10000 RESEARCH BOULEVARD SB Unit C09,2019-022680 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,"Install back-lit channel letters on East elevation reading ""Lovesac""",02/12/2019 09:45:45 AM,05/06/2019 06:54:05 AM,05/06/2019 06:54:05 AM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,10.63,AUSTIN,TX,78759,10,30.39314827,-97.74799753,Jennifer Garcia,,,,,,,,
11965018,FY 2018,FY 2018,12901 N IH 35 SERVICE ROAD NB,2018-103142 SB,Sign may not be located in or overhang any easements or property line.,installation of new freestanding signage for Chik-Fil A,06/14/2018 10:53:01 AM,07/27/2018 06:49:50 AM,07/27/2018 06:49:50 AM,,Final,Sign Permit,Freestanding,,,,,true,,false,false,,121,AUSTIN,TX,78753,7,30.41525899,-97.67013241,,"Liberty Signs, Inc.",,,,,,,
12095688,FY 2018,FY 2019,13681 N US 183 HWY SERVICE ROAD NB,2018-204347 SB,Sign may not be located in or overhang any easements or property line.,Minor work to the existing freestanding sign to replace COMFORT SUITES cabinet with new internally illuminated cabinet.,12/03/2018 04:24:23 PM,06/01/2019 04:24:24 PM,,,In Review,Sign Permit,Freestanding,,,,,true,Internal,false,false,,99.93,AUSTIN,TX,78729,6,30.45641085,-97.79093737,William Graham,FSG Electric/Sign Tech International,,,,,,,
12072775,FY 2018,FY 2019,420 W SLAUGHTER LANE,2018-184926 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,CORTLAND WATERSTONENORTH FACING MONUMENTV SHAPE ID,10/23/2018 02:36:33 PM,05/12/2020 12:00:00 AM,,,Active,Sign Permit,Freestanding,,,,,true,Internal,false,false,,20.5,AUSTIN,TX,78748,2,30.17214758,-97.79718998,Ms. Ann Lewis,LEWIS SIGN,,,,,,,
11845292,FY 2018,FY 2018,5525 BURNET ROAD,2018-000601 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,Sign F -Installation of new illuminating wall signage for Physicians Premier- ( Main Entrance)***Reg fee is to be paid before releasing permits***,01/03/2018 12:00:00 AM,06/25/2018 07:06:41 PM,06/25/2018 07:06:41 PM,,Final,Sign Permit,Wall,,,,,false,,false,false,,18.66,AUSTIN,TX,78756,7,30.33125588,-97.7396475,,Comet Signs LLC,,,,,,,
11953386,FY 2018,FY 2018,800 EMBASSY DRIVE,2018-093136 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,Installation of new illuminating wall signage for Tyndall-facing E 8th,05/29/2018 12:00:00 AM,12/05/2018 01:30:37 PM,12/05/2018 01:30:37 PM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,81,AUSTIN,TX,78702,1,30.26745265,-97.73238756,John P Gomez,Building Image Group,,,,,,,
12186766,FY 2019,FY 2019,10808 DOMAIN DRIVE,2019-065959 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Cava Blade Sign E,04/29/2019 02:46:25 PM,09/04/2019 11:58:30 AM,09/04/2019 11:58:30 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,4.6,AUSTIN,TX,78758,7,30.39356524,-97.72648368,Cassandra Rodriguez,CND Signs,,,,,,,
12323218,FY 2019,FY 2019,2226 1/2 Manor Rd.,2019-188429 SB,,"OTS Banner. ""East Austin Studio Tour"". Linker #3. 11/11/19-11/25/19.",09/20/2019 07:19:58 AM,09/19/2020 07:19:59 AM,,,Active,Banner Permit,Banner,,,West,2226 1/2 Manor Rd.,,,,,,,,,,,,,Paloma Mayorga,East Austin Studio Tour,,,,,,,
12320259,FY 2019,FY 2019,5525 BURNET ROAD,2019-185928 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,19-2862 NORTH KARAVEL SHOES WALL SIGN 5525 BURNET RD,09/16/2019 02:40:15 PM,01/15/2020 08:16:10 AM,01/15/2020 08:16:10 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,32,AUSTIN,TX,78756,7,30.33125588,-97.7396475,Stormi Wolf,Comet Signs LLC,,,,,,,
11865577,FY 2018,FY 2018,234 W 2ND STREET,2018-017522 SB,Sign area may not exceed Downtown-20% of facade area of first 15 ft. of bldg. height,Installation of new wall signage for Upstairs Circus,02/12/2018 09:12:45 AM,08/11/2018 09:12:47 AM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,44.45,AUSTIN,TX,78701,9,30.26499144,-97.7458336,Mr Kevin Hull,Texas Custom Signs,,,,,,,
12095679,FY 2018,FY 2019,13681 N US 183 HWY SERVICE ROAD NB,2018-204338 SB,Sign area may not exceed ##% of facade area of first 15 ft. of bldg. height,Install new internally illuminated channel letter wall sign and logo for COMFORT SUITES on the façade facing 183 (west elevation).,12/03/2018 04:16:49 PM,06/01/2019 04:16:50 PM,,,In Review,Sign Permit,Wall,,,,,false,Internal,false,false,,39.57,AUSTIN,TX,78729,6,30.45641085,-97.79093737,William Graham,FSG Electric/Sign Tech International,,,,,,,
12398653,FY 2020,FY 2020,,2020-010045 SB,,"25 LP Banners. ""People for Bikes"". 9/29/2020-10/27/2020.12 @ CONG_BRIDGE (ALL)9 @ 1ST_BRIDGE (A)4 @ S_LAMAR_BRIDGE (A)",01/22/2020 01:03:35 PM,01/21/2021 01:03:35 PM,,,In Review,Banner Permit,Lamp Post,,,,,,,,,,,,,,,,,Erin Richards,Outdoor Media Alliance,,,,,,,
12153709,FY 2019,FY 2019,5800 WELLINGTON DRIVE,2019-037985 SB,Multifamily-May not exceed .5 sq ft for each linear foot of street frontage OR 35 sq ft (the lesser of the two).,Install new Freestanding Sign for Mueller Place Apartments,03/12/2019 06:48:22 AM,07/05/2019 12:54:31 PM,07/05/2019 12:54:31 PM,,Final,Sign Permit,Freestanding,,,,,true,Internal,false,false,,12,AUSTIN,TX,78723,1,30.31066811,-97.68829546,Dawn Aimone,Hardman Signs,,,,,,,
12033253,FY 2018,FY 2018,5445-1/2 W US 290 HIGHWAY EB,2018-163160 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Install illuminated canopy sign E4,09/13/2018 01:12:03 PM,03/12/2019 02:12:04 PM,,,Expired,Sign Permit,Wall,,,,,true,Internal,false,false,,16,AUSTIN,TX,78749,8,30.23604647,-97.8396602,Amanda Mittag,Barnett Signs,,,,,,,
11958711,FY 2018,FY 2018,200 E HUNTLAND DRIVE,2018-097705 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,installation of new wall signage for Hertz Car Sales,06/05/2018 02:19:18 PM,06/22/2018 09:35:38 AM,06/22/2018 09:35:38 AM,,Final,Sign Permit,Wall,,,,,false,,false,false,,105,AUSTIN,TX,78752,4,30.33101197,-97.71129382,Troy Gillian,Gillian Industries DBA Sun Signs,,,,,,,
11953579,FY 2018,FY 2018,3951 W PARMER LANE,2018-093298 SB,Sign area may not exceed 10% of facade area of first 15 ft. of bldg. height,removal of existing and replacing with new wall signage for Bancorp South-logo will be reverse lit,05/29/2018 11:58:52 AM,06/14/2018 08:26:42 AM,06/14/2018 08:26:42 AM,,Final,Sign Permit,Wall,,,,,false,,false,false,,51,AUSTIN,TX,78727,7,30.42492308,-97.71525361,Troy Gillian,"ACTG Holdings, LLC DBA Sun Signs",,,,,,,
11900858,FY 2018,FY 2018,221 E PARMER LANE,2018-049914 SB,Sign area may not exceed 10% of facade area of first 15 ft. of bldg. height,installation of new channel letterset for the large QT on storefront,03/07/2018 12:00:00 AM,09/10/2018 01:06:17 PM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,59.02,AUSTIN,TX,78753,7,30.4047254,-97.66475173,,Comet Signs LLC,,,,,,,
11952570,FY 2018,FY 2018,7814 S 1ST STREET,2018-092415 SB,Sign area may not exceed ##% of facade area of first 15 ft. of bldg. height,New internally illuminated channel letter wall sign for f1rst Market.,05/25/2018 11:40:10 AM,01/04/2019 08:23:18 AM,01/04/2019 08:23:18 AM,,Final,Sign Permit,Wall,,,,,false,,false,false,,42.37,AUSTIN,TX,78745,2,30.1844719,-97.792777,,Sign Expo Austin,,,,,,,
12294545,FY 2019,FY 2019,11215 S IH 35  NB Unit 102,2019-163919 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,37.5' SqFt Attached Illuminated Wall Sign-Baylor Scott and White,08/07/2019 10:39:03 AM,10/21/2019 09:50:29 AM,10/21/2019 09:50:29 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,37.5,AUSTIN,TX,78747,5,30.13776385,-97.79589765,Nathan Lohri,,,,,,,,
12175016,FY 2019,FY 2019,11113 RESEARCH BLVD  NB,2019-055902 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Ascension logo wall sign located on the East sign of building,04/11/2019 03:00:31 PM,03/09/2020 12:00:00 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,70.64,AUSTIN,TX,78759,7,30.40529074,-97.74345767,Ms. Ann Lewis,LEWIS SIGN,,,,,,,
12062889,FY 2018,FY 2019,"3652 Westbank Dr, City of Westlake",2018-181826 SB,,"OTS Banner. ""Hyde Park Spring Preview"". Linker #W. 01/07/19-01/21/19.",10/17/2018 08:59:04 AM,10/17/2019 08:59:04 AM,,12062884,Active,Banner Permit,Banner,,,North,"3652 Westbank Dr, City of Westlake",,,,,,,,,,,,,Lisa Thomas,Hyde Park Schools,,,,,,,
12125641,FY 2019,FY 2019,,2019-014192 SB,,"19 LP Banners. ""UT Changing Your World Campaign"". 2/5/19-4/30/19.@ DOWNTOWN subdistricts A, B, F.",01/25/2019 02:55:52 PM,01/25/2020 02:55:52 PM,,,Active,Banner Permit,Lamp Post,,,,,,,,,,,,,,,,,Kat Lyon,The University of Texas at Austin,,,,,,,
12136734,FY 2019,FY 2019,5660 N IH 35 SERVICE ROAD SB,2019-023545 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,Courtyard by Marriott wall sign A-facing E 56 1/2 street,02/13/2019 12:21:18 PM,07/16/2019 02:24:55 PM,07/16/2019 02:24:55 PM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,147,AUSTIN,TX,78751,4,30.31739297,-97.70801231,Mr. TAHER EZZI,Prince Signs,,,,,,,
12341019,FY 2019,FY 2020,3010 W ANDERSON LANE Unit G,2019-204352 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"Installation of new wall signage THE RING- Diamonds and Jewelry 3010 W. Anderson Ln #GAustin, TX",10/09/2019 04:32:07 PM,01/06/2020 08:56:49 AM,01/06/2020 08:56:49 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,45.15,AUSTIN,TX,78757,7,30.36120858,-97.73944383,Mr. Hoang Vu,A Star Signs and Printing LLC,,,,,,,
12134248,FY 2019,FY 2019,401 GUADALUPE STREET,2019-021486 SB,Sign area may not exceed Downtown-20% of facade area of first 15 ft. of bldg. height,Republic Square - LEASING GUESTS PARK AT ZAZA VALET- facing Guad st,02/08/2019 01:23:02 PM,08/07/2019 01:23:02 PM,,,Final,Sign Permit,Projecting,,,,,false,Internal,false,false,,5,AUSTIN,TX,78701,9,30.26748681,-97.74664296,Shana Gardner,Ion Art,,,,,,,
11859220,FY 2018,FY 2018,1905 S 1ST STREET,2018-012140 SB,,Sugar Mama's - Blade Sign,01/30/2018 12:50:03 PM,06/05/2018 09:41:21 AM,06/05/2018 09:41:21 AM,,Final,Sign Permit,Projecting,,,,,false,,false,false,,16,AUSTIN,TX,78704,9,30.24613553,-97.75640827,Shana Gardner,Ion Art,,,,,,,
11900854,FY 2018,FY 2018,221 E PARMER LANE,2018-049910 SB,Sign area may not exceed 10% of facade area of first 15 ft. of bldg. height,installation of new channel letterset for QT on storefront,03/07/2018 12:00:00 AM,09/10/2018 01:06:16 PM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,19.42,AUSTIN,TX,78753,7,30.4047254,-97.66475173,,Comet Signs LLC,,,,,,,
12394826,FY 2020,FY 2020,4200 N LAMAR BOULEVARD Unit  110,2020-006625 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,New halo-lit channel letter wall sign for BLENDERS & BOWLS on UNIT 110 on aluminum backer panel.,01/15/2020 11:06:35 AM,07/13/2020 11:06:35 AM,,,Active,Sign Permit,Wall,,,,,false,Internal,false,false,,23.33,AUSTIN,TX,78756,10,30.3105589,-97.7401602,Jacob Gillian,Austin Community Signs,,,,,,,
12120736,FY 2019,FY 2019,1211 E 5TH STREET,2019-009965 SB,Sign area may not exceed UNO-20% of facade area of first 15 ft. of bldg. height,Install one set of face lit channel letters on a wireway.-Leasing Center,01/16/2019 04:20:29 PM,10/22/2019 12:00:00 AM,,,Active,Sign Permit,Wall,,,,,false,Internal,false,false,,78,AUSTIN,TX,78702,3,30.26321582,-97.73049388,Cassandra Rodriguez,CND Signs,,,,,,,
11914520,FY 2018,FY 2018,4040 S LAMAR BOULEVARD SB Unit  D,2018-059945 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,Installation of new channel letter sign for ROK Golf (sign faces Capital of Texas).,03/26/2018 02:09:15 PM,04/18/2018 02:41:04 PM,04/18/2018 02:41:04 PM,,Final,Sign Permit,Wall,,,,,false,,false,false,,83.95,AUSTIN,TX,78704,5,30.23731064,-97.79502108,BJ Moore,Indigo Sign Company LLC,,,,,,,
11917030,FY 2018,FY 2018,4532 WEST GATE BOULEVARD Unit  200,2018-062011 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,New internally illuminated wall sign for ChiroFX on the front façade of UNIT 200 (façade facing west).,03/29/2018 02:01:12 PM,09/25/2018 03:27:44 PM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,18.125,AUSTIN,TX,78745,5,30.23074675,-97.80095488,,JY Signs & Service,,,,,,,
11990600,FY 2018,FY 2018,2401 CARDINAL LOOP,2018-124791 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,INSTALL OF STARBUCKS WALL SIGNS A NORTH ELEVATION,07/24/2018 10:09:14 AM,07/25/2019 12:55:59 PM,07/25/2019 12:55:59 PM,,Final,Sign Permit,Wall,,,,,false,,false,false,,21,AUSTIN,TX,78617,2,30.2132812,-97.65813609,Hussain Contractor,Ezzi Signs,,,,,,,
11961220,FY 2018,FY 2018,,2018-099863 SB,,"12 LP Banners. ""Texas Tribune Festival"". 9/18/18-10/2/18.@ CONG see map",06/08/2018 10:52:02 AM,12/05/2018 10:52:02 AM,,,Expired,Banner Permit,Lamp Post,,,,,,,,,,,,,,,,,Agnes Varnum,The Texas Tribune,,,,,,,
11927216,FY 2018,FY 2018,11928 RESEARCH BOULEVARD SB,2018-070714 SB,Sign may not be located in or overhang any easements or property line.,removing existing cabinet and replacing with new for Pep Boys,04/16/2018 02:16:47 PM,06/19/2018 12:44:42 PM,06/19/2018 12:44:42 PM,,Final,Sign Permit,Freestanding,,,,,false,,false,false,,50,AUSTIN,TX,78759,10,30.42447988,-97.75100622,,,,,,,,,
12002668,FY 2018,FY 2018,16 - 1206 W. 38th St.,2018-135342 SB,,"OTS Banner. ""Tour of Remodeled Homes"". Linker #16. 03/25/19-04/08/19.",08/09/2018 12:27:04 PM,08/09/2019 12:27:04 PM,,12002659,Active,Banner Permit,Banner,,,East,1206 W. 38th St.,,,,,,,,,,,,,Kayvon Leath,Austin NARI,,,,,,,
12351123,FY 2019,FY 2020,13945-1/2 N US 183 HWY SVRD NB,2019-212894 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,MANUFACTURING AND INSTALLING TWO SET OD CHANNEL LETTERS ON THE FRONT AND THE SIDE OF THE STORE.,10/25/2019 12:00:00 AM,04/22/2020 11:25:11 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,54.5,AUSTIN,TX,78717,6,30.4708002,-97.79599811,Azmir Islam,,,,,,,,
12164722,FY 2019,FY 2019,1101 1/2 W. 24th St.,2019-047315 SB,,"OTS Banner. ""Longhorn Welcome"". Linker 12. 8/19/19-9/2/19.",03/28/2019 10:57:16 AM,03/27/2020 10:57:16 AM,,,Active,Banner Permit,Banner,,,West,1101 1/2 W. 24th St.,,,,,,,,,,,,,Melissa Porch,The University of Texas at Austin,,,,,,,
12257366,FY 2019,FY 2019,6549 1/2 Burnet Rd.,2019-132052 SB,,"OTS Banner. ""Griffin School Open House"". Linker #54. 09/16/19-09/30/19.",06/11/2019 02:26:25 PM,06/10/2020 02:26:25 PM,,,Active,Banner Permit,Banner,,,North,6549 1/2 Burnet Rd.,,,,,,,,,,,,,Caroline Wilson,Griffin School,,,,,,,
12020103,FY 2018,FY 2018,3001 PALM WAY,2018-151797 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Install channel letters. Simmons Bank(B1),08/22/2018 12:30:00 PM,02/18/2019 01:30:02 PM,,,Expired,Sign Permit,Wall,,,,,true,,false,false,,91.5,AUSTIN,TX,78758,7,30.40264521,-97.71947197,Mr Kevin Hull,Texas Custom Signs,,,,,,,
12276931,FY 2019,FY 2019,10515 N MOPAC EXPRESSWAY NB,2019-149024 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,SOUTHSIDE BBQ SUITE B 225SIGN B2,07/11/2019 01:54:11 PM,12/27/2019 11:06:05 AM,12/27/2019 11:06:05 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,78,AUSTIN,TX,78759,7,30.39160434,-97.73244813,Ms. Ann Lewis,LEWIS SIGN,,,,,,,
12085954,FY 2018,FY 2019,1799 1/2 S. Congress Ave.,2018-196330 SB,,"OTS Banner. ""Travis Heights Art Trail"". Linker #32. 10/21/19-11/04/19.",11/14/2018 12:21:41 PM,11/14/2019 12:21:42 PM,,,Active,Banner Permit,Banner,,,North,1799 1/2 S. Congress Ave.,,,,,,,,,,,,,charlotte bell,Travis Heights Art Trail,,,,,,,
12041035,FY 2018,FY 2018,9600 S IH 35 SERVICE ROAD SB,2018-169984 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Remove existing signage and install new. (north elevation) Suite R,09/26/2018 12:44:13 PM,08/31/2019 12:00:00 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,146,AUSTIN,TX,78748,5,30.16056785,-97.79244311,Troy Gillian,Gillian Industries DBA Sun Signs,,,,,,,
11871672,FY 2018,FY 2018,,2018-022728 SB,,"10 LP Banners. ""SXSW 2018 Shuttle Stop"". 3/6/18-3/20/18.@ SEE MAP",02/22/2018 11:55:35 AM,08/21/2018 11:55:35 AM,,,Expired,Banner Permit,Lamp Post,,,,,,,,,,,,,,,,,Catlin Whitington,SXSW LLC,,,,,,,
12182164,FY 2019,FY 2019,2113 W WELLS BRANCH PARKWAY,2019-062159 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,new wall sign for CVS - sign S2,04/22/2019 07:41:00 PM,10/19/2019 08:41:01 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,true,false,,133,AUSTIN,TX,78728,,30.43585773,-97.68391451,Claudia Salguero,,,,,,,,
12179845,FY 2019,FY 2019,11800 DOMAIN BOULEVARD Unit 120,2019-060178 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,California Closets - blade sign,04/18/2019 09:55:32 AM,10/15/2019 10:55:32 AM,,,Final,Sign Permit,Projecting,,,,,false,Internal,false,false,,6,AUSTIN,TX,78758,7,30.40448779,-97.72155431,Shana Gardner,Ion Art,,,,,,,
12179335,FY 2019,FY 2019,8900 S CONGRESS AVENUE Bldg 1,2019-059725 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"Golds Gym  Channel lit letters 3'3"" x 55'7"". Aluminum letters w/ acrylic faces internally lit with LED.- MAIN ID",04/17/2019 03:02:47 PM,10/14/2019 04:02:48 PM,,,Active,Sign Permit,Wall,,,,,false,Internal,false,false,,152.91,AUSTIN,TX,78745,2,30.1692421,-97.78869189,Fernando Morales,Aetna Sign Group,,,,,,,
11850681,FY 2018,FY 2018,6549 1/2 Burnet Rd.,2018-005102 SB,,"OTS Banner. ""It's My Park Day"". Linker #54. 02/19/18-03/05/18.",01/12/2018 11:12:10 AM,07/11/2018 11:12:10 AM,,11850668,Expired,Banner Permit,Banner,,,South,6549 1/2 Burnet Rd.,,,,,,,,,,,,,Rachel Carneglia,Austin Parks Foundation,,,,,,,
12175079,FY 2019,FY 2019,10808 DOMAIN DRIVE,2019-055959 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,Cava Freestanding Sign D-Located on west side of building.,04/11/2019 05:27:33 PM,09/04/2019 11:58:16 AM,09/04/2019 11:58:16 AM,,Final,Sign Permit,Freestanding,,,,,true,Internal,false,false,,15.6,AUSTIN,TX,78758,7,30.39356524,-97.72648368,Cassandra Rodriguez,CND Signs,,,,,,,
12078990,FY 2018,FY 2019,9600 S IH 35 SERVICE ROAD SB Bldg B,2018-190460 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,removal of existing signage and replacing with new wall mounted channel letters on a wireway for MatressFirm,11/02/2018 08:41:20 AM,02/11/2019 08:10:47 AM,02/11/2019 08:10:47 AM,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,129.3,AUSTIN,TX,78748,5,30.16056785,-97.79244311,Yolanda Italia,,,,,,,,
12286571,FY 2019,FY 2019,7901 E RIVERSIDE DRIVE Bldg 1,2019-157382 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,23395 - Electroninks Non-Illuminated Wall Sign,07/25/2019 01:37:34 PM,01/21/2020 01:37:35 PM,,,Final,Sign Permit,Wall,,,,,true,Internal,false,false,,12,AUSTIN,TX,78744,2,30.21546173,-97.69004192,John P Gomez,Building Image Group,,,,,,,
11948300,FY 2018,FY 2018,6001 W PARMER LANE,2018-088683 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,installation of new wall signage for Republic Finance,05/18/2018 12:30:47 PM,07/26/2018 09:46:07 AM,07/26/2018 09:46:07 AM,,Final,Sign Permit,Wall,,,,,false,,false,false,,35,AUSTIN,TX,78727,6,30.4414526,-97.74253826,,JY Signs & Service,,,,,,,
12371938,FY 2019,FY 2020,4522 BURNET ROAD,2019-230136 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,"Install internally illuminated letters on aluminum frame reading ""Incanto Interiors"" facing East",12/02/2019 01:25:43 PM,05/30/2020 01:25:44 PM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,9.625,AUSTIN,TX,78756,7,30.31642762,-97.74120123,Jennifer Garcia,,,,,,,,
11954617,FY 2018,FY 2018,6001 W PARMER LANE Unit  140,2018-094104 SB,Sign area may not exceed 10% of facade area of first 15 ft. of bldg. height,installation of new wall signage for Sangam Chettinad Indian Cuisine,05/30/2018 12:00:00 AM,11/26/2018 01:15:34 PM,,,Expired,Sign Permit,Wall,,,,,false,,false,false,,60,AUSTIN,TX,78727,6,30.4414526,-97.74253826,,The Sign Shop,,,,,,,
12119771,FY 2019,FY 2019,1310 W HOWARD LANE,2019-009139 SB,Sign area may not exceed Commercial-20% of facade area of first 15 ft. of bldg. height,18-4328/ Circle K 1301/ Canopy Wall Sign G/ 1310 Howard Lane,01/15/2019 04:02:52 PM,05/16/2019 03:26:30 PM,05/16/2019 03:26:30 PM,,Final,Sign Permit,Wall,,,,,false,Internal,false,false,,48,AUSTIN,TX,78728,7,30.42503085,-97.67210315,Stormi Wolf,Comet Signs LLC,,,,,,,
11921001,FY 2018,FY 2018,13048 N US 183 HIGHWAY SB Unit  B,2018-065447 SB,Sign area may not exceed 20% of facade area of first 15 ft. of bldg. height,installation of new wall signage for Blu Dental with logo,04/05/2018 12:00:00 AM,09/26/2018 01:29:54 PM,09/26/2018 01:29:54 PM,,Final,Sign Permit,Wall,,,,,false,,false,false,,32.66,AUSTIN,TX,78750,6,30.43830877,-97.77892732,,Sign Expo Austin,,,,,,,
12257147,FY 2019,FY 2019,2720 1/2 Walsh Tarlton,2019-131871 SB,,"OTS Banner. ""Touch-A-Truck"". Linker #49. 09/16/19-09/30/19.",06/11/2019 11:27:21 AM,06/10/2020 11:27:22 AM,,12257131,Active,Banner Permit,Banner,,,South,2720 1/2 Walsh Tarlton,,,,,,,,,,,,,Scott,The SAFE Alliance,,,,,,,
12205450,FY 2019,FY 2019,8008-1/2 CRYSTALBROOK WEST,2019-081444 SB,0,NORTHRIDGE PARK ENTRY MONUMENT A,05/24/2019 08:54:17 AM,10/23/2019 12:27:02 PM,10/23/2019 12:27:02 PM,,Final,Sign Permit,Freestanding,,,,,true,Internal,false,false,,16.25,AUSTIN,TX,78724,1,30.3214566,-97.65486158,Arelly Guzman,EXECUTIVE SIGNS,,,,,,,
12023248,FY 2018,FY 2018,13801 N FM 620 ROAD NB,2018-154546 SB,Sign area may not exceed Expressway Corridor-20% of facade area of first 15 ft. of bldg. height,"Install illuminated channel letters on raceway reading ""Champion School of Real Estate"" on North elevation",08/28/2018 11:00:11 AM,02/24/2019 12:00:11 PM,09/26/2018 12:00:00 AM,,Final,Sign Permit,Wall,,,,,true,,true,false,,38.33,AUSTIN,TX,78729,,30.47376591,-97.77183209,Jennifer Garcia,,,,,,,,
12161722,FY 2019,FY 2019,4900-1/2 W SLAUGHTER LANE,2019-044838 SB,Sign area may not exceed Scenic Roadway-10% of facade area of first 15 ft. of bldg. height,Installation of 7 eleven canopy sign. (F5) x 4facing Callaghan St,03/25/2019 07:38:33 AM,01/29/2020 12:00:00 AM,,,Active,Sign Permit,Wall,,,,,true,Internal,false,false,,9,AUSTIN,TX,78749,8,30.1989514,-97.86273505,Troy Gillian,Gillian Industries DBA Sun Signs,,,,,,,
11964814,FY 2018,FY 2018,12900-1/2 TITANIUM STREET,2018-102965 SB,Sign may not be located in or overhang any easements or property line.,Installation of new Subdivision Identification signage for Fairview Heights Sign will be located outside of 60' drainage easement,06/14/2018 08:46:27 AM,07/30/2018 12:04:22 PM,07/30/2018 12:04:22 PM,,Final,Sign Permit,Freestanding,,,,,true,,false,false,,45.33,AUSTIN,TX,78653,1,30.37756257,-97.60482214,Arelly Guzman,Executive Signs Austin LLC,,,,,,,
12147444,FY 2019,FY 2019,1502 1/2 W. 5th St.,2019-032666 SB,,"OTS Banner. ""Turkey Trot"". Linker #15. 11/04/19-11/18/19.",03/01/2019 03:09:18 PM,02/29/2020 03:09:19 PM,,,Active,Banner Permit,Banner,,,West,1502 1/2 W. 5th St.,,,,,,,,,,,,,Lauren Descovich,Thunder Cloud Subs,,,,,,,
