FY,DEPARTMENT_NAME,PROGRAM_NAME,ACTIVITY_NAME,PROGRAM_OBJECTIVE,ACTIVITY_OBJECTIVE,ACTIVITY_DESCRIPTION,CORE_SERVICES,SEMICORE_SERVICES,OTHER_SERVICES,CONTACT_INFO,MEASURE_NAME,MEASURE_DESCRIPTION,KEY_PERFORMANCE,DASHBOARD_IND,LEVEL_NAME,MEASURE_TYPE_NAME,CURRENT_YR_PROJECTION,PRIOR_YR1_PROJECTION,PRIOR_YR1_ACTUAL,PRIOR_YR2_ACTUAL,PRIOR_YR3_ACTUAL,PRIOR_YR4_ACTUAL,FREQUENCY_NAME,OCT_CURRENT_YR,NOV_CURRENT_YR,DEC_CURRENT_YR,JAN_CURRENT_YR,FEB_CURRENT_YR,MAR_CURRENT_YR,APR_CURRENT_YR,MAY_CURRENT_YR,JUN_CURRENT_YR,JUL_CURRENT_YR,AUG_CURRENT_YR,SEP_CURRENT_YR,QTR1_CURRENT_YR,QTR2_CURRENT_YR,QTR3_CURRENT_YR,QTR4_CURRENT_YR
2020,HR,Human Resources Management Services,Risk Management,"The purpose of the Human Resources Management Services program is to engage, attract, develop, support, and retain the best workforce in the country for City management so that they can serve the citizens of Austin.",The purpose of the Risk Management activity is to provide risk management and insurance services for City management so they can protect the City's assets.,"In 2012, the five activities in the Risk Management program, Corporate Safety Office, Drug and Alcohol Testing, Property and Casualty Insurance Management, ROCIP, and Injured Workers Assistance were grouped in the new Risk Management activity under the program Human Resources Management Services, to reflect better alignment and the array of multi-faceted human resources services the department provides.",Safety program oversight; Employee drug and alcohol testing; Pre-employment drug testing; Insurance administration; Insurance information & referral; Program design and administration; Construction site safety inspections; Workers' compensation,Safety training; Salary continuation; Return to work.,,"Karen Haywood, Assistant Director, 512-974-3465",Citywide lost time injury rate,Measures the rate of lost time injuries per the equivalent of 100 employees.,No,No,Performance,Result,No Goal,2.8,0,2.34,2.97,2.79,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,POLIC,Neighborhood-Based Policing,Community Partnerships,"The purpose of the Neighborhood Policing program is to provide immediate police service, criminal investigations, and collaborative problem solving initiatives to the community so the community can feel safe and be safe.","The purpose of the Community Partnerships activity is to establish partnerships and provide collaborative problem solving opportunities, neighborhood services, and education to residents so that together police and citizens can improve safety, the perception of safety and neighborhood quality of life.",Community Partnerships is a core activity. The activity is mandated by Article 2.13 of the Code of Criminal Procedure; Chapter 683 of the Transportation Code; and Chapter 10-3 of the City Code.,Partnerships; Public education; Outreach to youth; Community events; Volunteer support.,,,"Brian Manley, Interim Chief of Police, 512-974-5030",Percent of residents who are satisfied with the speed of emergency police response,This measure assesses resident satisfaction with APD's response time.,No,No,Operational,Result,No Goal,No Goal,No Data,62,63,67,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,ATD,One Stop Shop,"Inspection, Review, and Support",The purpose of the One Stop Shop is to consolidate the process of land development permitting and assistance into a single location in order to create a more efficient development process for the community.,"The purpose of Inspection, Review, and Support activity is to provide development services and assistance to the Citywide, consolidated One Stop Shop so that the community can have an efficient and effective development process.",Excavation ROW review; Temporary traffic control review; Utility coordination; License agreements; Temporary traffic control inspections; Street cut minimization; ROW permits,Excavation ROW review; Temporary traffic control review; Utility coordination; License agreements; Temporary traffic control inspections; Street cut minimization; ROW permits.,,,"Jim Dale, Assistant Director, 512-974-4070",Percent of citizen service requests completed on-time,Percentage of ROW Management requests completed on time,No,No,Operational,Result,No Goal,90,90.42,90.67,97.5,New Meas.,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,BUILD,Building Services,Facilities Security and Mail Services,"The purpose of Building Services is to manage building operations and maintenance activities, including Plumbing, Electrical, Heating, Ventilation, Air Conditioning (HVAC), Custodial Services, and Security for the City of Austin to maintain and improve the City's infrastructure.",The purpose of Facilities Security and Mail Services activity is to provide security and mail services to City facilities. These services provide secure facilities and distribution of correspondence and documentation so that City departments can more effectively carry out their missions.,,Security guards; Security contracts; Security surveys; Security assessments; Access badges; Metered mail; Inter-office mail.,,,"Eric Stockton, Building Services Officer, 512-974-7948",Average cost of metered mail processed,The cost City of Austin pays for metered mail that BSD staff puts through the automated mail machine system.,No,No,Operational,Efficiency,No Goal,.63,No Data,.61,.58,No Data,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,FSD,Capital Contracting Office,Capital Contracting Services,The purpose of the Capital Contracting program is to administer the procurement of construction services and manages contracts essential for the delivery of efficient capital improvements so that all Austin residents can have an improved quality of life.,"The purpose of the Capital Contracting Services activity is to provide capital contracting and procurement services to ensure that the City of Austin and its contractors and consultants are in compliance with local, state, and federal standards, provisions, equal opportunity regulations, and grant requirements.",,Procuring capital project services for construction and professional services; Opening and certifying bids; Facilitating the evaluation of proposals; Ensuring compliance with the MBE/WBE ordinance provisions and requirements; Contract execution and administration; Prevailing wage compliance; Rotation list management.,,,"Rolando Fernandez, Capital Contracting Officer, 512-974-7749",Percentage of all procurements that meet the established schedule from solicitation to execution,Percentage of all procurements that meet the established schedule from solicitation to execution,Yes,No,Performance,Result,85,85,No Data,65.4,81.2,86.7,Quarterly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,HR,Human Resources Management Services,Total Rewards,"The purpose of the Human Resources Management Services program is to engage, attract, develop, support, and retain the best workforce in the country for City management so that they can serve the citizens of Austin.","The purpose of the Total Rewards activity is to provide a market sensitive pay and benefits package for City management to attract, retain and motivate human resources.","In 2011, the Total Compensation program and its two associated activities were realigned under the new program, Human Resources Management Services, to better reflect the array of multi-faceted human resources services the department provides. In 2012, this activity was renamed Total Rewards to more accurately alighn with department initiatives.",Benefits design and administration; Benefits customer services; Provider network administration; Benefits package; Classification studies; Salary surveys; Pay plan development and maintenance; Compensation consulting.,,,"Karen Haywood, Assistant Director, 512-974-3465",Actual number of employees enrolled in medical benefits plans,Number of employees enrolled I any of the mdcial benefits plans,No,No,Performance,Output,No Goal,No Goal,12857,12580,12365,11991,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,MS,Labor Relations Office,Labor Relations,Labor Relations Office negotiates and administers labor contracts for the City with its various public safety employee unions.,Labor Relations Office negotiates and administers labor contracts for the City with its various public safety employee unions.,,Contract negotiations; Contract compliance; Grievance coordination; Training.,,,"Sylvia Flores, Interim Labor Relations Officer, 512-974-6785",Percentage of time the Ombudsperson responds to requests within 5 days,Percentage of time the Ombudsperson responds to requests within 5 days,No,No,Performance,Demand,No Goal,100,100,100,100,100,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,DSD,Building Inspections & Trade Permits,Building Inspection,"Building and Trade Permits and Inspections are a vital part of the built environment.  Conducting building and trade inspections during the various stages of construction safeguards the public?s life, health, safety and welfare.  Keeping track of permits along with a contractor?s license and registration also provides safety to the public.","The purpose of the Building Inspection activity is to provide inspection services of buildings and systems at various stages of construction in order to safeguard the public's life, health, safety, and welfare.","This is a core activity. The activity is mandated by State Legislation for residential inspections, FEMA, Texas State Plumbing License law, and Texas Department of License and Regulations that includes requirements for electrical and mechanical licenses. Inspections have been performed in Austin since 1931. The activity also supports the trade boards and commissions.",Residential inspections; Mechanical inspections; Electrical inspections; Plumbing inspections; Commercial building inspections; Medical gas inspections; Energy inspections; Technical fire prevention; Initial food establishment inspections.,,,"Richard Anderson, Division Manager, 512-974-1681",Percent of building inspections performed within 24 hours of request,"This measures tracks the number of residential building, electrical, mechanical, plumbing and commercial inspections performed within 24 hours of scheduling as a percentage of the total number of inspections performed",No,Yes,Performance,Result,No Goal,90,81.42,74,87,91,Monthly,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,CCTR,Event Operations,Security and Safety,"Event Operations provides event services, such as sales and contracting, planning and coordination, security and safety, facility and event set-up and operations, parking management, and utility and technology services to users of the facility to ensure their event is successful.","The purpose of the Security and Safety activity is to provide facility security and safety in addition to event security and medical services for users of the facility, so they can have a secure and safe visit.","There is no legal mandate for this activity. Event Security is responsible for the Department's overall security program. This includes 24-hour security, event safety, facility medical services, and assistance with operations. In order to improve the quality and types of security services the Department could provide, these services were brought in-house in 1995-96.",Facility and event safety; Security; Crowd management; Traffic control and fire safety systems; Facility plant systems (such as boilers and air conditioners) after-hours; Emergency response; Security officers; Peace officers; Emergency Medical Technicians for events.,,,"Al Eells, Division Manager, 512-404-4125",Security Revenue,Security revenue. Revenue generated by the Security division.,No,No,Operational,Output,No Goal,1330565,1579471,1515256,1450932,1363286,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,POLIC,Operations Support,Communications,"The purpose of the Operations Support program is to provide intake and processing of police calls for service, forensic analysis, victim services, and fleet, equipment and facility maintenance services to APD employees and the public so that police service can be delivered effectively.",The purpose of the Communications activity is to receive and process emergency and non-emergency calls for police service from the public in order to provide police assistance to persons in need and support police personnel in the delivery of that service.,"Communications is a core activity. The activity is mandated by Chapter 771 of the Health and Safety Code. The Austin Police Department's Emergency 9-1-1 center was established in 1982 as a primary Public Safety Answering Point (PSAP). Police Communications receives all calls requesting Police, Fire or EMS assistance within the city limits of Austin. Call takers ask pertinent questions and enter information for police dispatch, or transfer calls for other PSAPs. A 3-1-1 non-emergency call system was implemented September, 2001. The 3-1-1 System was operated by the police department until 2007 when it was transitioned to a citywide non-emergency 3-1-1 call system.",Response to and direction of emergency and non-emergency incoming calls; Radio communications; Response to warrant checks and other inquiries from outside law enforcement agencies.,,,"Nick Wright, Communications Commander, 512-974-0947",Response time to process EMERGENCY and URGENT calls,The process portion of response time is the time it takes a call taker to identify the type of call.  It ends when the call becomes available for dispatch.,No,No,Operational,Result,No Goal,No Goal,1.15,1.16,1.19,1.16,Quarterly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,EGRS,Cultural Arts and Contracts,Cultural Development and Contracting Services,Cultural Arts and Contracts provide preservation and promotional services to Austin?s arts and creative industries to strengthen the role of the arts.,The purpose of the Cultural Development and Contracting Services activity is to provide preservation and promotional services to Austin's arts and creative industries in order to strengthen the role of the arts.,"This activity is Semi-Core. There is no legal mandate. This activity was created in FY04, as part of the reorganization of EGRSO, to identify economic development strategies that focus on non-profit arts, music and creative industries in order to improve Austin's economy and cultural vitality.","Art in Public Places;  Cultural Planning,; Artwork Donations and Loans ; Cultural Funding Program; Faces of Austin; Creative Industry support; The People's Gallery; Cultural Tourism resources; Individual and Organizational Capacity Building, UNESCO City of Media Arts activities, African American Cultural and Heritage Facility, Artist-in-Residence, and Cultural Learning Initiative.",,,"Meghan Wells, Cultural Arts Division Manager, 512-974-9314",Percentage of workshop participants who report that it met its stated objective,Percentage of workshop participants who report that it met its stated objective,No,No,Operational,Result,No Goal,No Goal,99,98,99,98,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,POLIC,Operations Support,Communications,"The purpose of the Operations Support program is to provide intake and processing of police calls for service, forensic analysis, victim services, and fleet, equipment and facility maintenance services to APD employees and the public so that police service can be delivered effectively.",The purpose of the Communications activity is to receive and process emergency and non-emergency calls for police service from the public in order to provide police assistance to persons in need and support police personnel in the delivery of that service.,"Communications is a core activity. The activity is mandated by Chapter 771 of the Health and Safety Code. The Austin Police Department's Emergency 9-1-1 center was established in 1982 as a primary Public Safety Answering Point (PSAP). Police Communications receives all calls requesting Police, Fire or EMS assistance within the city limits of Austin. Call takers ask pertinent questions and enter information for police dispatch, or transfer calls for other PSAPs. A 3-1-1 non-emergency call system was implemented September, 2001. The 3-1-1 System was operated by the police department until 2007 when it was transitioned to a citywide non-emergency 3-1-1 call system.",Response to and direction of emergency and non-emergency incoming calls; Radio communications; Response to warrant checks and other inquiries from outside law enforcement agencies.,,,"Nick Wright, Communications Commander, 512-974-0947",Response time to dispatch EMERGENCY and URGENT calls,This is a weighted average of the time that it takes to dispatch Priority 0 and Priority 1 calls.,No,No,Operational,Result,No Goal,No Goal,1.13,1.11,1.02,.59,Quarterly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,FIRE,Emergency Prevention,Outreach,"Emergency Prevention works to prevent and investigate loss of property and life due to fire by conducting community outreach in fire prevention and wildfire fuel mitigation, ensuring fire code compliance in buildings and venues, investigating arson cases.","The Outreach activity delivers innovative outreach efforts driven by community needs, engages our community in pursuit of life safety, fire prevention, and wildfire fuel mitigation.","This activity has evolved from Public Education and Recruiting functions. In 2014, the overall focus is to engage the community through participation and coordination of public events that give back to the community, continue to provide education and awareness opportunities. In 2015, we are adding specific events to provide information about wildfire prevention and actively purse wildfire fuel mitigation.",Community outreach; Public education; School-based programs; Wildfire prevention and fuel mitigation.,,,"Pablo Ruiz, Assistant Chief, 512-974-0130",Number of free smoke alarms installed,This performance measure is defined as the number of free smoke alarms installed by the Austin Fire Department within the City of Austin. Smoke alarm installations include those by Operations personnel as well as Public Education personnel.  This performance measure determines the role AFD has in ensuring residents are protected by working smoke alarms.,Yes,No,Performance,Output,3750,No Goal,3463,2428,2520,2523,Quarterly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,SWS,Collection Services,Recycling Collection,"Collection Services provides diversion opportunities and waste collection services to ARR customers. Primary goals include minimizing landfill impacts and providing efficient material management. This service includes Brush and Bulk Collection, Trash Collection, Compost Collection, and Recycling Collection activities.",The purpose of the Recycling Collection activity is to provide recycling services to the community in order to divert waste from landfills.,"Recycling Collection is a semi-core activity. The legal mandates for this activity are the Texas Constitution Article XI, section 5 and City Code Chapter 12-3-4. The recycling pilot program began in 1982, which lead to the City-wide implementation in 1989. The original materials collected were newspaper, cardboard, tin, aluminum, glass, and magazines were added in the fall of 1993. Plastic milk jugs and soda bottles were added in the winter of 1994. Additional materials were diverted by increasing the types of materials in the recycling stream. Junk mail and additional plastics were added in 1996. In addition, the program experienced an 11% increase in February of 1997 when the extra garbage stickers were introduced. Recycling is currently collected on a bi-weekly schedule and serviced through a cart collection system.",,Residential recycling collection.,,"Ron Romero, Division Manager, 512-974-4353",Customer Satisfaction with the Quality of Curbside Recycling Collection in the City of Austin Citizen Survey,"Identifies the percent of City of Austin customers that answer """"Yes"""" to the question """"Does the City of Austin Collect Garbage at your residence"""" and """"Very Satisfied"""" or """"Satisfied"""" on the annual Citywide City of Austin Community Survey question regarding quality of recycling collection.",No,No,Operational,Result,No Goal,No Goal,No Data,No Data,82.1,81.9,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,FLEET,Vehicle Services and Emerging Technologies,Fleet Programs,"is responsible for providing responsive and quality vehicle life cycle management and programs such as auction, rental, and shuttle, at reasonable cost while identifying emerging technology and flexible mobility solutions to improve service and become more efficient.",The purpose of the Fleet Programs activity is to provide City departments with vehicle services that are efficient and cost effective.,"""No legal mandate"". Created: 2015: The new 'Fleet Programs' activity is a combination the Auction, Rental Pool, and Taxi activities. From a transparency and efficiency perspective, the department consolidated the previous activities.",Fleet rentals; Taxi services; Vehicle auction.,,,"Julian Boring, Division Manager, 512-974-1782",Average Cost of Rental or Lease,This measure provides Fleet the cost for all rentals that is used as comparable.,No,No,Operational,Efficiency,No Goal,678,840.81,681.7,680,644.7,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,FIRE,Operations Support,Education Services,"Operations Support exists to prevent and reduce the occurrence of personal injury through maintenance and testing of rescue tools and to provide new employee training, continuing education, and staff development for the Austin Fire Department in order to produce and maintain competent field and communications personnel.","The purpose of Education Services is to train fire cadets; provide training support and skills assessment for probationary firefighters; and provide continuing education, medical skills, and professional development programs to AFD firefighters throughout their careers.  This activity will also report the recruiting efforts to attract qualified and diverse candidates for Fire cadets.","The Education Services Division is a core service of the Austin Fire department. The service is mandated in Texas Govt. Code 419 for firefighter certification training.  The division teaches entry level personnel through the Fire Cadet program and provides in-service training for existing civil-service personnel. Cadet training consists of a 26-week course in basic firefighting skills designed to prepare the cadets for the mandatory Texas Commission on Fire Protection Basic exam. In-service schools for existing civil service personnel are designed to meet a specific need within the department and to promote firefighter professional development. Approx 3/4 of AFD calls are medical in nature.  The A/TCEMS Medical Director is driving better training and quality review for all first responders, which include firefighters. This activity  also reports the recruiting efforts to attract qualified and diverse candidates for Fire Cadets.",Cadet training; Firefighter and EMT certification; Firefighter continuing education and professional development; recruit qualified and diverse candidates for the Fire cadet positions with AFD,Coordinate and administer regional training programs.,,"Aaron Woolverton, Asstistant Chief, 512-974-0130",Percent of cadets entering the Academy who graduate,Measures the Fire Academy's ability to retain cadets and train them to meet certification standards during the six-month training process. A cadet academy last 28 weeks (approx 6 months).  At least two quarters of the year would have no result.   It will also place this measure in alignment with the other application/cadet process measures which are reported annually.,No,No,Operational,Result,No Goal,No Goal,78,86,88,83,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,HHS,Environmental Health Services,Health and Safety Code Compliance,The purpose of the Environmental Health Services program is to provide protection and enforcement services to the public in order to minimize environmental and consumer health hazards.,The purpose of Health and Safety Code Compliance is to provide protection and enforcement services to the public in order to minimize environmental and consumer health hazards.,,"Permit issuance and inspections of all food establishments and swimming pools/spas; permit issuance and inspections of temporary food events, farmers markets, mobile food vendors; environmental complaint investigation, compliance, and enforcement; recreational water sampling and quality monitoring; rodent and vector surveillance and control consultations; public health education and outreach; disease outbreak investigations; compliance coordination with courts; public health preparedness; custodial care inspections; food manager certificate issuance.",,,"Don Hastings, Assistant Director, 512-972-5128",Percent of retail and food service fixed establishments that are substantially compliant in their routine inspections,"This measure will show the percentage of routine inspections for fixed retail and food service establishments that result in a score of 80 or higher, in the City, County and  ILA's.",Yes,No,Performance,Result,No Goal,90,93.5,94.2,92.01,91.9,Quarterly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,OCA,Support Services,Departmental Support Services,Support Services program provides administrative and managerial support to the department.,The purpose of the Departmental Support Services activity is to provide administrative and managerial support to the department in order to produce more effective services.,"This activity captures the cost of oversight, guidance, and administrative support for the Office as a whole. The activity includes a portion of administrative support staff, department management, and other direct staff positions working on services included in the activity.",Office of the Director; Financial monitoring; Budgeting; Accounting; Purchasing; Human resources; Facility expenses; Information technology support; Public information; Safety; Customer service; Inventory control; Audit/internal review; Contract management.,,,"Jason Hadavi, Deputy City Auditor, 512-974-2469",Percent of approved budget expended,Percent of approved fiscal year budget expended within the fiscal year.,No,No,Operational,Result,No Goal,No Goal,91,91,97,94,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,EMS,Support Services,Departmental Support Services,Support Services provides administrative and managerial support to the department.,The purpose of the Departmental Support Services activity is to provide administrative and managerial support to the Department in order to produce more effective services.,"This is responsible for implementing the City Council's policies and for providing information and direction as necessary to support activities in meeting their goals. This activity is responsible for establishing long-range planning in order to anticipate and respond to changes in State and Federal mandates, funding availability, customer demand and national health care initiatives.",Office of the Chief; Financial monitoring; Budgeting; Accounting; Purchasing; Human resources; Facility expenses; Information technology support; Public information; Vehicle and equipment maintenance; Grant administration; Safety; Customer service; Inventory control; Audit/Internal review; Compliance; Medical records management; Contract management.,,,"Kerri Lang, Assistant Director, 512-972-7211",Lost Time Injury Rate Per the Equivalent of 100 Employees,Injury incident rates are used to compare performance and trends over time. The standard equation used for comparison comes from the U.S. Bureau of Labor Statistics and is based on an annual time frame.,No,No,Operational,Result,No Goal,4,No Data,4.39,6.19,5.81,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,ANML,Animal Services Office,Prevention Services,"The purpose of the Animal Services Office is to provide an array of animal control, animal sheltering, rabies prevention, and pet owner services to the public in order to protect the bond between humans and animals and to promote the humane treatment of animals.","The purpose of Prevention Services is to provide outreach, humane education, pet sterilizations and support services to companion animal guardians in the community in order to keep pets in their homes, reduce shelter intake and nuisance animal complaints.",Prevention Services is a core activity.,Spay/neuter surgery; Micro-chipping and pet identification; Education and outreach.,,,"Lee Ann Shenefiel, Interim Animal Services Officer, 512-978-0521",Shelter intake per 100 residents,Shelter intake per 100 of Travis County population,Yes,No,Performance,Result,No Goal,1.3,1.58,1.2,1.3,1.39,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,LIB,Public Services,Reference and Information Services,"The purpose of the Public Services program is to provides materials, reference services, and programs to the Austin area community in order to meet their information and reading needs.",The purpose of the Reference and Information Services activity is to provide resources and assistance to library users so they can get the information they want.,"The Reference and Information Services Activity is a Core activity. The Texas Library Systems Act mandates this activity. This activity provides information in response to requests from customers at the Faulk Central Library; provides referral to resources outside the library; provides reference, technology, and collection development assistance to branch library staff; instructs the public in the use of library reference materials, periodicals, microforms, and electronic sources; creates user guides and other printed material to aid customers in finding materials; conducts tours, orientations and class visits at the Faulk Central Library; and maintains the collections of the Faulk Central Library by selecting and withdrawing materials in all formats.","Reference services; Reader's advisory; Public reference assistance; Reference and research guides; Reference referral; Public internet and wireless access assistance; Workshops and training; Interlibrary loan; Connect customers with community resources; Website and social media content; Tours; Assistive technology (OpenBook software with PEARL document camera, Kurzweil 1000 software with flatbed scanner, and Kurzweil Reading Edge).",,,"Karen Baker, Central Library Services Manager, 512-974-7459",Number of reference questions asked-Adult,"Total number of reference questions posed at the public service desks in the Faulk Central Library and the Austin History Center, the Telephone Information Center, through the Library's e-mail reference address, as well as reference questions outsourced.",No,No,Operational,Demand,No Goal,No Goal,No Data,166699,64145,25148,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,OCA,Corporate Risk Services,Audit,"Corporate Risk Services Program provides independent and objective information, recommendations, and assistance to Council and Management to improve City services and strengthen accountability to the public.","The purpose of the Audit activity is to provide independent and objective information and recommendations to City Council and management to improve the performance (results, efficiency, and compliance) of City services and strengthen accountability for that performance.","Audit is a core function and an ongoing activity that supports our goal to strengthen the city's performance and accountability to the public in managing resources and achieving outcomes. The City Charter Article VII, Section 17 establishes the legal mandate for the Office of the City Auditor and the services to be provided thereby.OCA will perform audits of major city services or functions identified by the Council and our risk and vulnerability assessment process. Benefits include improved City processes and controls, enhanced City services, cost savings opportunities, and a generally positive effect on public trust.Explanation of Measures:1. The scale for the customer satisfaction survey is: 1.0 = Poor, 2.0 = Fair, 3.0 = Good, 4.0 = Excellent2. For the Audit activity, total costs used in the unit cost measures are net costs after expense refunds.",Service plan audits; Citywide risk assessment; Follow-up on implementation of audit recommendations; Information provision; Verification of information,Training on audit requirements.,,"Corrie E. Stokes, City Auditor, 512-974-2468",Percent of recommendations management agrees to implement,This measure is intended to show how well audit staff has been able to convince department and City management of the need for recommended changes.,No,No,Operational,Result,No Goal,No Goal,100,100,97.6,98,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,FSD,Purchasing Office,Procurement,The purpose of the Purchasing Office is to provide procurement-related activities and services in a timely and cost-effective manner to City departments so that they can have the resources they need to do their jobs.,The purpose of the Procurement activity is to provide purchasing management and support to departments and suppliers so that the City has the resources available to accomplish its mission in a timely and cost-effective manner.,"This is a core activity mandated by state law (Chapters 252 & 271, Purchasing and Contracting Authority of Municipalities, Counties, and certain other local governments); City Charter (Article VII, Finance-Paragraph 15, Purchasing Procedures) establishing responsibility and authority level. All work related to purchasing of goods and services city-wide with the exception of construction which has been delegated to the Contract Management Office. In FY 1998-99, Austin Energy Procurement was added.","Centralized Citywide buying; Austin Energy buying; Request for Council Action (RCA) process management; Management of bid protests; Citywide procurement support services, including business process consulting, procedural consulting, and procurement training, support, and policy; Procurement Card administration; MBE/WBE reporting.",,,"James Scarboro, Purchasing Officer, 512-974-2050",Number of Purchases made City-wide by Central Purchasing Office,,No,No,Operational,Output,No Goal,No Goal,3852,3115,2687,3034,Quarterly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,CTM,Communications and Technology Management,Core Technology,"The purpose of the Communications and Technology Management program is to provide information technology infrastructure, applications, information security, and enterprise-wide solution and project management services to other City of Austin departments so they can deliver services to residents of the community and the region.",The purpose of the Infrastructure activity is to provide technology infrastructure for systems and applications to other City departments so that they can deliver services to citizens.,Provide technology infrastructure for the City of Austin Systems and Applications,Data center management; Power management; Environmental management; Device monitoring; Server operational support of operating systems and hardware; Infrastructure application installation and management; Backup and storage management; Security audits; Deployment of new security systems; Security for remote access systems; Development of security policies and guidelines; Investigations and incident response.,,,"Bruce Hermes, Deputy CIO, 512-974-1424",Percentage of help desk tickets causing work interruptions (Level 3) closed within 4 business days,"Percentage of Level ""3"" Help Desk Tickets Closed within 4 Days",Yes,No,Performance,Result,92,92,91,91,92,93,Quarterly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,AE,Customer Energy Solutions,Conservation Rebates and Incentives,"To develop, implement, maintain and promote the Austin Energy renewable energy and conservation programs in accordance with the Austin Climate Protection Plan in order for Austin Energy to become a leader in the campaign to address global climate change.","The purpose of the Conservation Rebates and Incentives activity is to provide rebates for residential, commercial, and industrial customers in order to increase energy efficiency and lower energy demand to lessen the need to build or purchase new generation to meet customer needs.",,"Provide application, inspection and rebates to qualifying Austin Energy customers for energy efficiency.",,,"Debbie Kimberly, Vice President, Customer Energy Solutions, 512-322-6327",Residential Rebates Megawatt Savings,Total Megawatt (MW) savings from residential rebate and Green Building customer programs,No,No,Performance,Output,No Goal,19.71,22.8,17.45,17.54,21.2,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,BUILD,Building Services,Facilities Security and Mail Services,"The purpose of Building Services is to manage building operations and maintenance activities, including Plumbing, Electrical, Heating, Ventilation, Air Conditioning (HVAC), Custodial Services, and Security for the City of Austin to maintain and improve the City's infrastructure.",The purpose of Facilities Security and Mail Services activity is to provide security and mail services to City facilities. These services provide secure facilities and distribution of correspondence and documentation so that City departments can more effectively carry out their missions.,,Security guards; Security contracts; Security surveys; Security assessments; Access badges; Metered mail; Inter-office mail.,,,"Eric Stockton, Building Services Officer, 512-974-7948",Number of Activities in physical Access Control System,"BSD security staff uses Access Control System to issue access badges, access control, modify access and other activities. Every time an action is made, this is perceived as an activity.",No,No,Operational,Output,No Goal,2100000,No Data,1989457,1554163,84036,Monthly,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2020,PR,Community Services,Nature-Based Centers,"The purpose of the Community Services program is to provide safe, life-enhancing experiences to the Austin community in order to increase educational and leisure opportunities.","The purpose of the Nature-Based Centers activity is to provide educational and high adventure programs to residents and visitors of the Austin Nature and Science Center, Camacho Activity Center, and the Zilker Botanical Garden in order to foster understanding and stewardship of the Edwards Acquifer, to increase immersion to and awareness and appreciation of the natural environment and promote and overall love of our earth.","oversight and management of the Austin Nature Science Center, Camacho Activity Center, and Zilker Botanical Garden.","Educational activities at the Austin Nature Science Center, Camacho Activity Center, and Zilker Botanical Garden.",,,"Jodi Jay, Division Manager, (512) 974-9459",New participants enrolled in environmental education programs,"The total number of new households enrolling in programs at the Zilker Botanical Garden, Austin Nature Science Center, and Camacho Activity Center.",No,No,Operational,Demand,No Goal,No Goal,No Data,No Data,798,985,Annually,0,0,0,0,0,0,0,0,0,0,0,0,,,,
