Series_reference,Period,Reference_period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title
LASQ.SAEAQZ,2017.03,Quarterly,1131165,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SAEAQZ,2017.06,Quarterly,1392223,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SAEAQZ,2017.09,Quarterly,1281286,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SAEAQZ,2017.12,Quarterly,1231437,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SAEAQZ,2018.03,Quarterly,1168158,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SAEAQZ,2018.06,Quarterly,1504991,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SAEAQZ,2018.09,Quarterly,1390567,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SAEAQZ,2018.12,Quarterly,1294803,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SAEAQZ,2019.03,Quarterly,1274846,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SAEAQZ,2019.06,Quarterly,1586161,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SAEAQZ,2019.09,Quarterly,1503671,Revised,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SAEAQZ,2019.12,Quarterly,1424070,Provisional,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,"Purchases of Goods and Services, Grants and Donations, and Other Operating Expenditure"
LASQ.SAEAZZ,1992.09,Quarterly,634118,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1992.12,Quarterly,677353,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1993.03,Quarterly,685891,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1993.06,Quarterly,765217,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1993.09,Quarterly,641570,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1993.12,Quarterly,721127,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1994.03,Quarterly,680804,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1994.06,Quarterly,755153,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1994.09,Quarterly,689310,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1994.12,Quarterly,718363,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1995.03,Quarterly,703624,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1995.06,Quarterly,778987,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1995.09,Quarterly,720116,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1995.12,Quarterly,752659,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1996.03,Quarterly,743364,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1996.06,Quarterly,858225,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1996.09,Quarterly,764881,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1996.12,Quarterly,828143,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1997.03,Quarterly,801633,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1997.06,Quarterly,857982,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1997.09,Quarterly,794226,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1997.12,Quarterly,819178,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1998.03,Quarterly,795300,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1998.06,Quarterly,913237,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1998.09,Quarterly,826714,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1998.12,Quarterly,863250,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1999.03,Quarterly,852473,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1999.06,Quarterly,923979,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1999.09,Quarterly,855774,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,1999.12,Quarterly,899508,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2000.03,Quarterly,834503,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2000.06,Quarterly,918681,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2000.09,Quarterly,847988,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2000.12,Quarterly,901349,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2001.03,Quarterly,883448,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2001.06,Quarterly,975457,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2001.09,Quarterly,913601,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2001.12,Quarterly,932092,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2002.03,Quarterly,914487,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2002.06,Quarterly,1031796,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2002.09,Quarterly,986087,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2002.12,Quarterly,999178,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2003.03,Quarterly,964285,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2003.06,Quarterly,1076840,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2003.09,Quarterly,1048335,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2003.12,Quarterly,1093297,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2004.03,Quarterly,1048595,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2004.06,Quarterly,1179811,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2004.09,Quarterly,1125483,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2004.12,Quarterly,1183111,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2005.03,Quarterly,1159673,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2005.06,Quarterly,1341341,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2005.09,Quarterly,1280426,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2005.12,Quarterly,1296175,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2006.03,Quarterly,1271504,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2006.06,Quarterly,1429239,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2006.09,Quarterly,1364202,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2006.12,Quarterly,1413672,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2007.03,Quarterly,1402158,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2007.06,Quarterly,1525799,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2007.09,Quarterly,1485024,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2007.12,Quarterly,1550288,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2008.03,Quarterly,1520609,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2008.06,Quarterly,1720641,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2008.09,Quarterly,1662066,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2008.12,Quarterly,1685457,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2009.03,Quarterly,1647398,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2009.06,Quarterly,1821366,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2009.09,Quarterly,1687003,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2009.12,Quarterly,1770835,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2010.03,Quarterly,1716104,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2010.06,Quarterly,1899468,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2010.09,Quarterly,1827699,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2010.12,Quarterly,2028832,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2011.03,Quarterly,1969130,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2011.06,Quarterly,2108288,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2011.09,Quarterly,2030347,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2011.12,Quarterly,2139733,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2012.03,Quarterly,1953494,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2012.06,Quarterly,2329554,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2012.09,Quarterly,2029568,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2012.12,Quarterly,2085727,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2013.03,Quarterly,1961558,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2013.06,Quarterly,2197107,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2013.09,Quarterly,2069344,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2013.12,Quarterly,2087571,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2014.03,Quarterly,2048839,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2014.06,Quarterly,2260579,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2014.09,Quarterly,2221583,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2014.12,Quarterly,2204336,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2015.03,Quarterly,2117339,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2015.06,Quarterly,2474082,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2015.09,Quarterly,2305696,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2015.12,Quarterly,2308900,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2016.03,Quarterly,2218545,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2016.06,Quarterly,2568920,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2016.09,Quarterly,2449492,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2016.12,Quarterly,2403997,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2017.03,Quarterly,2362066,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2017.06,Quarterly,2720041,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
LASQ.SAEAZZ,2017.09,Quarterly,2546623,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Total Expense Excluding Non-operating Items
