POLE_ATTACH_ID,SIGNAL_NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,POLE_ATTACH_DESCRIPTION,POLE_ATTACH_PROVIDER,CREATED_DATE,MODIFIED_DATE,INTERSECTION_QUADRANT,INSTALL_DATE,STATUS,SIGNAL_ID,ATD_LOCATION_ID,INFRASTRUCTURE_OWNER,INFRASTRUCTURE_TYPE,PROVIDER_ID
484,,30.28341,-97.74773,MLK Blvd between San Gabriel & Pearl,VERIZON,11/15/2018,08/30/2019,NE,,OCCUPIED,0,LOC18-013320,Carrier,Self Support Pole,AUSDT 60 SC
485,,30.26884,-97.74569,6th St southside between Guadalupe & Lavaca,VERIZON,11/15/2018,01/16/2019,SE,,FEASIBILITY_REVIEW,0,LOC18-013325,AE,Steel Utility Pole,
486,,30.48038,-97.77942,10210 1/2 Spectrum Dr ,AT&T,11/16/2018,07/18/2019,N/A,,OCCUPIED,0,LOC18-013330,AE,Wood Utility Pole,SPECTRUM DRIVE - POLE 1
487,,30.48059,-97.77879,10013 1/2 Spectrum Dr,AT&T,11/16/2018,07/18/2019,N/A,,OCCUPIED,0,LOC18-013330,AE,Wood Utility Pole,SPECTRUM DRIVE - POLE 2
488,,30.4807,-97.77814,9951 1/2 Spectrum Dr,AT&T,11/16/2018,07/18/2019,N/A,,OCCUPIED,0,LOC18-013330,AE,Wood Utility Pole,SPECTRUM DRIVE - POLE 3
489,,30.48069,-97.77741,9931 1/2 Spectrum Dr,AT&T,11/16/2018,07/18/2019,N/A,,OCCUPIED,0,LOC18-013330,AE,Wood Utility Pole,SPECTRUM DRIVE - POLE 4
490,,30.48068,-97.77678,9909 1/2 Spectrum Dr,AT&T,11/16/2018,07/18/2019,N/A,,OCCUPIED,0,LOC18-013330,AE,Wood Utility Pole,SPECTRUM DRIVE - POLE 5
491,,30.48067,-97.7761,9853 1/2 Spectrum Dr,AT&T,11/16/2018,08/30/2019,N/A,,OCCUPIED,0,LOC18-013330,AE,"Wood Utility Pole,Carrier Pole",SPECTRUM DRIVE - POLE 6
492,,30.48066,-97.77543,9851 1/2 Spectrum Dr,AT&T,11/16/2018,08/30/2019,N/A,,OCCUPIED,0,LOC18-013330,AE,Wood Utility Pole,SPECTRUM DRIVE - POLE 7
493,,30.27501,-97.6855,4900 Block of Louis Avenue,,11/19/2018,04/13/2020,N/A,,WITHDRAWN,0,LOC18-013335,,,
494,,30.268203,-97.739967,617 1/2 San Jacinto Blvd #B,T-MOBILE,11/20/2018,01/16/2019,SE,,OCCUPIED,295,LOC16-001440,ATD,Signal Pole,AU1043BA_31LAB
495,,30.26887,-97.75372,102 feet North of Bowie St. & W 3rd St,AT&T,11/21/2018,01/16/2019,NW,,FEASIBILITY_REVIEW,0,LOC18-012490,AE,,29059 node 31 d
496,,30.26911,-97.73763,256 Feet North of the intersection of Neches St. & E 8TH St.,AT&T,11/21/2018,01/16/2019,NW,,FEASIBILITY_REVIEW,0,LOC18-013340,AE,,29059 node 29 d
497,,0,0,,,11/21/2018,06/10/2019,N/A,,WITHDRAWN,0,LOC18-013345,,,
498,,30.27321,-97.7518,135 Feet South of the intersection of Henderson St. & W 9th St.,AT&T,11/21/2018,01/16/2019,SE,,FEASIBILITY_REVIEW,0,LOC18-013345,AE,,29059 node 19 a
499,,0,0,,,11/21/2018,06/10/2019,N/A,,WITHDRAWN,0,LOC18-013345,,,
500,,0,0,,,11/21/2018,06/10/2019,N/A,,WITHDRAWN,0,LOC18-013315,,,
501,,30.27089,-97.75217,135 Feet East of the intersection of W 6th St & Bowie St.,AT&T,11/21/2018,01/16/2019,NE,,FEASIBILITY_REVIEW,131,LOC16-000650,AE,,29059 node 8 b
502,,0,0,,,11/21/2018,06/10/2019,N/A,,WITHDRAWN,295,LOC16-001440,,,
503,,0,0,,,11/21/2018,06/10/2019,N/A,,WITHDRAWN,0,LOC18-013350,,,
504,,0,0,,,11/21/2018,06/10/2019,N/A,,WITHDRAWN,0,LOC18-013350,,,
505,,30.19557,-97.69459,4010 McKinney Falls Parkway,AT&T,11/21/2018,09/03/2019,N/A,,FEASIBILITY_REVIEW,0,LOC18-013350,Carrier,Self Support Pole,28351_Node_08_C
506,,0,0,,,11/21/2018,01/16/2019,NE,,WITHDRAWN,137,LOC16-000680,,,
507,,30.26346,-97.74079,26 feet North of Trinity St. & E 2nd St,AT&T,11/27/2018,01/16/2019,NW,,FEASIBILITY_REVIEW,0,LOC18-013315,AE,Steel Utility Pole,29059 node 13 b
508,,30.26449,-97.74162,49 feet West of San Jacinto Blvd & E 3rd St,AT&T,11/27/2018,07/16/2019,SW,,FEASIBILITY_REVIEW,0,LOC17-012220,ATD,Signal Pole,29059 node 9 c
509,,30.27198,-97.81851,190 Feet West of intersection Parkstone Heights Dr. & S Capital of Texas Highway,AT&T,11/27/2018,01/16/2019,NW,,FEASIBILITY_REVIEW,0,LOC16-006735,AE,Steel Utility Pole,28351 NODE 20 B
510,,30.26741,-97.74437,W 5th St. & Colorado St,AT&T,11/27/2018,01/16/2019,SE,,FEASIBILITY_REVIEW,313,LOC16-001530,ATD,Signal Pole,29059 node 32 b
511,,30.26703,-97.806,143 Feet North of intersection Thousand Oaks Cove and Walsh Tarlton Ln,AT&T,11/27/2018,07/10/2019,NW,,FEASIBILITY_REVIEW,0,LOC16-006245,AE,,28351 Node 21 H
512,,0,0,,,11/27/2018,06/10/2019,N/A,,WITHDRAWN,0,LOC18-013290,,,
513,,0,0,,,11/29/2018,06/10/2019,SW,,WITHDRAWN,128,LOC16-000635,,,
514,,0,0,,,11/29/2018,06/10/2019,N/A,,WITHDRAWN,128,LOC16-000635,,,
515,,30.27343,-97.75316,213 Feet South of the intersection of N Lamar Blvd & W 9th St.,AT&T,11/29/2018,01/16/2019,SW,,FEASIBILITY_REVIEW,128,LOC16-000635,AE,,29059 node 34 a
516,,30.22949,-97.72668,S of Intersection S Pleasant Valley Rd & Anken Dr. (W side),AT&T,12/04/2018,11/22/2019,SW,,OCCUPIED,0,LOC16-005915,Foreign,Self Support Pole,28351_35_E
517,,0,0,,,12/04/2018,06/10/2019,N/A,,WITHDRAWN,0,LOC16-005915,,,
518,,0,0,,,12/04/2018,06/10/2019,N/A,,WITHDRAWN,0,LOC18-013240,,,
519,,30.25878,-97.75159,"Near 721 Barton Springs Rd, Austin, TX 78704",AT&T,12/04/2018,01/16/2019,N/A,,FEASIBILITY_REVIEW,4004,LOC16-007150,AE,Steel Utility Pole,29059 node 28 a
520,,30.26576,-97.75243,NW Corner of West Ave & W Cesar Chavez,AT&T,12/04/2018,01/16/2019,NW,,FEASIBILITY_REVIEW,1036,LOC16-006840,ATD,Ped Signal Pole,29059 12 a
521,,0,0,,VERIZON,12/13/2018,06/10/2019,NW,,WITHDRAWN,313,LOC16-001530,,,
522,,30.26105,-97.7577,"Near 1210 Barton Springs Rd @ Lee Barton Dr, Austin, TX 78704",AT&T,12/13/2018,01/16/2019,NE,,FEASIBILITY_REVIEW,0,LOC18-013370,Foreign,Self Support Pole,29059 16 C
523,,0,0,,,12/13/2018,06/10/2019,N/A,,WITHDRAWN,0,LOC18-013375,,,
524,,0,0,,,12/13/2018,06/10/2019,N/A,,WITHDRAWN,0,LOC18-013380,,,
525,,30.26283,-97.75781,"Near 221 S Lamar, Austin, TX 78704",AT&T,12/13/2018,01/16/2019,N/A,,FEASIBILITY_REVIEW,0,LOC18-013380,AE,Steel Utility Pole,29059 17 A
526,,30.25994,-97.75604,"512 Dawson Rd, Austin, TX 78704",AT&T,12/13/2018,01/16/2019,N/A,,FEASIBILITY_REVIEW,0,LOC18-013385,Carrier,Carrier Pole,29059 21 c
527,,0,0,,,12/13/2018,06/11/2019,N/A,,WITHDRAWN,0,LOC18-013390,,,
528,,0,0,,,12/13/2018,06/11/2019,N/A,,WITHDRAWN,0,LOC16-005745,,,
529,,30.26987,-97.73809,Northeast of the intersection of Trinity St. & E 9th St.,AT&T,12/13/2018,01/16/2019,NE,,FEASIBILITY_REVIEW,0,LOC16-005745,AE,Steel Utility Pole,29059 node 22 f
530,,0,0,,,12/13/2018,06/10/2019,N/A,,WITHDRAWN,0,LOC18-013395,,,
531,,30.26934,-97.75192,"Near 801 ½ W 5th St, Austin, TX 78703",AT&T,12/13/2018,01/16/2019,N/A,,FEASIBILITY_REVIEW,0,LOC18-013400,AE,Steel Utility Pole,29059 node 10 F
532,,0,0,,,12/13/2018,06/10/2019,N/A,,WITHDRAWN,0,LOC18-013400,,,
533,,0,0,,,12/14/2018,06/11/2019,N/A,,WITHDRAWN,313,LOC16-001530,,,
534,,0,0,,,12/17/2018,06/11/2019,N/A,,WITHDRAWN,313,LOC16-001530,,,
535,,0,0,,,12/17/2018,06/11/2019,N/A,,WITHDRAWN,313,LOC16-001530,,,
536,,0,0,,,12/18/2018,06/11/2019,N/A,,WITHDRAWN,328,LOC16-001605,,,
537,,30.26497,-97.74269,West of the intersection of E 3RD St. & Brazos St.,AT&T,12/18/2018,01/16/2019,NW,,FEASIBILITY_REVIEW,1009,LOC16-004935,ATD,Signal Pole,29059 node 6 e
538,,0,0,,,12/18/2018,03/26/2019,SE,,WITHDRAWN,742,LOC16-003660,,,
539,,0,0,,,12/18/2018,06/11/2019,N/A,,WITHDRAWN,0,LOC18-013410,,,
540,,0,0,,,12/18/2018,06/11/2019,NW,,WITHDRAWN,0,LOC18-013415,,,
541,,0,0,,,12/18/2018,06/11/2019,N/A,,WITHDRAWN,0,LOC18-013415,,,
542,,0,0,,,12/18/2018,06/11/2019,N/A,,WITHDRAWN,0,LOC18-013420,,,
543,,0,0,,,12/18/2018,06/11/2019,N/A,,WITHDRAWN,0,LOC18-013420,,,
544,,0,0,,,12/18/2018,06/11/2019,N/A,,WITHDRAWN,0,LOC18-013420,,,
545,,0,0,,,12/18/2018,06/11/2019,N/A,,WITHDRAWN,0,LOC18-013420,,,
546,,0,0,,,12/18/2018,06/11/2019,N/A,,WITHDRAWN,0,LOC18-013270,,,
547,,0,0,,,12/18/2018,06/11/2019,N/A,,WITHDRAWN,0,LOC18-013425,,,
548,,30.28123,-97.77147,North corner of the intersection of Pruett St. & Hearn St.,AT&T,12/18/2018,09/26/2019,NW,,OCCUPIED,0,LOC18-013430,AE,Wood Utility Pole,28351 Node 29 H
550,,0,0,,,12/18/2018,06/11/2019,N/A,,WITHDRAWN,0,LOC18-013430,,,
551,,0,0,,,12/19/2018,06/11/2019,N/A,,WITHDRAWN,0,LOC18-013435,,,
552,,0,0,,,12/19/2018,06/11/2019,N/A,,WITHDRAWN,0,LOC18-013440,,,
553,,0,0,,,12/19/2018,06/11/2019,N/A,,WITHDRAWN,0,LOC18-013445,,,
554,,0,0,,,12/19/2018,06/11/2019,N/A,,WITHDRAWN,0,LOC18-013450,,,
555,,30.27523,-97.75576,"Near 810 Blanco St, Austin, TX 78703",AT&T,12/19/2018,01/16/2019,N/A,,FEASIBILITY_REVIEW,0,LOC18-013280,Foreign,Foreign Pole,28351 NODE 26 H
556,,30.26775,-97.73779,East of the intersection of E 7TH St. & Neches St.,AT&T,12/19/2018,01/16/2019,NE,,FEASIBILITY_REVIEW,86,LOC16-000425,ATD,Signal Pole,29059 NODE 36 F
557,,30.35267,-97.69954,Southwest of the intersection of Pecan Dr. & Georgian Dr.,AT&T,12/19/2018,01/16/2019,SW,,FEASIBILITY_REVIEW,0,LOC18-013455,AE,,28330 NODE 1 A
558,,0,0,,,12/19/2018,06/11/2019,N/A,,WITHDRAWN,0,LOC18-013460,,,
559,,30.35288,-97.69936,Northwest side of the intersection of Pecan Dr. & Georgian Dr.,AT&T,12/19/2018,07/16/2019,NW,,FEASIBILITY_REVIEW,0,LOC18-013455,AE,Steel Utility Pole,28330 NODE 1 C
560,,30.28991,-97.74773,1001 1/2 W 25th St,VERIZON,01/03/2019,01/27/2020,SW,,OCCUPIED,0,LOC19-013465,AE,Wood Utility Pole,AUSDT 118 SC
561,,30.29345,-97.74572,28th St & San Pedro St – SW Corner,VERIZON,01/03/2019,07/16/2019,SW,,FEASIBILITY_REVIEW,0,LOC19-013470,AE,Steel Utility Pole,AUSDT_123_A_SC
562,,30.27899,-97.74609,1501 1/2 Rio Grande St,VERIZON,01/03/2019,02/07/2020,NE,,OCCUPIED,217,LOC16-001065,ATD,Pedestrian Pole,AUSDT 152 A SC
563,,30.26404,-97.76004,Toomey Rd between Sterzing St & Jessie St,VERIZON,01/09/2019,01/16/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-013475,Foreign,"Foreign Pole,Ped Signal Pole",Lamar Toomey 2 A SC
564,,30.27285,-97.75722,1200 W 6th St,VERIZON,01/09/2019,02/07/2020,NW,,OCCUPIED,329,LOC16-001610,ATD,Signal Pole,AUSDT 81 A SC
565,,30.27093,-97.73426,11th St & Sabine St – NE Corner,VERIZON,01/09/2019,07/16/2019,NE,,FEASIBILITY_REVIEW,0,LOC19-013480,AE,Steel Utility Pole,AUSDT 92 A SC
566,,30.38083,-97.69812,10708 PARKFIELD DR,VERIZON,01/09/2019,02/07/2020,SW,,OCCUPIED,0,LOC19-013485,AE,Steel Utility Pole,TX_AUS_NLAMARW_002
567,,30.28823,-97.74793,San Gabriel & 24th St – NW Corner,VERIZON,01/09/2019,01/16/2019,NW,,FEASIBILITY_REVIEW,30,LOC16-000145,ATD,Signal Pole,AUSDT 116 A SC
568,,30.3787,-97.69853,10602 BERTHOUND DR,VERIZON,01/09/2019,06/03/2019,N/A,,UNDER_REVIEW,0,LOC19-013490,AE,Steel Utility Pole,TX_AUS_NLAMARW_005
569,,30.40312,-97.70057,12100 METRIC BOULEVARD,VERIZON,01/09/2019,12/19/2019,N/A,,UNDER_REVIEW,600,LOC16-002945,AE,Steel Utility Pole,TX_AUS_METRIC_001
570,,30.39835,-97.70007,11906 SNOW GOOSE RD,VERIZON,01/09/2019,02/07/2020,N/A,,OCCUPIED,0,LOC19-013495,AE,Steel Utility Pole,TX_AUS_METRIC_005
571,,30.39756,-97.70213,1905 GRACY FARMS LN,VERIZON,01/09/2019,02/07/2020,N/A,,OCCUPIED,0,LOC19-013500,AE,Steel Utility Pole,TX_AUS_METRIC_006
572,,30.39596,-97.69986,1712 PHEASANT ROOST,VERIZON,01/09/2019,02/07/2020,N/A,,OCCUPIED,0,LOC19-013505,AE,Steel Utility Pole,TX_AUS_METRIC_008
573,,30.39378,-97.69923,1604 MORNING QUAIL DR,VERIZON,01/09/2019,02/07/2020,N/A,,OCCUPIED,0,LOC19-013510,AE,Steel Utility Pole,TX_AUS_METRIC_010
574,,30.39054,-97.70367,11303 PTARMIGAN CV,VERIZON,01/09/2019,02/07/2020,N/A,,OCCUPIED,0,LOC19-013515,AE,Steel Utility Pole,TX_AUS_METRIC_014
575,,30.28694,-97.74266,2311 1/2 San Antonio St,VERIZON,01/09/2019,11/15/2019,N/A,,OCCUPIED,0,LOC19-013520,AE,Wood Utility Pole,AUSDT 114 SC
577,,30.37928,-97.69595,Windy Trail & Plains Trail,,01/09/2019,04/13/2020,SW,,WITHDRAWN,0,LOC19-013530,AE,Steel Utility Pole,
578,,30.37664,-97.6976,S Meadows Dr & Plains Trail,VERIZON,01/09/2019,06/12/2019,SW,,UNDER_REVIEW,0,LOC19-013535,AE,Steel Utility Pole,TX_AUS_NLAMARW_007
579,,30.3764,-97.69387,Newmont Rd & N Meadows Dr,VERIZON,01/09/2019,06/12/2019,NW,,UNDER_REVIEW,0,LOC19-013540,AE,Steel Utility Pole,TX_AUS_NLAMARW_008
580,,30.37542,-97.69708,1012 Neans Dr,VERIZON,01/09/2019,02/07/2020,N/A,,OCCUPIED,0,LOC19-013545,AE,Wood Utility Pole,TX_AUS_NLAMARW_010
581,,30.37148,-97.69951,9935 Quail Blvd,VERIZON,01/09/2019,02/07/2020,NW,,OCCUPIED,0,LOC19-013550,AE,Wood Utility Pole,TX_AUS_NLAMARW_017
582,,0,0,,,01/10/2019,06/11/2019,N/A,,WITHDRAWN,0,LOC19-013555,,,
583,,30.23804,-97.77,236 feet south of the intersection of Weathers Ln & Ray Wood Dr,AT&T,01/10/2019,09/26/2019,SE,,OCCUPIED,0,LOC19-013560,AE,Wood Utility Pole,28351_10_A
584,,0,0,,,01/10/2019,06/11/2019,N/A,,WITHDRAWN,0,LOC19-013560,,,
585,,0,0,,,01/10/2019,06/11/2019,N/A,,WITHDRAWN,0,LOC19-013565,,,
586,,0,0,,,01/10/2019,06/11/2019,N/A,,WITHDRAWN,0,LOC19-013570,,,
587,,0,0,,,01/10/2019,06/11/2019,N/A,,WITHDRAWN,0,LOC19-013575,,,
588,,30.23928,-97.7742,230 feet North of the Intersection of Burning Oak Dr.& Pin Oak Dr,AT&T,01/10/2019,06/11/2019,N/A,,UNDER_REVIEW,0,LOC19-013580,AE,Wood Utility Pole,28351 11c
589,,30.23769,-97.77793,3212 1/2 Clawson Rd,AT&T,01/10/2019,11/22/2019,NW,,OCCUPIED,0,LOC19-013585,AE,Wood Utility Pole,28351 12 c
590,,30.29601,-97.7388,Southeast corner of the Intersection of W 31st St. & Whitis Ave,AT&T,01/10/2019,07/10/2019,SE,,FEASIBILITY_REVIEW,0,LOC18-013295,Foreign,Foreign Pole,28351 NODE 30 E
591,,0,0,,,01/10/2019,06/11/2019,N/A,,WITHDRAWN,0,LOC18-013295,,,
592,,30.20321,-97.87388,Southeast side of the intersection of York Bridge Cir & Bavaria Ln,AT&T,01/10/2019,01/16/2019,SE,,FEASIBILITY_REVIEW,0,LOC19-013590,Foreign,Carrier Pole,28351_27_D
593,,0,0,,,01/10/2019,06/11/2019,NW,,WITHDRAWN,313,LOC16-001530,,,
594,,30.28666,-97.74177,Guadalupe St & 23rd St- NW Corner,VERIZON,01/10/2019,07/16/2019,NW,,UNDER_REVIEW,0,LOC19-013595,AE,Steel Utility Pole,AUSDT 112 A SC
595,,30.28278,-97.74529,W MLK Jr Blvd & Rio Grande -NW,Sprint,01/10/2019,01/16/2019,NW,,FEASIBILITY_REVIEW,20,LOC16-000095,ATD,Signal Pole,AU90XS175A
596,,30.27931,-97.7412,Lavaca St & 17th St - SE Corner,VERIZON,01/16/2019,01/16/2019,SE,,FEASIBILITY_REVIEW,975,LOC16-004765,AE,,AUSDT 101 A SC
597,,30.29348,-97.74253,Nueces St & 28th St - NE Corner,,01/16/2019,01/16/2019,NE,,FEASIBILITY_REVIEW,0,LOC19-013605,ATD,Signal Pole,AUSDT 124 A SC
598,,30.36166,-97.70831,Payton Gin Rd & Viking Dr,VERIZON,01/16/2019,07/16/2019,NW,,UNDER_REVIEW,0,LOC19-013610,AE,Steel Utility Pole,TX_AUS_NLAMARW_030
599,,30.36009,-97.70298,Kirschner Pl & Tina Ct,VERIZON,01/16/2019,01/16/2019,NE,,FEASIBILITY_REVIEW,0,LOC19-013615,AE,,TX_AUS_NLAMARW_033
600,,30.38011,-97.69174,Prairie Trail & Newmont Rd,VERIZON,01/16/2019,11/22/2019,SE,,OCCUPIED,0,LOC19-013620,Carrier,Self Support Pole,TX_AUS_NLAMARW_003
601,,30.2612,-97.75827,"Near 421 S Lamar, Austin, TX 78704",AT&T,01/16/2019,01/16/2019,N/A,,FEASIBILITY_REVIEW,0,LOC19-013625,AE,,29059 node 16 E
602,,30.26745,-97.75173,South side of the intersection of Power Plant Dr. & West Ave,AT&T,01/16/2019,01/16/2019,SW,,FEASIBILITY_REVIEW,0,LOC18-013090,Carrier,Self Support Pole,29059 node 5 e
603,,30.26815,-97.7391,Northwest side of the intersection of E 7th & Trinity St.,AT&T,01/16/2019,01/16/2019,NW,,FEASIBILITY_REVIEW,296,LOC16-001445,Carrier,Self Support Pole,29059 node 7 d
604,,30.27503,-97.73204,North side of the Intersection of E 15th St & N Interstate 35 Frontage Rd,AT&T,01/16/2019,01/16/2019,NW,,FEASIBILITY_REVIEW,227,LOC16-001115,Carrier,Self Support Pole,28351 node 37 d
605,,30.27559,-97.74255,1219 1/2 Lavaca St,T-MOBILE,02/01/2019,01/02/2020,SE,,OCCUPIED,269,LOC16-001310,ATD,Signal Pole,AU1024BA_51LAB-A
606,,30.26466,-97.73772,Intersection to be rebuilt,,02/01/2019,06/24/2019,NE,,UNAVAILABLE,614,LOC16-003040,ATD,Signal Pole,
607,,0,0,,,02/01/2019,06/24/2019,NW,,WITHDRAWN,614,LOC16-003040,,,
608,,30.26647,-97.74473,"W 4th St & Colorado St, (SE)",T-MOBILE,02/01/2019,09/12/2019,SE,,UNDER_REVIEW,959,LOC16-004685,ATD,Signal Pole,AU1046BA_61LAB-A
609,,0,0,,,02/01/2019,02/01/2019,SW,,WITHDRAWN,320,LOC16-001565,,,
610,,30.23174,-97.71723,"East Riverside Dr & Crossing Pl, (NE)",T-MOBILE,02/01/2019,09/04/2019,NE,,UNDER_REVIEW,619,LOC16-003065,ATD,Signal Pole,AU1083BA_61LAB-A
611,,30.35277,-97.79697,5914 West Courtyard Drive,AT&T,02/01/2019,07/30/2019,SW,,UNDER_REVIEW,0,LOC19-013645,Carrier,"Self Support Pole,Carrier Pole",CRAN_RSTX_AUSAB_20378_003
612,,30.39547,-97.82967,9700 McNeil Dr,AT&T,02/01/2019,07/30/2019,NE,,UNDER_REVIEW,0,LOC19-013650,AE,"Wood Utility Pole,Carrier Pole",CRAN_RSTX_AUSAB_18357_009
613,,30.2657,-97.73764,516 1/2 E 5th St,VERIZON,02/01/2019,11/15/2019,NW,,OCCUPIED,319,LOC16-001560,ATD,Signal Pole,AUSDT 76 SC
614,,30.27716,-97.74097,15th St. & Colorado St. – SW Corner,VERIZON,02/01/2019,02/01/2019,SW,,FEASIBILITY_REVIEW,226,LOC16-001110,ATD,Signal Pole,AUSDT 52 A SC
615,,30.25942,-97.75345,Barton Springs Rd & Bouldin Ave – SE Corner,VERIZON,02/01/2019,02/01/2019,SE,,FEASIBILITY_REVIEW,233,LOC16-001145,ATD,Signal Pole,BARTON SPRINGS 8 SC
616,,30.2583,-97.75031,Barton Springs Rd & 1st St – SW Corner,VERIZON,02/01/2019,02/01/2019,SW,,FEASIBILITY_REVIEW,134,LOC16-000665,ATD,Signal Pole,BARTON SPRINGS 9 SC
617,,0,0,,,02/01/2019,08/30/2019,N/A,,WITHDRAWN,481,LOC16-002360,,,
618,,30.3693,-97.70533,9501 PARKFIELD DRIVE,VERIZON,02/01/2019,12/23/2019,NE,,UNDER_REVIEW,481,LOC16-002360,ATD,Signal Pole,TX_AUS_NLAMARW_019
619,,30.37422,-97.69112,N LAMAR BLVD & N MEADOWS DR,VERIZON,02/01/2019,06/12/2019,SW,,UNDER_REVIEW,0,LOC19-013655,Carrier,Self Support Pole,TX_AUS_NLAMARW_011
620,,30.36973,-97.69349,N LAMAR BLVD & KEN ST,VERIZON,02/01/2019,02/01/2019,SW,,FEASIBILITY_REVIEW,0,LOC19-013660,Carrier,Self Support Pole,TX_AUS_NLAMARW_018
621,,30.39258,-97.70799,Metric Blvd & W Braker Ln,VERIZON,02/01/2019,02/01/2019,NE,,FEASIBILITY_REVIEW,0,LOC19-013675,Carrier,Self Support Pole,TX_AUS_METRIC_013
622,,30.35685,-97.74738,Greystone Dr & Mopac Service Rd,VERIZON,02/01/2019,02/01/2019,SW,,FEASIBILITY_REVIEW,0,LOC19-013685,Carrier,Self Support Pole,TX_AUS_WOODCREEK_005
623,,30.26022,-97.75565,Barton Springs Rd & Dawson Rd – SE Corner,VERIZON,02/01/2019,07/11/2019,SE,,UNDER_REVIEW,0,LOC19-013705,AE,Steel Utility Pole,AUSDT_BARTON_SPRINGS_07
624,,30.29087,-97.74667,26th St. & Pearl St. - (NW) Corner,VERIZON,02/01/2019,02/01/2019,NW,,FEASIBILITY_REVIEW,0,LOC19-013700,AE,Wood Utility Pole,AUSDT 122 A SC
625,,30.27128,-97.75307,6th St & Henderson St– NW Corner,VERIZON,02/01/2019,08/26/2019,NW,,UNDER_REVIEW,0,LOC19-013740,AE,"Steel Utility Pole,Carrier Pole",AUSDT 26 SC
626,,30.17358,-97.78489,Congress Ave north of Ralph Ablanedo Dr,VERIZON,02/01/2019,02/01/2019,NE,,FEASIBILITY_REVIEW,0,LOC19-013745,AE,Wood Utility Pole,CNGRS_RALPH
627,,30.17048,-97.7869,Congress Ave south of Ralph Ablanedo Dr,VERIZON,02/01/2019,02/01/2019,NW,,FEASIBILITY_REVIEW,0,LOC19-013750,AE,Wood Utility Pole,CNGRS_SLAUGHTER
628,,30.3542,-97.75502,Far West Blvd & Village Center Dr,VERIZON,02/01/2019,03/02/2020,SE,,UNDER_REVIEW,0,LOC19-013755,AE,"Steel Utility Pole,Carrier Pole",AU90XS257C
629,,30.23502,-97.71464,Crossing Pl & Faro Dr,VERIZON,02/01/2019,02/01/2019,SE,,FEASIBILITY_REVIEW,0,LOC19-013760,AE,Steel Utility Pole,TX_AUS_PLEASANTVALLEY_002
630,,30.23502,-97.73785,Matagorda St & Windoak Dr,VERIZON,02/01/2019,06/12/2019,SE,,UNDER_REVIEW,0,LOC19-013765,AE,Steel Utility Pole,TX_AUS_RIVERSIDE_018
631,,30.23601,-97.73036,Crooked Ln and Briar Hill Dr,VERIZON,02/01/2019,11/15/2019,NW,,OCCUPIED,0,LOC19-013770,AE,Steel Utility Pole,TX_AUS_RIVERSIDE_019
704,,30.196983,-97.744367,5100 South Pleasant Valley Road,AT&T,03/30/2019,11/22/2019,N/A,,OCCUPIED,0,LOC19-014170,AE,Steel Utility Pole,CRAN_RSTX_AUSAD_18358_7
633,,30.24095,-97.73593,Summit St & Sylvan Dr,VERIZON,02/01/2019,01/16/2020,NW,,OCCUPIED,0,LOC19-013780,AE,Wood Utility Pole,TX_AUS_RIVERSIDE_010
634,,30.37376,-97.70053,On Aspen St (10142 Aspen St),VERIZON,02/01/2019,06/12/2019,SW,,UNDER_REVIEW,0,LOC19-013785,AE,Steel Utility Pole,TX_AUS_NLAMARW_012
635,,30.37253,-97.69602,911 Cripple Creek Dr,VERIZON,02/01/2019,02/07/2020,SW,,OCCUPIED,0,LOC19-013790,AE,Wood Utility Pole,TX_AUS_NLAMARW_013
636,,30.37301,-97.6951,909 Red Cliff Dr,VERIZON,02/01/2019,02/07/2020,SE,,OCCUPIED,0,LOC19-013795,AE,Steel Utility Pole,TX_AUS_NLAMARW_014
637,,30.37211,-97.70336,9710 Parkfield Dr,VERIZON,02/01/2019,02/07/2020,SE,,OCCUPIED,0,LOC19-013800,AE,Steel Utility Pole,TX_AUS_NLAMARW_015
638,,30.37225,-97.70051,On Quail Blvd (9920 Quail Blvd),VERIZON,02/01/2019,02/01/2019,SE,,FEASIBILITY_REVIEW,0,LOC19-013805,AE,"Foreign Pole,Steel Utility Pole",TX_AUS_NLAMARW_016
639,,30.272,-97.73884,214 1/2 E 11th St,T-MOBILE,02/05/2019,01/02/2020,SW,,OCCUPIED,0,LOC19-013810,AE,Steel Utility Pole,AU1021BA_81LAB-B
640,,30.28174,-97.74529,1804 1/2 Rio Grande St,T-MOBILE,02/05/2019,01/02/2020,N/A,,OCCUPIED,0,LOC19-013815,AE,Steel Utility Pole,AU1022BA_11LAB
641,,30.27898,-97.74271,1600 1/2 Trinity St,T-MOBILE,02/05/2019,01/02/2020,NW,,OCCUPIED,0,LOC19-013820,AE,Steel Utility Pole,AU1022BA_61LAB-A
642,,30.28273,-97.74589,West Ave & W Martin Luther King Jr Blvd (SE),T-MOBILE,02/05/2019,02/05/2019,SE,,FEASIBILITY_REVIEW,0,LOC19-013825,AE,Steel Utility Pole,AU1023BA_51LAB
643,,30.27826,-97.74037,110 1/2 W 16th St,T-MOBILE,02/05/2019,01/02/2020,NE,,OCCUPIED,0,LOC19-013830,Foreign,Wood Utility Pole,AU1023BA_11LAB-A
