Permit Number,Status,Processed Date,Issued Date,Finaled Date,Description,Application Type,Work Type,Use code ,Number of Dwelling units,High Rise,Tax Description,Tax Amount,Tax Status,Tax Paid Date,Street Number,Pre-direction,Street name of work location,Street Suffix,Post-direction,City,State,ZIP code
573184,Issued,07/07/2011,07/07/2011,,City of Gaithersburg Permit #PI-B110320,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,IMPACT TAX >JUL11-GENERAL,2259.00,UNPAID,,319,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
573185,Issued,07/07/2011,07/07/2011,,City of Gaithersburg Permit #PI-B110319,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,IMPACT TAX >JUL09-GENERAL,2075.00,PAID,07/07/2011,323,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
573186,Issued,07/07/2011,07/07/2011,,City of Gaithersburg Permit #PI-B110318,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,IMPACT TAX >JUL11-GENERAL,2259.00,UNPAID,,325,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
573187,Open,07/07/2011,,,City of Gaithersburg Permit #PI-B110322,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,IMPACT TAX >JUL09-GENERAL,2075.00,PAID,07/07/2011,329,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
573188,Issued,07/07/2011,07/07/2011,,City of Gaithersburg Permit #PI-B110323,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,IMPACT TAX >JUL11-GENERAL,2259.00,UNPAID,,331,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
573189,Issued,07/07/2011,07/07/2011,,City of Gaithersburg Permit #PI-B110324,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,IMPACT TAX >JUL09-GENERAL,2075.00,PAID,07/07/2011,335,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
573190,Issued,07/07/2011,07/07/2011,,City of Gaithersburg Permit #PI-B110325,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,IMPACT TAX >JUL11-GENERAL,2259.00,UNPAID,,337,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
573191,Issued,07/07/2011,07/07/2011,,City of Gaithersburg Permit #PI-B110326,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,IMPACT TAX >JUL09-GENERAL,2075.00,PAID,07/07/2011,341,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
573192,Issued,07/07/2011,07/07/2011,,City of Gaithersburg Permit #PI-B110327,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,IMPACT TAX >JUL09-GENERAL,2075.00,PAID,07/07/2011,343,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
573193,Issued,07/07/2011,07/07/2011,,City of Gaithersburg Permit #PI-B110328,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,IMPACT TAX >JUL09-GENERAL,2075.00,PAID,07/07/2011,347,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
573194,Issued,07/07/2011,07/07/2011,,City of Gaithersburg Permit #PI-B110329,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,IMPACT TAX >JUL09-GENERAL,2075.00,PAID,07/07/2011,349,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
573195,Issued,07/07/2011,07/07/2011,,City of Gaithersburg Permit #PI-B110334,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,IMPACT TAX >JUL11-GENERAL,2259.00,UNPAID,,406,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
573196,Issued,07/07/2011,07/07/2011,,City of Gaithersburg Permit #PI-B110330,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,SCHOOLS IMPACT TAX,0.00,UNPAID,,353,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
573197,Issued,07/07/2011,07/07/2011,,City of Gaithersburg Permit #PI-B110331,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,SCHOOLS IMPACT TAX,0.00,UNPAID,,355,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
573198,Issued,07/07/2011,07/07/2011,,City of Gaithersburg Permit #PI-B110332,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,IMPACT TAX >JUL09-GENERAL,2075.00,PAID,07/07/2011,400,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
573199,Issued,07/07/2011,07/07/2011,,City of Gaithersburg Permit #PI-B110335,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,SCHOOLS IMPACT TAX,0.00,UNPAID,,408,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
573200,Issued,07/07/2011,07/07/2011,,City of Gaithersburg Permit #PI-B110333,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,1,N,IMPACT TAX >JUL09-GENERAL,2075.00,PAID,07/07/2011,402,,FELLOWSHIP,CIR,,GAITHERSBURG,MD,20877
577806,Issued,08/23/2011,08/23/2011,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,10431.00,PAID,08/23/2011,341,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
577807,Issued,08/23/2011,08/23/2011,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL11-GENERAL,6171.85,PAID,08/23/2011,343,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
577808,Issued,08/23/2011,08/23/2011,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,10431.00,PAID,08/23/2011,345,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
577809,Issued,08/23/2011,08/23/2011,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL11-GENERAL,6171.85,PAID,08/23/2011,347,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
577810,Finaled,08/23/2011,08/23/2011,08/23/2011,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,10431.00,PAID,08/23/2011,349,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
577811,Issued,08/23/2011,08/23/2011,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL11-GENERAL,6171.85,PAID,08/23/2011,351,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
577812,Issued,08/23/2011,08/23/2011,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,10431.00,PAID,08/23/2011,353,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
577813,Open,08/23/2011,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,10431.00,PAID,08/23/2011,355,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
577814,Issued,08/23/2011,08/23/2011,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,10431.00,PAID,08/23/2011,357,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
577815,Issued,08/23/2011,08/23/2011,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,10431.00,PAID,08/23/2011,359,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
577816,Issued,08/23/2011,08/23/2011,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL11-GENERAL,6171.85,PAID,08/23/2011,361,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
577817,Issued,08/23/2011,08/23/2011,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL11-GENERAL,6171.85,PAID,08/23/2011,363,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
585752,Open,11/30/2011,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,ASSEMBLY BUILDING,0,N,IMPACT TAX >JUL11-GENERAL,26542.25,PAID,11/30/2011,499,,QUINCE ORCHARD,RD,,GAITHERSBURG,MD,20878
589381,Open,01/23/2012,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,PAID,01/23/2012,324,,URBAN,AVE,,GAITHERSBURG,MD,20878
589385,Issued,01/23/2012,01/23/2012,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,PAID,01/23/2012,326,,URBAN,AVE,,GAITHERSBURG,MD,20878
589386,Finaled,01/23/2012,01/23/2012,01/23/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,PAID,01/23/2012,328,,URBAN,AVE,,GAITHERSBURG,MD,20878
589387,Issued,01/23/2012,01/23/2012,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,PAID,01/23/2012,330,,URBAN,AVE,,GAITHERSBURG,MD,20878
589388,Finaled,01/23/2012,01/23/2012,01/23/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,PAID,01/23/2012,332,,URBAN,AVE,,GAITHERSBURG,MD,20878
589389,Finaled,01/23/2012,01/23/2012,01/23/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,PAID,01/23/2012,334,,URBAN,AVE,,GAITHERSBURG,MD,20878
589390,Finaled,01/23/2012,01/23/2012,01/23/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,PAID,01/23/2012,336,,URBAN,AVE,,GAITHERSBURG,MD,20878
589391,Finaled,01/23/2012,01/23/2012,01/23/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,PAID,01/23/2012,338,,URBAN,AVE,,GAITHERSBURG,MD,20878
589392,Finaled,01/23/2012,01/23/2012,01/23/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,PAID,01/23/2012,340,,URBAN,AVE,,GAITHERSBURG,MD,20878
589393,Finaled,01/23/2012,01/23/2012,01/23/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,PAID,01/23/2012,342,,URBAN,AVE,,GAITHERSBURG,MD,20878
589394,Finaled,01/23/2012,01/23/2012,01/23/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,PAID,01/23/2012,344,,URBAN,AVE,,GAITHERSBURG,MD,20878
589395,Open,01/23/2012,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,PAID,01/23/2012,346,,URBAN,AVE,,GAITHERSBURG,MD,20878
592686,Finaled,03/06/2012,03/06/2012,03/06/2012,CITY OF GAITHERSBURG,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,11358.00,PAID,03/06/2012,306,,PARK,AVE,,GAITHERSBURG,MD,20877
592687,Finaled,03/06/2012,03/06/2012,03/06/2012,CITY OF GAITHERSBURG,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,11358.00,PAID,03/06/2012,308,,PARK,AVE,,GAITHERSBURG,MD,20877
592688,Finaled,03/06/2012,03/06/2012,03/06/2012,CITY OF GAITHERSBURG,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL11-GENERAL,6720.10,PAID,03/06/2012,310,,PARK,AVE,,GAITHERSBURG,MD,20877
592689,Finaled,03/06/2012,03/06/2012,03/06/2012,CITY OF GAITHERSBURG,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,11358.00,PAID,03/06/2012,312,,PARK,AVE,,GAITHERSBURG,MD,20877
592690,Finaled,03/06/2012,03/06/2012,03/06/2012,CITY OF GAITHERSBURG,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL11-GENERAL,6720.10,PAID,03/06/2012,314,,PARK,AVE,,GAITHERSBURG,MD,20877
592691,Finaled,03/06/2012,03/06/2012,03/06/2012,CITY OF GAITHERSBURG,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,11358.00,PAID,03/06/2012,316,,PARK,AVE,,GAITHERSBURG,MD,20877
592692,Finaled,03/06/2012,03/06/2012,03/06/2012,CITY OF GAITHERSBURG,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,11358.00,PAID,03/06/2012,318,,PARK,AVE,,GAITHERSBURG,MD,20877
592693,Finaled,03/06/2012,03/06/2012,03/06/2012,CITY OF GAITHERSBURG,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL11-GENERAL,6720.10,PAID,03/06/2012,320,,PARK,AVE,,GAITHERSBURG,MD,20877
592694,Finaled,03/06/2012,03/06/2012,03/06/2012,CITY OF GAITHERSBURG,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,11358.00,PAID,03/06/2012,322,,PARK,AVE,,GAITHERSBURG,MD,20877
592695,Finaled,03/06/2012,03/06/2012,03/06/2012,CITY OF GAITHERSBURG,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,11358.00,PAID,03/06/2012,324,,PARK,AVE,,GAITHERSBURG,MD,20877
592696,Finaled,03/06/2012,03/06/2012,03/06/2012,CITY OF GAITHERSBURG,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL11-GENERAL,6720.10,PAID,03/06/2012,326,,PARK,AVE,,GAITHERSBURG,MD,20877
592697,Finaled,03/06/2012,03/06/2012,03/06/2012,CITY OF GAITHERSBURG,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL11-GENERAL,6720.10,PAID,03/06/2012,328,,PARK,AVE,,GAITHERSBURG,MD,20877
592698,Finaled,03/06/2012,03/06/2012,03/06/2012,CITY OF GAITHERSBURG,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL11-GENERAL,6720.10,PAID,03/06/2012,330,,PARK,AVE,,GAITHERSBURG,MD,20877
592699,Finaled,03/06/2012,03/06/2012,03/06/2012,CITY OF GAITHERSBURG,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,11358.00,PAID,03/06/2012,332,,PARK,AVE,,GAITHERSBURG,MD,20877
592700,Finaled,03/06/2012,03/06/2012,03/06/2012,CITY OF GAITHERSBURG,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,11358.00,PAID,03/06/2012,334,,PARK,AVE,,GAITHERSBURG,MD,20877
592701,Finaled,03/06/2012,03/06/2012,03/06/2012,CITY OF GAITHERSBURG,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL11-GENERAL,6720.10,PAID,03/06/2012,336,,PARK,AVE,,GAITHERSBURG,MD,20877
592702,Finaled,03/06/2012,03/06/2012,03/06/2012,CITY OF GAITHERSBURG,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,11358.00,PAID,03/06/2012,340,,PARK,AVE,,GAITHERSBURG,MD,20877
594369,Finaled,03/23/2012,03/23/2012,03/23/2012,P1-B120164 - I023,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,03/23/2012,332,,GRAND,ST,,GAITHERSBURG,MD,20878
594372,Finaled,03/23/2012,03/23/2012,03/23/2012,PI-B120163 - I024,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,03/23/2012,328,,GRAND,ST,,GAITHERSBURG,MD,20878
594373,Finaled,03/23/2012,03/23/2012,03/23/2012,PI-B120162 - I025,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,03/23/2012,324,,GRAND,ST,,GAITHERSBURG,MD,20878
594374,Finaled,03/23/2012,03/23/2012,03/23/2012,PI-B120161 - I026,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,03/23/2012,320,,GRAND,ST,,GAITHERSBURG,MD,20878
594376,Finaled,03/23/2012,03/23/2012,03/23/2012,PI-B120160 - I026,GAITHERSBURG COM. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,17970.00,PAID,03/23/2012,316,,GRAND,ST,,GAITHERSBURG,MD,20878
594759,Finaled,03/28/2012,03/28/2012,03/28/2012,PI-B110610,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,UNPAID,,352,,URBAN,AVE,,GAITHERSBURG,MD,20878
594760,Finaled,03/28/2012,03/28/2012,06/15/2016,PI-B110611,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,UNPAID,,354,,URBAN,AVE,,GAITHERSBURG,MD,20878
594761,Finaled,03/28/2012,03/28/2012,06/14/2016,PI-B110612,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,UNPAID,,356,,URBAN,AVE,,GAITHERSBURG,MD,20878
594762,Finaled,03/28/2012,03/28/2012,06/14/2016,PI-B110613,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,UNPAID,,358,,URBAN,AVE,,GAITHERSBURG,MD,20878
594763,Finaled,03/28/2012,03/28/2012,06/09/2016,PI-B110614,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,UNPAID,,360,,URBAN,AVE,,GAITHERSBURG,MD,20878
594764,Finaled,03/28/2012,03/28/2012,06/09/2016,PI-B110615,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,UNPAID,,362,,URBAN,AVE,,GAITHERSBURG,MD,20878
594765,Finaled,03/29/2012,03/29/2012,06/09/2016,PI-B110616,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,UNPAID,,364,,URBAN,AVE,,GAITHERSBURG,MD,20878
594766,Finaled,03/29/2012,03/29/2012,06/09/2016,PI-B110617,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,UNPAID,,366,,URBAN,AVE,,GAITHERSBURG,MD,20878
594767,Finaled,03/29/2012,03/29/2012,06/09/2016,PI-B110618,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,UNPAID,,368,,URBAN,AVE,,GAITHERSBURG,MD,20878
594768,Issued,03/29/2012,03/29/2012,,PI-B110619,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,UNPAID,,370,,URBAN,AVE,,GAITHERSBURG,MD,20878
594769,Finaled,03/29/2012,03/29/2012,06/08/2016,PI-B110620,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,UNPAID,,372,,URBAN,AVE,,GAITHERSBURG,MD,20878
594770,Issued,03/29/2012,03/29/2012,,PI-B110621,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6171.85,UNPAID,,374,,URBAN,AVE,,GAITHERSBURG,MD,20878
601775,Finaled,06/12/2012,06/12/2012,06/12/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,4,N,SCHOOLS IMPACT TAX,6720.10,PAID,06/12/2012,309,,BELT,PL,,GAITHERSBURG,MD,20877
601780,Finaled,06/12/2012,06/12/2012,06/12/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,IMPACT TAX >JUL11-GENERAL,6720.10,PAID,06/12/2012,313,,BELT,PL,,GAITHERSBURG,MD,20877
601782,Finaled,06/12/2012,06/12/2012,06/12/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,1,N,SCHOOLS IMPACT TAX,11358.00,PAID,06/12/2012,321,,BELT,PL,,GAITHERSBURG,MD,20877
601785,Finaled,06/12/2012,06/12/2012,06/12/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,11358.00,PAID,06/12/2012,325,,BELT,PL,,GAITHERSBURG,MD,20877
602594,Open,06/20/2012,,,City of Gaithersburg- PI-B110259,GAITHERSBURG COM. BUILDING,CONSTRUCT,HOTEL,0,N,IMPACT TAX >JUL11-GENERAL,451327.65,PAID,06/20/2012,960,N,FREDERICK,AVE,,GAITHERSBURG,MD,20879
606592,Finaled,07/27/2012,07/27/2012,07/27/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,0.00,UNPAID,,763,,COBBLER,PL,,GAITHERSBURG,MD,20877
606595,Finaled,07/27/2012,07/27/2012,07/27/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,0.00,UNPAID,,761,,COBBLER,PL,,GAITHERSBURG,MD,20877
606596,Finaled,07/27/2012,07/27/2012,07/27/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,0.00,UNPAID,,749,,COBBLER,PL,,GAITHERSBURG,MD,20877
606597,Finaled,07/27/2012,07/27/2012,07/27/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,11358.00,PAID,07/27/2012,751,,COBBLER,PL,,GAITHERSBURG,MD,20877
606598,Finaled,07/27/2012,07/27/2012,07/27/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,7906.00,PAID,07/27/2012,753,,COBBLER,PL,,GAITHERSBURG,MD,20877
606599,Finaled,07/27/2012,07/27/2012,07/27/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,0.00,UNPAID,,755,,COBBLER,PL,,GAITHERSBURG,MD,20877
606600,Open,07/27/2012,,,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,11358.00,PAID,07/27/2012,759,,COBBLER,PL,,GAITHERSBURG,MD,20877
606601,Finaled,07/27/2012,07/27/2012,07/27/2012,,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,11358.00,PAID,07/27/2012,757,,COBBLER,PL,,GAITHERSBURG,MD,20877
608109,Open,08/09/2012,,,BRN-1174-2012,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6720.10,PAID,08/09/2012,424,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
608110,Finaled,08/09/2012,08/09/2012,08/09/2012,BRN-1185-2012,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6720.10,PAID,08/09/2012,426,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
608111,Finaled,08/09/2012,08/09/2012,08/09/2012,BRN-1183-2012,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6720.10,PAID,08/09/2012,428,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
608112,Finaled,08/09/2012,08/09/2012,08/09/2012,BRN-1184-2012,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,0.00,UNPAID,,430,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
608113,Finaled,08/09/2012,08/09/2012,08/09/2012,BRN-1179-2012,GAITHERSBURG COM. BUILDING,CONSTRUCT,MULTI-FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,11358.00,PAID,08/09/2012,432,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
