Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Location 1
ELEC,Seneca Allegany Resort & Casino - Tesla Supercharger,777 Seneca Allegany Boulevard,,Salamanca,NY,14779,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,A D Debit M V,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,GPS,42.153337,-78.747913,01/31/2020,117729,2020-02-06 19:50:43,P,,,12/01/2018,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,"(42.153337, -78.747913)"
ELEC,Champion Parking 74 LLC - Tesla Destination,2109  Broadway,,New York,NY,10023,,212-874-9315  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.780143,-73.982210,09/30/2019,115052,2020-03-02 20:14:21,P,,,11/01/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.780143, -73.98221)"
ELEC,Avon Village Office,74 Genesee St,,Avon,NY,14414,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,42.910944,-77.746320,04/08/2020,123132,2020-04-08 12:29:55,LG,,,04/01/2019,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,"(42.9109443, -77.74632)"
ELEC,Icon Parking 175 W 90th Street - Tesla Destination,175 W 90th St,,Manhattan,NY,10024,,212-874-8983  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.790289,-73.972756,09/30/2019,150572,2020-03-02 20:14:21,P,,,09/30/2019,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(40.790289, -73.972756)"
ELEC,Vision Nissan,785 Ridge Rd,,Webster,NY,14580,,585-787-2000,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,43.204065,-77.478237,09/09/2019,44208,2020-01-21 18:34:38,P,,,11/30/2011,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,"(43.204065, -77.478237)"
ELEC,Standard Parking 1360 Fulton Street - Tesla Destination,1360  Fulton St,,Brooklyn,NY,11216,,800-836-6666  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.679983,-73.946504,09/30/2019,114889,2020-03-02 20:14:21,P,,,11/01/2018,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.679983, -73.946504)"
ELEC,Market 32,19 Centre Dr,,Plattsburgh,NY,12901,,518-562-3560,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,44.695363,-73.492162,03/03/2020,65281,2020-03-03 21:13:47,SG,,,11/01/2014,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,,,,,,,,,,,"(44.695363, -73.492162)"
ELEC,MPG 10 E 102nd Street - Tesla Destination,10 E 102nd St,,New York,NY,10029,,212-249-1947  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.791232,-73.952370,09/30/2019,114983,2020-03-02 20:14:21,P,,,09/01/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.791232, -73.95237)"
ELEC,VIC AND CAMPUS,7787 NY-30,LOT 13 1.1; In student parking of lot 13LOT 13 1.2; Student parking of lot 13,Paul Smiths,NY,12970,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,44.435781,-74.246071,05/10/2020,154725,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(44.435781, -74.246071)"
ELEC,Champion Parking W 53rd Street - Tesla Destination,159 W 53rd St,,New York,NY,10019,,212-245-1299  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.763000,-73.981278,09/30/2019,115025,2020-03-02 20:14:21,P,,,01/01/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.763000000000005, -73.981278)"
ELEC,NATIONAL GRID,1536 Military Rd,CHILI'S NIAGARA; Chili?s parking lot near front entrance,Niagara Falls,NY,14304,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.094737,-78.973192,05/10/2020,76229,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.094736700000006, -78.97319159999999)"
ELEC,GGMC Parking Stewart House Garage - Tesla Destination,91 East 9th St,,New York,NY,10003,,212-995-1940  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.730990,-73.990963,09/30/2019,115194,2020-03-02 20:14:21,P,,,01/01/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.730990000000006, -73.990963)"
ELEC,Central Parking - 115 E 87th St -  Station 1,115  W 87th St,,New York,NY,10024,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,40.787599,-73.972015,05/10/2020,73040,2020-05-10 10:00:33,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.49 per kWh, first 5 minutes free, minimum payment of $0.50",,,,,,,,,,"(40.787599, -73.972015)"
ELEC,STATION PC,219-249 Villa Roma Rd,VILLA ROMA,Callicoon,NY,12723,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.760472,-74.974674,05/10/2020,96697,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(41.7604718, -74.9746738)"
ELEC,Culinary Arts Center at Auburn Watson - Tesla Destination,3295 Walden Ave,,Depew,NY,14043,,716-876-8000  877-798-3752,E,,Public,24 hours daily,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.911728,-78.694835,09/30/2019,114933,2020-03-02 20:14:21,P,,,11/01/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,"(42.911728000000004, -78.694835)"
ELEC,KISSENA GARAGE,43-70 Kissena Boulevard,,Flushing,NY,11355,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.753624,-73.823573,05/10/2020,102669,2020-05-10 08:08:08,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.59 per kWh,,,,,,,,,,"(40.753624, -73.823573)"
ELEC,JATC IBEW LU910,111 Ohio Ave,OHIO AVE 1,Plattsburgh,NY,12901,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.683044,-73.447391,05/10/2020,103632,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(44.6830435, -73.4473912)"
ELEC,ImPark Atlantic Terrace - Tesla Destination,669 Atlantic Ave,,Brooklyn,NY,11217,,718-857-7770  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.683295,-73.973753,09/30/2019,122478,2020-03-02 20:14:21,P,,,03/01/2019,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(40.683295, -73.973753)"
ELEC,Icon Parking 301 E 57 Street - Tesla Destination,301 E 57th St,,New York,NY,10022,,212-755-6223  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.759484,-73.965206,09/30/2019,115086,2020-03-02 20:14:21,P,,,05/01/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.759484, -73.96520600000001)"
ELEC,Tivoli Village Office,86 Broadway,,Tivoli,NY,12583,,866-816-7584,E,,Public,24 hours daily,,,,,,1,,,EV Connect,http://evconnect.com/,GPS,42.058922,-73.911492,04/08/2020,123138,2020-04-08 12:29:55,LG,,,04/01/2019,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,"(42.058921600000005, -73.9114922999999)"
ELEC,VILLAGE HALL,49 State St,STATION; In tear parking lot of Village Hall,Brockport,NY,14420,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.214395,-77.936224,05/10/2020,87413,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.2143953, -77.9362243)"
CNG,Clean and Green CNG Technologies Corp,3004 N Main St Ext,,Jamestown,NY,14701,,716-665-7893,E,,Public - Credit card at all times,24 hours daily,A D FuelMan M V Voyager Wright_Exp,,Q,3600,,,,,,,200-9,42.128286,-79.239695,03/03/2020,68608,2020-03-03 21:13:47,P,,,07/01/2016,,HD,,,,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,STANDALONE_STATION,1,,,,,,,,,,,Q,3600,HD,,,"(42.128285999999996, -79.239695)"
ELEC,Baron's Cove - Tesla Destination,31 W Water St,,Sag Harbor,NY,11963,,631-725-2100  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.000092,-72.300430,09/30/2019,115232,2020-03-02 20:14:21,P,,,08/15/2016,,,,,TESLA,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,"(41.000091999999995, -72.30043)"
ELEC,MUNICIPAL BLDG,1 Van Wyck St,PUBLIC - B; North side of Municipal Building,Croton-on-Hudson,NY,10520,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.208506,-73.887500,05/10/2020,122766,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$0.22 per kWh,,,,,,,,,,"(41.208506, -73.8875003)"
ELEC,The Shops at Nanuet,75 S Middletown Rd,,Nanuet,NY,10954,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,,,,6,,eVgo Network,https://www.evgo.com/,GPS,41.094148,-74.012970,05/10/2020,122801,2020-05-10 09:59:31,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,,,,,,,,,,,,,,,,,,"(41.094148, -74.01297)"
ELEC,Spectrum,769 5th Ave,,Brooklyn,NY,10010,,866-816-7584,E,,Public,Office business hours; for employee and guest use only,,,,,,2,,,EV Connect,http://evconnect.com/,200-8,40.657846,-73.996791,12/12/2019,94833,2020-03-30 20:58:30,P,,,11/15/2019,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,"(40.657846, -73.996791)"
ELEC,59 Allen Street - Tesla Supercharger,59 Allen Street,,New York,NY,10002,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,4,,Tesla,http://www.teslamotors.com/supercharger,GPS,40.717153,-73.991869,01/31/2020,116808,2020-02-06 19:50:43,P,,,12/01/2018,,,,,TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,"(40.717153, -73.991869)"
E85,Conoco,1121 Pennsylvania Ave,,Brooklyn,NY,11207,,718-272-0874,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,GPS,40.653468,-73.886256,03/03/2020,79194,2020-03-03 21:13:47,P,,,10/15/2016,,,,False,,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,"(40.653468, -73.886256)"
ELEC,University Avenue Garage Unit 1,1101 East Adams Street,,Syracuse,NY,13244,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,43.043475,-76.133898,05/10/2020,147904,2020-05-10 09:15:22,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,"(43.0434753, -76.13389790000001)"
ELEC,The Wick Hotel - Tesla Destination,41 Cross St,,Hudson,NY,12534,,833-843-9425  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.253073,-73.796003,09/30/2019,114956,2020-03-02 20:14:21,P,,,11/01/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,"(42.253073, -73.796003)"
ELEC,SMITHTOWN,99 W Main St,WEST MAIN ST,Smithtown,NY,11787,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.855696,-73.197832,05/10/2020,123551,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(40.8556963, -73.1978321)"
ELEC,Elm Ave,1 Research Circle,,Niskayuna,NY,12309,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,10,,,SemaCharge Network,http://www.semacharge.com/,GPS,42.825583,-73.879337,05/10/2020,148044,2020-05-10 09:15:22,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,"(42.825582700000005, -73.87933659999999)"
ELEC,Stony Brook University,100 Nicolls Rd,,Stony Brook,NY,11794,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,200-8,40.913685,-73.116048,04/08/2020,94862,2020-04-08 12:29:55,P,,,07/13/2014,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,"(40.913685, -73.11604799999999)"
ELEC,TOWN OF MP,1 Town Hall Plaza,TMP STATION 1TMP STATION 2,Valhalla,NY,10595,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,41.095428,-73.777794,05/10/2020,123413,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"Pricing is based on length of time. $1 per hour for the first 2 hours, and $3 per additional hour",,,,,,,,,,"(41.095428000000005, -73.777794)"
ELEC,518 EYES LLC,9 Gleason Rd,STATION 1,Schenectady,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.890347,-73.923935,05/10/2020,149926,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.890347, -73.923935)"
ELEC,City Parking RL Mercer Street - Tesla Destination,40  Mercer St,,New York,NY,10025,,212-219-3413  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.721244,-74.000920,09/30/2019,115118,2020-03-02 20:14:21,P,,,09/01/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.721244, -74.00092)"
ELEC,HWS COLLEGES,311 Pulteney St,MEDBERY LOT; Left of security office ,Geneva,NY,14456,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.859959,-76.984274,05/10/2020,92279,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.859959499999995, -76.984274)"
ELEC,Greenlots - 63152,New York Thruway Mile Post 103 North I-87,,Malden on the Hudson,NY,12453,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,42.110332,-73.956390,05/10/2020,99111,2020-05-10 10:01:44,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,DC Fast: $8.00 per session,,,,,,,,,,"(42.11033248901371, -73.9563903808594)"
ELEC,WHEATLAND-CHILI,940 N Rd,"HIGH SCH #1; Front of gym, entrance 25HIGH SCH 2; Front of gym, entrance 25",Scottsville,NY,14546,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.025602,-77.762202,05/10/2020,149178,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(43.025602, -77.762202)"
ELEC,Chappaqua Train Station,Allan Pl,,Chappaqua,NY,10514,,866-816-7584,E,,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,41.159024,-73.773454,04/08/2020,123143,2020-04-08 12:29:55,LG,,,04/01/2019,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,"(41.159024, -73.773454)"
ELEC,City of Binghamton - Recreation Park,88 Beethoven St,,Binghamton,NY,13901,,607-772-7017,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,42.099763,-75.935148,03/03/2020,86715,2020-03-03 21:13:47,LG,,,08/10/2017,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,"(42.099763, -75.935148)"
ELEC,Icon Parking 12 East 9th Street - Tesla Destination,12 E 9th St,,New York,NY,10003,,212-473-9751  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.732324,-73.995170,09/30/2019,115005,2020-03-02 20:14:21,P,,,01/01/2016,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.732324, -73.99517)"
ELEC,Quik Park 311 West Broadway LLC - Tesla Destination,311 W Broadway,,New York,NY,10013,,212-925-2539  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.721638,-74.003781,09/30/2019,115091,2020-03-02 20:14:21,P,,,01/01/2016,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.721638, -74.003781)"
ELEC,HONEST WEIGHT,100 Watervliet av,HONEST WEIGHT 2,Albany,NY,12206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.678190,-73.781630,05/10/2020,146796,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(42.67819, -73.78163)"
ELEC,KINGSTON,Saccoman Ln,CORNELL ST. LOT; Paid Parking Lot $.75 per hour 9am-6pm Mon-Sat,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.929588,-74.002941,05/10/2020,102547,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(41.9295875, -74.002941)"
ELEC,Rapidpark 906 Union Street - Tesla Destination,906 Union St,,Brooklyn,NY,11215,,718-622-4867  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.672726,-73.971664,09/30/2019,114916,2020-03-02 20:14:21,P,,,09/01/2017,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.672726000000004, -73.971664)"
E85,USA Gasoline,315 NY 112,,Port Jefferson Station,NY,11776,,631-509-0488,E,,Public,24 hours daily,A Cash D M V,,,,,,,,,,GPS,40.932146,-73.052604,03/03/2020,50655,2020-03-03 21:13:47,P,,,12/15/2011,,,,False,,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,"(40.932145654231206, -73.0526036269836)"
LPG,U-Haul,121-123 Jericho Turnpike,At Brush Hollow Rd,Jericho,NY,11753,,516-333-6334,E,,Public - Call ahead,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A Cash D M V,,,,,,,,,,200-8,40.780796,-73.558148,03/03/2020,36400,2020-03-03 21:13:47,P,,,,,,False,,,US,,,,Public - Appeler à l'avance,,public,CALL,,RENTAL_CAR_RETURN,,,,,,,,,ACME,,,,,,,,"(40.780796, -73.558148)"
BD,John Ray & Sons,2900 6th Ave,Corner of 6th and Middleburgh,Troy,NY,12180,,518-272-4432,E,,Public - Credit card after hours,"7am-5pm M-F, 8am-12pm Sat",A Cash D M V,"B20 in summer, B5 in winter",,,,,,,,,200-9,42.745934,-73.681895,04/08/2019,29571,2020-02-26 21:10:06,P,,,03/15/2007,,,,,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,STANDALONE_STATION,,,,,,,,,,,,,,,,,"(42.745934000000005, -73.681895)"
ELEC,MP 225 LLC,225 Rector Pl,"NS1-225 RECTOR; First level of garage, east wall near garage cashier office",New York,NY,10280,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.709225,-74.016154,05/10/2020,52290,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$2.99 per hour, minimum payment of $2.99",,,,,,,,,,"(40.709224799999994, -74.0161545)"
CNG,1 VRCNG,1 Valley Rd,,Port Washington,NY,11050,,516-883-8484,E,,Public - Credit card after hours,"6am-7pm M-F, 7am-6pm Sat",A Cash Checks D Debit M V,,Q,3600,,,,,,,200-9,40.841918,-73.695190,03/03/2020,60271,2020-03-03 21:13:47,P,,,01/27/2017,,HD,,,,US,,,,Public - Carte de crédit après les heures d'ouverture,,public,CREDIT_CARD_AFTER_HOURS,,STANDALONE_STATION,2,,,11121,,,,,,,,Q,3600,HD,,,"(40.841918, -73.69519)"
ELEC,Hawthorne Valley - Tesla Destination,330 Country Rte 21C,,Ghent,NY,12075,,518-672-4465  877-798-3752,E,,Public,24 hours daily,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,42.270437,-73.593885,09/30/2019,114946,2020-03-02 20:14:21,P,,,07/26/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,"(42.270437, -73.593885)"
ELEC,ATRIUM EVCHARGE,56 Clifton Country Rd,PARKPLAZA EV1; Front Row Parking AreaPARKPLAZA EV2; Front Row Parking AreaPARKPLAZA EV3; Front Row Parking AreaPARKPLAZA EV4; Front Row Parking AreaPARKPLAZA EV5; Front Row Parking Area,Clifton park,NY,12065,,888-758-4389,E,,Public,24 hours daily,,,,,,10,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.856515,-73.782775,05/10/2020,154276,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.48 per hour,,,,,,,,,,"(42.856515, -73.782775)"
ELEC,EVPASS,506 West Embargo Street,R JFKA-1; 1 unit at lot in front of poolhouse at corner of N Jay St,Rome,NY,13440,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.218845,-75.463188,05/10/2020,41863,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.49 per kWh, minimum payment of $1",,,,,,,,,,"(43.2188454, -75.4631882)"
ELEC,Icon Parking 245 E 19th St. - Tesla Destination,245  E 19th St,,New York,NY,10010,,212-228-7973  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.735910,-73.983331,09/30/2019,150520,2020-03-02 20:14:21,P,,,09/30/2019,,,,,J1772 TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,"(40.73591, -73.983331)"
ELEC,Icon Parking 30 W 63rd St - Tesla Destination,30 W 63rd St,,New York,NY,10023,,212-586-1660  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.770769,-73.981573,09/30/2019,115081,2020-03-02 20:14:21,P,,,11/01/2016,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.770769, -73.981573)"
ELEC,EVPASS,124 Dell Street,UR DELL-1; 2 units in lot in front of Taste of IndiaUR DELL-2; 2 units in lot in front of Taste of India,Syracuse,NY,13210,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,43.041669,-76.120006,05/10/2020,41756,2020-05-10 09:19:27,,,,,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.49 per kWh, minimum payment of $1",,,,,,,,,,"(43.041669, -76.120006)"
ELEC,EMPIRE H-D,8 Industrial Ln,DCFAST HOG,New Rochelle,NY,10805,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.898226,-73.792186,05/10/2020,143319,2020-05-10 09:19:27,,,,,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,$0.18 per kWh,,,,,,,,,,"(40.8982263, -73.792186)"
ELEC,MPG 340 East 93rd - Tesla Destination,340 E 93rd St,,New York,NY,10128,,212-490-3460  877-798-3752,E,,Public,24 hours daily; see valet for access,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.781375,-73.946721,09/30/2019,115103,2020-03-02 20:14:21,P,,,11/01/2018,,,,,J1772 TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,"(40.781375, -73.946721)"
