Permit Number,Status,Processed Date,Issued Date,Finaled Date,Description,Application Type,Work Type,Use code ,Number of Dwelling units,High Rise,Tax Description,Tax Amount,Tax Status,Tax Paid Date,Street Number,Pre-direction,Street name of work location,Street Suffix,Post-direction,City,State,ZIP code
654224,Finaled,11/07/2013,11/07/2013,11/07/2013,New SFD,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,25994.00,PAID,11/07/2013,116,,LIRIOPE,PL,,GAITHERSBURG,MD,20878
654344,Finaled,11/07/2013,11/07/2013,11/07/2013,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,11/07/2013,231,,STRUMMER,LN,,GAITHERSBURG,MD,20878
654346,Finaled,11/07/2013,11/07/2013,11/07/2013,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,11/07/2013,235,,STRUMMER,LN,,GAITHERSBURG,MD,20878
654347,Finaled,11/07/2013,11/07/2013,11/07/2013,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,11/07/2013,239,,STRUMMER,LN,,GAITHERSBURG,MD,20878
654348,Finaled,11/07/2013,11/07/2013,11/07/2013,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,11/07/2013,243,,STRUMMER,LN,,GAITHERSBURG,MD,20878
654349,Finaled,11/07/2013,11/07/2013,11/07/2013,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19533.00,PAID,11/07/2013,211,,STRUMMER,LN,,GAITHERSBURG,MD,20878
654350,Finaled,11/07/2013,11/07/2013,11/07/2013,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19533.00,PAID,11/07/2013,215,,STRUMMER,LN,,GAITHERSBURG,MD,20878
654351,Finaled,11/07/2013,11/07/2013,11/07/2013,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19533.00,PAID,11/07/2013,219,,STRUMMER,LN,,GAITHERSBURG,MD,20878
654352,Finaled,11/07/2013,11/07/2013,11/07/2013,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,11/07/2013,223,,STRUMMER,LN,,GAITHERSBURG,MD,20878
654573,Finaled,11/12/2013,11/12/2013,11/12/2013,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,11/12/2013,107,,DECOVERLY,DR,,GAITHERSBURG,MD,20878
654577,Finaled,11/12/2013,11/12/2013,11/12/2013,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,11/12/2013,111,,DECOVERLY,DR,,GAITHERSBURG,MD,20878
654578,Finaled,11/12/2013,11/12/2013,11/12/2013,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,11/12/2013,115,,DECOVERLY,DR,,GAITHERSBURG,MD,20878
654579,Finaled,11/12/2013,11/12/2013,11/12/2013,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,11/12/2013,119,,DECOVERLY,DR,,GAITHERSBURG,MD,20878
654580,Finaled,11/12/2013,11/12/2013,11/12/2013,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19533.00,PAID,11/12/2013,123,,DECOVERLY,DR,,GAITHERSBURG,MD,20878
654581,Finaled,11/12/2013,11/12/2013,11/12/2013,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19533.00,PAID,11/12/2013,127,,DECOVERLY,DR,,GAITHERSBURG,MD,20878
655180,Finaled,11/15/2013,11/15/2013,11/15/2013,BRN-4412-2013,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19533.00,PAID,11/15/2013,628,,HENDRIX,AVE,,GAITHERSBURG,MD,20878
655182,Finaled,11/15/2013,11/15/2013,11/15/2013,BRN-4413-2013,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19533.00,PAID,11/15/2013,624,,HENDRIX,AVE,,GAITHERSBURG,MD,20878
655188,Finaled,11/15/2013,11/15/2013,11/15/2013,BRN-4414-2013,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19533.00,PAID,11/15/2013,620,,HENDRIX,AVE,,GAITHERSBURG,MD,20878
655191,Finaled,11/15/2013,11/15/2013,11/15/2013,BRN-4415-2013,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19533.00,PAID,11/15/2013,616,,HENDRIX,AVE,,GAITHERSBURG,MD,20878
655195,Finaled,11/15/2013,11/15/2013,11/15/2013,BRN-4416-2013,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,11/15/2013,612,,HENDRIX,AVE,,GAITHERSBURG,MD,20878
657864,Finaled,12/13/2013,12/13/2013,12/13/2013,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,12/13/2013,228,,GOODALL,ST,,GAITHERSBURG,MD,20878
657865,Open,12/13/2013,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,12/13/2013,232,,GOODALL,ST,,GAITHERSBURG,MD,20878
657866,Open,12/13/2013,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,12/13/2013,236,,GOODALL,ST,,GAITHERSBURG,MD,20878
657867,Open,12/13/2013,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,12/13/2013,240,,GOODALL,ST,,GAITHERSBURG,MD,20878
659143,Finaled,12/30/2013,12/30/2013,12/30/2013,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,5526.00,PAID,12/30/2013,407,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
659144,Finaled,12/30/2013,12/30/2013,12/30/2013,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,5526.00,PAID,12/30/2013,411,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
659145,Open,12/30/2013,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19593.00,PAID,12/30/2013,415,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
659146,Finaled,12/30/2013,12/30/2013,12/30/2013,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,5526.00,PAID,12/30/2013,419,,PARKVIEW,AVE,,GAITHERSBURG,MD,20878
659381,Open,01/02/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,01/02/2014,703,,CROWN PARK,AVE,,ROCKVILLE,MD,20850
659382,Open,01/02/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19533.00,PAID,01/02/2014,707,,CROWN PARK,AVE,,ROCKVILLE,MD,20850
659383,Open,01/02/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19533.00,PAID,01/02/2014,711,,CROWN PARK,AVE,,ROCKVILLE,MD,20850
659384,Open,01/02/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19533.00,PAID,01/02/2014,715,,CROWN PARK,AVE,,ROCKVILLE,MD,20850
659502,Open,01/03/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19533.00,PAID,01/03/2014,9716,,FIELDS,RD,,GAITHERSBURG,MD,20878
659504,Open,01/03/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",11050.00,PAID,01/06/2014,9710,,FIELDS,RD,,GAITHERSBURG,MD,20878
661514,Open,01/27/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19533.00,PAID,01/27/2014,249,,HEMINGWAY,DR,,GAITHERSBURG,MD,20878
661515,Open,01/27/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,01/27/2014,233,,HEMINGWAY,DR,,GAITHERSBURG,MD,20878
662629,Open,02/06/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20453.00,PAID,02/06/2014,,,,,,,,
662630,Open,02/06/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,02/06/2014,,,,,,,,
662631,Open,02/06/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,02/06/2014,,,,,,,,
662632,Open,02/06/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,02/06/2014,,,,,,,,
662633,Open,02/06/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20453.00,PAID,02/06/2014,,,,,,,,
662920,Finaled,02/10/2014,02/10/2014,02/10/2014,BRN-4210-2013,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,02/10/2014,140,,AUTUMN VIEW%,DR,,GAITHERSBURG,MD,20878
662921,Finaled,02/10/2014,02/10/2014,02/10/2014,BRN-4211-2013,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19533.00,PAID,02/10/2014,144,,AUTUMN VIEW,DR,,GAITHERSBURG,MD,20878
662922,Finaled,02/10/2014,02/10/2014,02/10/2014,BRN-4212-2013,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,02/10/2014,148,,AUTUMN VIEW,DR,,GAITHERSBURG,MD,20878
662925,Finaled,02/10/2014,02/10/2014,02/10/2014,BRN-4213-2013,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19533.00,PAID,02/10/2014,152,,AUTUMN VIEW,DR,,GAITHERSBURG,MD,20878
662926,Finaled,02/10/2014,02/10/2014,02/10/2014,BRN-4214-2013,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,02/10/2014,156,,AUTUMN VIEW,DR,,GAITHERSBURG,MD,20878
662927,Finaled,02/10/2014,02/10/2014,02/10/2014,BRN-4215-2013,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19533.00,PAID,02/10/2014,160,,AUTUMN VIEW,DR,,GAITHERSBURG,MD,20878
664113,Open,02/24/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,5526.00,PAID,02/24/2014,500,,UPTOWN,ST,,GAITHERSBURG,MD,20878
664114,Open,02/24/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,5526.00,PAID,02/24/2014,504,,UPTOWN,ST,,GAITHERSBURG,MD,20878
664115,Open,02/24/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,5526.00,PAID,02/24/2014,508,,UPTOWN,ST,,GAITHERSBURG,MD,20878
664116,Open,02/24/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,5526.00,PAID,02/24/2014,512,,UPTOWN,ST,,GAITHERSBURG,MD,20878
664660,Finaled,02/28/2014,02/28/2014,02/28/2014,NEW T/H,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,02/28/2014,146,,STRUMMER,LN,,GAITHERSBURG,MD,20878
664661,Finaled,02/28/2014,02/28/2014,02/28/2014,NEW T/H,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,02/28/2014,146,,STRUMMER,LN,,GAITHERSBURG,MD,20878
664662,Finaled,02/28/2014,02/28/2014,02/28/2014,NEW T/H,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,02/28/2014,146,,STRUMMER,LN,,GAITHERSBURG,MD,20878
664663,Finaled,02/28/2014,02/28/2014,02/28/2014,NEW T/H,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,02/28/2014,146,,STRUMMER,LN,,GAITHERSBURG,MD,20878
664664,Finaled,02/28/2014,02/28/2014,02/28/2014,NEW T/H,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,02/28/2014,146,,STRUMMER,LN,,GAITHERSBURG,MD,20878
667719,Finaled,03/31/2014,04/15/2014,04/15/2014,New T/H,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19593.00,PAID,04/02/2014,405,,HYDRANGEA,PL,,GAITHERSBURG,MD,20878
667720,Finaled,03/31/2014,04/15/2014,04/15/2014,New T/H,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,5526.00,PAID,04/01/2014,409,,HYDRANGEA,PL,,GAITHERSBURG,MD,20878
667721,Finaled,03/31/2014,04/15/2014,04/15/2014,New T/H,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,5526.00,PAID,04/01/2014,413,,HYDRANGEA,PL,,GAITHERSBURG,MD,20878
667722,Finaled,03/31/2014,04/15/2014,04/15/2014,New T/H,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,15933.00,WAIVED,,417,,HYDRANGEA,PL,,GAITHERSBURG,MD,20878
667723,Finaled,03/31/2014,04/15/2014,04/15/2014,New T/H,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,5526.00,PAID,04/01/2014,421,,HYDRANGEA,PL,,GAITHERSBURG,MD,20878
667724,Finaled,03/31/2014,04/15/2014,04/15/2014,New T/H,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,15933.00,WAIVED,,425,,HYDRANGEA,PL,,GAITHERSBURG,MD,20878
667725,Finaled,03/31/2014,04/15/2014,04/15/2014,New T/H,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,15933.00,WAIVED,,429,,HYDRANGEA,PL,,GAITHERSBURG,MD,20878
667726,Finaled,03/31/2014,04/15/2014,04/15/2014,New T/H,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19593.00,PAID,04/02/2014,433,,HYDRANGEA,PL,,GAITHERSBURG,MD,20878
668855,Finaled,04/09/2014,04/09/2014,04/09/2014,T/H,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,15933.00,WAIVED,,208,,GOODALL,ST,,GAITHERSBURG,MD,20878
668857,Finaled,04/09/2014,04/09/2014,04/09/2014,T/H,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19533.00,PAID,04/09/2014,212,,GOODALL,ST,,GAITHERSBURG,MD,20878
668858,Finaled,04/09/2014,04/09/2014,04/09/2014,T/H,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19533.00,WAIVED,,208,,GOODALL,ST,,GAITHERSBURG,MD,20878
668859,Finaled,04/09/2014,04/09/2014,04/09/2014,T/H,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,04/09/2014,208,,GOODALL,ST,,GAITHERSBURG,MD,20878
669337,Issued,04/14/2014,04/14/2014,,NEW SFD IMPACT TAXES,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,04/14/2014,,,,,,,,
669338,Finaled,04/14/2014,04/14/2014,04/14/2014,NEW SFD IMPACT TAXES,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,04/14/2014,,,,,,,,
670040,Finaled,04/21/2014,04/21/2014,04/21/2014,DEVELOPMENT IMPACT TAXES. CITY OF GAITHERSBURG,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,19593.00,PAID,04/21/2014,,,,,,,,
670042,Open,04/21/2014,,,DEVELOPMENT IMPACT TAXES. CITY OF GAITHERSBURG,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,5526.00,PAID,04/21/2014,,,,,,,,
670043,Open,04/21/2014,,,DEVELOPMENT IMPACT TAXES. CITY OF GAITHERSBURG,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,5526.00,PAID,04/21/2014,,,,,,,,
670045,Open,04/21/2014,,,DEVELOPMENT IMPACT TAXES. CITY OF GAITHERSBURG,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,5526.00,PAID,04/21/2014,,,,,,,,
670046,Open,04/21/2014,,,DEVELOPMENT IMPACT TAXES. CITY OF GAITHERSBURG,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,19593.00,PAID,04/21/2014,,,,,,,,
670047,Open,04/21/2014,,,DEVELOPMENT IMPACT TAXES. CITY OF GAITHERSBURG,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,19593.00,PAID,04/21/2014,,,,,,,,
672505,Finaled,05/12/2014,05/12/2014,05/12/2014,BRN-5413-2014,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,05/12/2014,500,,HENDRIX,AVE,,GAITHERSBURG,MD,20878
672507,Finaled,05/12/2014,05/12/2014,05/12/2014,BRN-5412-2014,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,05/12/2014,504,,HENDRIX,AVE,,GAITHERSBURG,MD,20878
672509,Finaled,05/12/2014,05/12/2014,05/12/2014,BRN-5409-2014,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,05/12/2014,516,,HENDRIX,AVE,,GAITHERSBURG,MD,20878
672514,Finaled,05/12/2014,05/12/2014,05/12/2014,BRN-5408-2014,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,05/12/2014,520,,HENDRIX,AVE,,GAITHERSBURG,MD,20878
673124,Open,05/16/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,05/16/2014,627,,CROWN PARK,AVE,,ROCKVILLE,MD,20850
673126,Open,05/16/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,05/16/2014,623,,CROWN PARK,AVE,,ROCKVILLE,MD,20850
673127,Finaled,05/16/2014,05/16/2014,05/16/2014,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,05/16/2014,619,,CROWN PARK,AVE,,ROCKVILLE,MD,20850
673747,Open,05/22/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,05/22/2014,106,,STRUMMER,LN,,GAITHERSBURG,MD,20878
673750,Open,05/22/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,05/22/2014,122,,STRUMMER,LN,,GAITHERSBURG,MD,20878
673751,Open,05/22/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,05/22/2014,118,,STRUMMER,LN,,GAITHERSBURG,MD,20878
673753,Open,05/22/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,11050.00,PAID,05/22/2014,110,,STRUMMER,LN,,GAITHERSBURG,MD,20878
674068,Finaled,05/23/2014,05/23/2014,05/23/2014,,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6754.00,PAID,05/23/2014,517,,WATKINS MILL,RD,,GAITHERSBURG,MD,20878
675375,Open,06/04/2014,,,New Const,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,27160.00,PAID,06/04/2014,390,,CAULFIELD,LN,,GAITHERSBURG,MD,20878
675377,Open,06/04/2014,,,New Const,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,27160.00,PAID,06/04/2014,394,,CAULFIELD,LN,,GAITHERSBURG,MD,20878
675379,Open,06/04/2014,,,New Const,GAITHERSBURG RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >JUL11-GENERAL,6754.00,PAID,06/04/2014,402,,CAULFIELD,LN,,GAITHERSBURG,MD,20878
676022,Open,06/10/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,5526.00,PAID,06/10/2014,,,,,,,,
676024,Open,06/10/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19593.00,PAID,06/10/2014,,,,,,,,
676025,Open,06/10/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,5526.00,PAID,06/10/2014,,,,,,,,
676026,Open,06/10/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,5526.00,PAID,06/10/2014,,,,,,,,
676028,Open,06/10/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19593.00,PAID,06/10/2014,,,,,,,,
676946,Open,06/17/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19593.00,PAID,06/17/2014,314,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
676949,Open,06/17/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19593.00,PAID,06/17/2014,318,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
676950,Open,06/17/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,5526.00,PAID,06/17/2014,322,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
676951,Open,06/17/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,5526.00,PAID,06/17/2014,326,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
676952,Open,06/17/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL11-GENERAL,5526.00,PAID,06/17/2014,330,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
676953,Open,06/17/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19593.00,PAID,06/17/2014,334,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
676954,Open,06/17/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,19593.00,PAID,06/17/2014,338,,COMMUNITY CENTER,AVE,,GAITHERSBURG,MD,20878
679606,Open,07/08/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,11050.00,PAID,07/08/2014,35,,FAIRBANKS,DR,,GAITHERSBURG,MD,20877
679609,Open,07/08/2014,,,,GAITHERSBURG RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >JUL09-GENERAL,11050.00,PAID,07/08/2014,39,,FAIRBANKS,DR,,GAITHERSBURG,MD,20877
