Permit Number,Status,Processed Date,Issued Date,Finaled Date,Description,Application Type,Work Type,Use code ,Number of Dwelling units,High Rise,Tax Description,Tax Amount,Tax Status,Tax Paid Date,Street Number,Pre-direction,Street name of work location,Street Suffix,Post-direction,City,State,ZIP code
332239,Issued,02/12/2004,02/12/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/12/2004,1628,,PICCARD,DR,,ROCKVILLE,MD,20850
332240,Issued,02/12/2004,02/12/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/12/2004,1626,,PICCARD,DR,,ROCKVILLE,MD,20850
332241,Issued,02/12/2004,02/12/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/12/2004,1624,,PICCARD,DR,,ROCKVILLE,MD,20850
332245,Issued,02/12/2004,02/12/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/12/2004,1648,,PICCARD,DR,,ROCKVILLE,MD,20850
332246,Issued,02/12/2004,02/12/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/12/2004,1646,,PICCARD,DR,,ROCKVILLE,MD,20850
332247,Issued,02/12/2004,02/12/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/12/2004,1644,,PICCARD,DR,,ROCKVILLE,MD,20850
332248,Issued,02/12/2004,02/12/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/12/2004,1642,,PICCARD,DR,,ROCKVILLE,MD,20850
332249,Issued,02/12/2004,02/12/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/12/2004,1640,,PICCARD,DR,,ROCKVILLE,MD,20850
332250,Issued,02/12/2004,02/12/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/12/2004,1638,,PICCARD,DR,,ROCKVILLE,MD,20850
332251,Issued,02/12/2004,02/12/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/12/2004,1636,,PICCARD,DR,,ROCKVILLE,MD,20850
333334,Finaled,02/23/2004,02/23/2004,02/23/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/23/2004,1616,,PICCARD,DR,,ROCKVILLE,MD,20850
333335,Finaled,02/23/2004,02/23/2004,02/23/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/23/2004,1618,,PICCARD,DR,,ROCKVILLE,MD,20850
333336,Finaled,02/23/2004,02/23/2004,02/23/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/23/2004,1620,,PICCARD,DR,,ROCKVILLE,MD,20850
333337,Issued,02/23/2004,02/23/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/23/2004,1622,,PICCARD,DR,,ROCKVILLE,MD,20850
333363,Issued,02/23/2004,02/23/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/23/2004,302,,LONG TRAIL,TER,,ROCKVILLE,MD,20850
333366,Issued,02/23/2004,02/23/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/23/2004,412,,LONG TRAIL,TER,,ROCKVILLE,MD,20850
333367,Issued,02/23/2004,02/23/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/23/2004,414,,LONG TRAIL,TER,,ROCKVILLE,MD,20850
333368,Issued,02/23/2004,02/23/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/23/2004,610,,OAK KNOLL,TER,,ROCKVILLE,MD,20850
333369,Finaled,02/23/2004,02/23/2004,07/21/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/23/2004,612,,OAK KNOLL,TER,,ROCKVILLE,MD,20850
333679,Issued,02/24/2004,02/24/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/24/2004,602,,OAK KNOLL,TER,,ROCKVILLE,MD,20850
333680,Issued,02/24/2004,02/24/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/24/2004,606,,OAK KNOLL,TER,,ROCKVILLE,MD,20850
333681,Issued,02/24/2004,02/24/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/24/2004,604,,OAK KNOLL,TER,,ROCKVILLE,MD,20850
333682,Issued,02/24/2004,02/24/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/24/2004,608,,OAK KNOLL,TER,,ROCKVILLE,MD,20850
333683,Issued,02/24/2004,02/24/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/24/2004,410,,LONG TRAIL,TER,,ROCKVILLE,MD,20850
333684,Issued,02/24/2004,02/24/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/24/2004,408,,LONG TRAIL,TER,,ROCKVILLE,MD,20850
333685,Issued,02/24/2004,02/24/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/24/2004,400,,LONG TRAIL,TER,,ROCKVILLE,MD,20850
333686,Issued,02/24/2004,02/24/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/24/2004,600,,OAK KNOLL,TER,,ROCKVILLE,MD,20850
333687,Issued,02/24/2004,02/24/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/24/2004,611,,OAK KNOLL,TER,,ROCKVILLE,MD,20850
333688,Issued,02/24/2004,02/24/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/24/2004,615,,OAK KNOLL,TER,,ROCKVILLE,MD,20850
333689,Issued,02/24/2004,02/24/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/24/2004,617,,OAK KNOLL,TER,,ROCKVILLE,MD,20850
333690,Issued,02/24/2004,02/24/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,02/24/2004,619,,OAK KNOLL,TER,,ROCKVILLE,MD,20850
344449,Finaled,05/14/2004,05/14/2004,05/14/2004,Rockville Library,ROCKVILLE RES. BUILDING,CONSTRUCT,"ASSEMBLY, GENERAL",0,N,IMPACT TAX >MAR04-GENERAL,80121.80,UNPAID,,,,,,,,,
405718,Issued,12/05/2005,12/05/2005,,DEMO/REBUILD,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8464.00,UNPAID,,727,,CARR,AVE,,ROCKVILLE,MD,20850
288750,Issued,09/27/2002,02/09/2007,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,UNPAID,,907,,HAVENCREST,ST,,ROCKVILLE,MD,20850
335818,Finaled,03/01/2004,03/02/2004,03/02/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",1102.50,UNPAID,,215,,SPRING,AVE,,ROCKVILLE,MD,20850
336199,Issued,03/03/2004,03/03/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,03/03/2004,524,W,MONTGOMERY,AVE,,ROCKVILLE,MD,20850
336200,Finaled,03/03/2004,03/03/2004,03/03/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,UNPAID,,528,W,MONTGOMERY,AVE,,ROCKVILLE,MD,20850
336236,Issued,03/04/2004,03/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,UNPAID,,3,,HENSON OAKS,LN,,ROCKVILLE,MD,20850
336241,Issued,03/04/2004,03/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,03/04/2004,4,,HENSON OAKS,LN,,ROCKVILLE,MD,20850
336242,Issued,03/04/2004,02/09/2007,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,03/04/2004,4,,HENSON OAKS,LN,,ROCKVILLE,MD,20850
620314,Open,12/07/2012,,,,ROCKVILLE RES. BUILDING,CONSTRUCT,MULTI-FAMILY SENIOR CITIZEN BL,0,N,IMPACT TAX >JUL11-GENERAL,10166.00,UNPAID,,701,,KING FARM,BLVD,,ROCKVILLE,MD,20850
336243,Issued,03/04/2004,03/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,03/04/2004,7,,HENSON OAKS,LN,,ROCKVILLE,MD,20850
336244,Finaled,03/04/2004,03/04/2004,04/15/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,04/15/2004,8,,HENSON OAKS,LN,,ROCKVILLE,MD,20850
336245,Issued,03/04/2004,03/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,03/04/2004,9,,HENSON OAKS,LN,,ROCKVILLE,MD,20850
336246,Issued,03/04/2004,03/04/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,03/04/2004,10,,HENSON OAKS,LN,,ROCKVILLE,MD,20850
336247,Issued,03/04/2004,02/09/2007,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,03/04/2004,14,,HENSON OAKS,LN,,ROCKVILLE,MD,20850
338914,Finaled,03/29/2004,03/31/2004,03/31/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,03/31/2004,1005,,GAITHER,RD,,ROCKVILLE,MD,20850
338915,Issued,03/31/2004,03/31/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,03/31/2004,,,,,,,,
338916,Issued,03/31/2004,03/31/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,03/31/2004,1009,,GAITHER,RD,,ROCKVILLE,MD,20850
338917,Issued,03/31/2004,03/31/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,03/31/2004,1011,,GAITHER,RD,,ROCKVILLE,MD,20850
338918,Issued,03/31/2004,03/31/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,03/31/2004,1013,,GAITHER,RD,,ROCKVILLE,MD,20850
338919,Issued,04/01/2004,04/01/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,04/01/2004,1045,,GAITHER,RD,,ROCKVILLE,MD,20850
338920,Issued,04/01/2004,04/01/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,04/01/2004,1047,,GAITHER,RD,,ROCKVILLE,MD,20850
338921,Finaled,04/01/2004,04/01/2004,04/01/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,04/01/2004,1049,,GAITHER,RD,,ROCKVILLE,MD,20850
338922,Issued,04/01/2004,04/01/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,04/01/2004,1051,,GAITHER,RD,,ROCKVILLE,MD,20850
338923,Issued,04/01/2004,04/01/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,"IMPACT TAX, COUNTY DISTRICT",2205.00,PAID,04/01/2004,1053,,GAITHER,RD,,ROCKVILLE,MD,20850
341986,Issued,04/23/2004,04/23/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,04/23/2004,1008,,HERITAGE FIELDS,AVE,,ROCKVILLE,MD,20850
341987,Issued,04/23/2004,04/23/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,04/23/2004,1002,,HERITAGE FIELDS,AVE,,ROCKVILLE,MD,20850
670711,Finaled,04/25/2014,04/25/2014,04/25/2014,SFD2014-02894 (City of Rockville),ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,25944.00,WAIVED,,515,,PARK,RD,,ROCKVILLE,MD,20850
341988,Issued,04/23/2004,04/23/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,04/23/2004,1006,,HERITAGE FIELDS,AVE,,ROCKVILLE,MD,20850
341989,Issued,04/23/2004,04/23/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,04/23/2004,1004,,HERITAGE FIELDS,AVE,,ROCKVILLE,MD,20850
341990,Issued,04/23/2004,04/23/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,PAID,04/23/2004,1000,,HERITAGE FIELDS,AVE,,ROCKVILLE,MD,20850
341998,Finaled,04/23/2004,04/23/2004,04/23/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,8000.00,UNPAID,,1003,,HERITAGE FIELDS,AVE,,ROCKVILLE,MD,20850
689264,Finaled,09/25/2014,09/25/2014,09/25/2014,nEW cONST,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,25944.00,WAIVED,,130,,CARR,AVE,,ROCKVILLE,MD,20850
341999,Finaled,04/23/2004,04/23/2004,04/23/2004,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,8000.00,UNPAID,,1009,,HERITAGE FIELDS,AVE,,ROCKVILLE,MD,20850
342000,Issued,04/23/2004,04/23/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,04/23/2004,1204,,GAITHER,RD,,ROCKVILLE,MD,20850
342001,Issued,04/23/2004,04/23/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,IMPACT TAX >MAR04-GENERAL,4500.00,PAID,04/23/2004,1206,,GAITHER,RD,,ROCKVILLE,MD,20850
342002,Issued,04/23/2004,04/23/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,04/23/2004,1208,,GAITHER,RD,,ROCKVILLE,MD,20850
342003,Issued,04/23/2004,04/23/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,04/23/2004,,,,,,,,
753565,Finaled,04/29/2016,04/29/2016,04/29/2016,SFD,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,25944.00,PAID,04/29/2016,102,S,VAN BUREN,ST,,ROCKVILLE,MD,20851
343009,Issued,05/03/2004,05/03/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,05/03/2004,1214,,GAITHER,RD,,ROCKVILLE,MD,20850
764128,Open,07/15/2016,,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,30475.00,PAID,07/15/2016,542,,BRENT,RD,,ROCKVILLE,MD,20850
764186,Finaled,07/18/2016,07/18/2016,07/18/2016,CITY OF ROCKVILLE,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,30647.00,PAID,07/18/2016,540,W,MONTGOMERY,AVE,,ROCKVILLE,MD,20850
774021,Finaled,09/27/2016,10/25/2016,10/25/2016,CITY OF ROCKVILLE,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,10/26/2016,1458,,PICCARD,DR,,ROCKVILLE,MD,20850
774023,Finaled,09/27/2016,10/25/2016,10/25/2016,CITY OF ROCKVILLE,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,10/26/2016,1454,,PICCARD,DR,,ROCKVILLE,MD,20850
774024,Finaled,09/27/2016,10/25/2016,10/25/2016,CITY OF ROCKVILLE,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,10/26/2016,1448,,PICCARD,DR,,ROCKVILLE,MD,20850
774025,Finaled,09/27/2016,10/25/2016,10/25/2016,CITY OF ROCKVILLE,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,10/26/2016,1446,,PICCARD,DR,,ROCKVILLE,MD,20850
774026,Finaled,09/27/2016,10/25/2016,10/25/2016,CITY OF ROCKVILLE,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,10/26/2016,1452,,PICCARD,DR,,ROCKVILLE,MD,20850
774027,Finaled,09/27/2016,10/25/2016,10/25/2016,CITY OF ROCKVILLE,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,10/26/2016,1450,,PICCARD,DR,,ROCKVILLE,MD,20850
774028,Finaled,09/27/2016,10/25/2016,10/25/2016,CITY OF ROCKVILLE,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,10/26/2016,1444,,PICCARD,DR,,ROCKVILLE,MD,20850
786879,Finaled,01/19/2017,01/19/2017,01/19/2017,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,01/19/2017,918,,KING FARM,BLVD,,ROCKVILLE,MD,20850
786883,Finaled,01/19/2017,01/19/2017,01/19/2017,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,01/19/2017,916,,KING FARM,BLVD,,ROCKVILLE,MD,20850
786884,Finaled,01/19/2017,01/19/2017,01/19/2017,MPDU,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,WAIVED,,914,,KING FARM,BLVD,,ROCKVILLE,MD,20850
786886,Finaled,01/19/2017,01/19/2017,01/19/2017,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,01/19/2017,912,,KING FARM,BLVD,,ROCKVILLE,MD,20850
786887,Finaled,01/19/2017,01/19/2017,01/19/2017,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,01/19/2017,910,,KING FARM,BLVD,,ROCKVILLE,MD,20850
786891,Finaled,01/19/2017,01/19/2017,01/19/2017,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,01/19/2017,908,,KING FARM,BLVD,,ROCKVILLE,MD,20850
786892,Finaled,01/19/2017,01/19/2017,01/19/2017,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,01/19/2017,906,,KING FARM,BLVD,,ROCKVILLE,MD,20850
786893,Finaled,01/19/2017,01/19/2017,01/19/2017,MPDU,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,WAIVED,,904,,KING FARM,BLVD,,ROCKVILLE,MD,20850
786894,Finaled,01/19/2017,01/19/2017,01/19/2017,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,01/19/2017,902,,KING FARM,BLVD,,ROCKVILLE,MD,20850
786915,Finaled,01/19/2017,01/19/2017,01/19/2017,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,01/19/2017,900,,KING FARM,BLVD,,ROCKVILLE,MD,20850
786939,Finaled,01/19/2017,01/19/2017,01/19/2017,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,01/19/2017,922,,KING FARM,BLVD,,ROCKVILLE,MD,20850
786940,Finaled,01/19/2017,01/19/2017,01/19/2017,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,01/19/2017,924,,KING FARM,BLVD,,ROCKVILLE,MD,20850
786941,Finaled,01/19/2017,01/19/2017,01/19/2017,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,01/19/2017,926,,KING FARM,BLVD,,ROCKVILLE,MD,20850
786942,Finaled,01/19/2017,01/19/2017,01/19/2017,,ROCKVILLE RES. BUILDING,CONSTRUCT,TOWNHOUSE,0,N,SCHOOLS IMPACT TAX,20198.00,PAID,01/19/2017,928,,KING FARM,BLVD,,ROCKVILLE,MD,20850
343029,Issued,05/03/2004,05/03/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-ROCKVILLE TOWN CENTER,4500.00,PAID,05/03/2004,1216,,GAITHER,RD,,ROCKVILLE,MD,20850
343030,Issued,05/03/2004,05/03/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,05/03/2004,1218,,GAITHER,RD,,ROCKVILLE,MD,20850
343031,Issued,05/03/2004,05/03/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-ROCKVILLE TOWN CENTER,4500.00,PAID,05/03/2004,1220,,GAITHER,RD,,ROCKVILLE,MD,20850
343032,Issued,05/03/2004,05/03/2004,,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-ROCKVILLE TOWN CENTER,4500.00,PAID,05/03/2004,1222,,GAITHER,RD,,ROCKVILLE,MD,20850
343033,Finaled,05/03/2004,05/03/2004,12/22/2005,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-ROCKVILLE TOWN CENTER,4500.00,PAID,05/03/2004,1224,,GAITHER,RD,,ROCKVILLE,MD,20850
343034,Finaled,05/03/2004,05/03/2004,12/22/2005,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-ROCKVILLE TOWN CENTER,4500.00,PAID,05/03/2004,1226,,GAITHER,RD,,ROCKVILLE,MD,20850
343039,Finaled,05/03/2004,05/03/2004,12/22/2005,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,IMPACT TAX >MAR04-ROCKVILLE TOWN CENTER,4500.00,PAID,05/03/2004,1652,,PICCARD,DR,,ROCKVILLE,MD,20850
343040,Finaled,05/03/2004,05/03/2004,12/22/2005,,ROCKVILLE RES. BUILDING,CONSTRUCT,SINGLE FAMILY DWELLING,0,N,SCHOOLS IMPACT TAX,6000.00,PAID,05/03/2004,1654,,PICCARD,DR,,ROCKVILLE,MD,20850
