Camera ID,Location Name,Camera Status,Turn on Date,Camera Manufacturer,ATD Location ID,Landmark,Signal Engineer Area,Council District,Jurisdiction,Location Type,Primary St Segment ID,Cross St Segment ID,Primary Street Block,Primary Street,PRIMARY_ST_AKA,Cross Street Block,Cross Street,CROSS_ST_AKA,COA Intersection ID,Modified Date,Location,IP Comm Status,IP Comm Status Date and Time,Longitude,Latitude,Published Screenshots,Screenshot Address,Funding,ID
663, RED RIVER ST / 32ND ST,DESIRED,,,LOC16-000330,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,3100, RED RIVER ST,,902, 32ND ST,,5159140,02/26/2020 05:11:00 PM +0000,"(30.2910519, -97.72715)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.72715,30.2910519,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV663.jpg,None Identified,5d40390a724d190010c7bfd2
664, 32ND ST / DUVAL ST,DESIRED,,,LOC16-000280,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,500, 32ND ST,,3114, DUVAL ST,,5158416,02/26/2020 05:11:00 PM +0000,"(30.293849, -97.732887)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.732887,30.293849,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV664.jpg,None Identified,5d40393f4de07400114de5d4
665, 24TH ST / SAN GABRIEL ST,DESIRED,,,LOC16-000145,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1000, 24TH ST,,2400, SAN GABRIEL ST,,5156111,02/26/2020 05:11:00 PM +0000,"(30.2881622, -97.7478333)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.7478333,30.2881622,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV665.jpg,None Identified,5d403a3495ca26001059493e
667,US 290 HWY / W 290 WB AT JOE TANNER TRN,DESIRED,,,LOC16-004910,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,6233,US 290 HWY,,, W 290 WB AT JOE TANNER TRN,,5145318,02/26/2020 05:11:00 PM +0000,"(30.2350979, -97.8586273)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.8586273,30.2350979,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV667.jpg,None Identified,5d403d01be922400105bcfa8
668,US 290 HWY SVRD / OLD FREDERICKSBURG RD,DESIRED,,,LOC16-004610,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,6011,US 290 HWY SVRD,,6111, OLD FREDERICKSBURG RD,,5145950,02/26/2020 05:11:00 PM +0000,"(30.235033, -97.8520966)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.8520966,30.235033,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV668.jpg,None Identified,5d403d2fbed0b10012e9d003
669, BRUSH COUNTRY RD / CONVICT HILL RD,DESIRED,,,LOC16-002715,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,7000, BRUSH COUNTRY RD,,4301, CONVICT HILL RD,,5146546,02/26/2020 05:11:00 PM +0000,"(30.2169132, -97.8459091)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.8459091,30.2169132,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV669.jpg,None Identified,5d403d76cf1557001011fa53
670, BRODIE LN / ERNEST ROBLES WAY,DESIRED,,,LOC16-002075,,SOUTHWEST,,SUNSET VALLEY FULL PURPOSE,ROADWAY,,,5300, BRODIE LN,,4100, ERNEST ROBLES WAY,,5148691,02/26/2020 05:11:00 PM +0000,"(30.2295017, -97.8203506)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.8203506,30.2295017,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV670.jpg,None Identified,5d404639d6d40500152e5c43
672, MENCHACA RD / PRATHER LN (Ann Richard's School),DESIRED,,,LOC16-005150,Ann Richard's School,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,3712, MENCHACA RD,,2001, PRATHER LN,,5151650,02/26/2020 05:11:00 PM +0000,"(30.2339172, -97.7857132)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.7857132,30.2339172,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV672.jpg,None Identified,5d404dddc6428b001120427a
673, 6TH ST / WEST LYNN ST,DESIRED,,,LOC16-001025,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1504, 6TH ST,,600, WEST LYNN ST,,5154206,02/26/2020 05:11:00 PM +0000,"(30.274826, -97.7626419)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.7626419,30.274826,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV673.jpg,None Identified,5d404e8757bc2d001086e38a
675, CESAR CHAVEZ ST / SAN ANTONIO ST,DESIRED,,,LOC16-001365,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,400, CESAR CHAVEZ ST,,100, SAN ANTONIO ST,,5156008,02/26/2020 05:11:00 PM +0000,"(30.2646561, -97.749115)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.749115,30.2646561,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV675.jpg,None Identified,5d405175a46d86001218c73d
676, LAMAR BLVD / TOOMEY RD,TURNED_ON,10/01/2019,Advidia,LOC16-004980,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,200, LAMAR BLVD,,1301, TOOMEY RD,,5154881,02/26/2020 05:11:00 PM +0000,"(30.26295435, -97.75790697)",ONLINE,10/02/2019 08:35:00 AM +0000,-97.75790697,30.26295435,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV676.jpg,None Identified,5d4051d22b8e750011d80c5d
671, ST ELMO RD / WOODWARD ST,DESIRED,,,LOC16-004340,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,2000, ST ELMO RD,,2136, WOODWARD ST,,5156515,02/26/2020 05:11:00 PM +0000,"(30.2102242, -97.7473145)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.7473145,30.2102242,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV671.jpg,None Identified,5d404db9ec65480010367084
678, 15TH ST / NUECES ST,DESIRED,,,LOC16-001070,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,600, 15TH ST,,1500, NUECES ST,,5156571,02/26/2020 05:11:00 PM +0000,"(30.2785339, -97.7451477)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.7451477,30.2785339,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV678.jpg,None Identified,5d405250bed0b10012e9e355
680, 12TH ST / NUECES ST,DESIRED,,,LOC16-001195,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,600, 12TH ST,,1200, NUECES ST,,5156418,02/26/2020 05:11:00 PM +0000,"(30.275465, -97.7462692)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.7462692,30.275465,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV680.jpg,None Identified,5d4052d6d365b10010e467a0
681, 15TH ST / NUECES ST,DESIRED,,,LOC16-001070,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,600, 15TH ST,,1500, NUECES ST,,5156571,02/26/2020 05:11:00 PM +0000,"(30.2785339, -97.7451477)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.7451477,30.2785339,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV681.jpg,None Identified,5d40531a17e6c20012db8977
682, 12TH ST / LAVACA ST,DESIRED,,,LOC16-001205,,CENTRAL,"1,9",AUSTIN FULL PURPOSE,ROADWAY,,,300, 12TH ST,,1200, LAVACA ST,,5156909,02/26/2020 05:11:00 PM +0000,"(30.2745342, -97.7430344)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.7430344,30.2745342,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV682.jpg,None Identified,5d405376bb7759001081ec2c
683, LAVACA ST / 11TH ST,DESIRED,,,LOC16-001225,,CENTRAL,"1,9",AUSTIN FULL PURPOSE,ROADWAY,,,1100, LAVACA ST,,301, 11TH ST,,5156847,02/26/2020 05:11:00 PM +0000,"(30.2734089, -97.7434616)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.7434616,30.2734089,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV683.jpg,None Identified,5d4053e574622500104a6184
684, GUADALUPE ST / 11TH ST,DESIRED,,,LOC16-001220,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,1100, GUADALUPE ST,,301, 11TH ST,,5156673,02/26/2020 05:11:00 PM +0000,"(30.2737064, -97.7445831)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.7445831,30.2737064,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV684.jpg,None Identified,5d40541abed0b10012e9e759
685, 8TH ST / CONGRESS AVE,DESIRED,,,LOC16-001385,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,100, 8TH ST,,800, CONGRESS AVE,,5157087,02/26/2020 05:11:00 PM +0000,"(30.2699051, -97.7421112)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.7421112,30.2699051,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV685.jpg,None Identified,5d40593c2b8e750011d81189
686, CONGRESS AVE / 10TH ST,DESIRED,,,LOC16-001285,,CENTRAL,"1,9",AUSTIN FULL PURPOSE,ROADWAY,,,1000, CONGRESS AVE,,101, 10TH ST,,5157171,02/26/2020 05:11:00 PM +0000,"(30.2718029, -97.7414398)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.7414398,30.2718029,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV686.jpg,None Identified,5d405960d8a18600116c0eb9
687, 8TH ST / SAN JACINTO BLVD,TURNED_ON,08/22/2019,Advidia,LOC16-001395,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200, 8TH ST,,800, SAN JACINTO BLVD,,5157430,02/26/2020 05:11:00 PM +0000,"(30.2692356, -97.7396927)",ONLINE,01/28/2020 09:35:00 AM +0000,-97.7396927,30.2692356,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV687.jpg,None Identified,5d405989c852440011734bc6
688, 8TH ST / RED RIVER ST,DESIRED,,,LOC16-001410,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,500, 8TH ST,,800, RED RIVER ST,,5157940,02/26/2020 05:11:00 PM +0000,"(30.268322, -97.7364883)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.7364883,30.268322,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV688.jpg,None Identified,5d4059a6c852440011734c03
689, 8TH ST / 35 SVRD,DESIRED,,,LOC16-001635,,CENTRAL,"1,9",AUSTIN FULL PURPOSE,ROADWAY,,,717, 8TH ST,,700,IH 35 SVRD,,5158312,02/26/2020 05:11:00 PM +0000,"(30.267725, -97.7342987)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.7342987,30.267725,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV689.jpg,None Identified,5d4059ce36fdf10010fb711a
690, 8TH ST / TRINITY ST,DESIRED,,,LOC16-001400,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,300, 8TH ST,,800, TRINITY ST,,5157598,02/26/2020 05:11:00 PM +0000,"(30.2689266, -97.7386093)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.7386093,30.2689266,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV690.jpg,None Identified,5d4059e92fccb40011ad475f
691, 12TH ST / SAN JACINTO BLVD,DESIRED,,,LOC16-001210,,CENTRAL,1,AUSTIN FULL PURPOSE,ROADWAY,,,300, 12TH ST,,1100, SAN JACINTO BLVD,,5157642,02/26/2020 05:11:00 PM +0000,"(30.2732029, -97.7382431)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.7382431,30.2732029,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV691.jpg,None Identified,5d405a0febd42c0010591849
692, RED RIVER ST / 11TH ST,DESIRED,,,LOC16-001255,,CENTRAL,1,AUSTIN FULL PURPOSE,ROADWAY,,,1000, RED RIVER ST,,400, 11TH ST,,5158097,02/26/2020 05:11:00 PM +0000,"(30.2711697, -97.7354507)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.7354507,30.2711697,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV692.jpg,None Identified,5d405a2bcc1c8900108d964f
693, LAVACA ST / 17TH ST,TURNED_ON,08/06/2019,Advidia,LOC16-004765,,CENTRAL,"1,9",AUSTIN FULL PURPOSE,ROADWAY,,,1700, LAVACA ST,,301, 17TH ST,,5157176,05/08/2020 08:41:00 AM +0000,"(30.2794685, -97.7412033)",OFFLINE,05/08/2020 08:30:00 AM +0000,-97.7412033,30.2794685,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV693.jpg,None Identified,5d405a4ecc1c8900108d9674
694, 12TH ST / COMAL ST,DESIRED,,,LOC16-001820,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,1500, 12TH ST,,1200, COMAL ST,,5159534,02/26/2020 05:11:00 PM +0000,"(30.2731647, -97.7238464)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.7238464,30.2731647,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV694.jpg,None Identified,5d405a7121825c0011d3bbe4
695, CESAR CHAVEZ ST / WALLER ST,DESIRED,,,LOC16-001810,,CENTRAL,3,AUSTIN FULL PURPOSE,ROADWAY,,,1100, CESAR CHAVEZ ST,,100, WALLER ST,,5158561,02/26/2020 05:11:00 PM +0000,"(30.2598858, -97.732605)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.732605,30.2598858,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV695.jpg,None Identified,5d405a90ebd42c00105918e1
696, MARTIN LUTHER KING JR BLVD / 35 SVRD,DESIRED,,,LOC16-000175,,CENTRAL,1,AUSTIN FULL PURPOSE,ROADWAY,,,900, MARTIN LUTHER KING JR BLVD,,1900,IH 35 SVRD,,5158954,02/26/2020 05:11:00 PM +0000,"(30.2785091, -97.7290802)",OFFLINE,07/30/2019 05:00:00 AM +0000,-97.7290802,30.2785091,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV696.jpg,None Identified,5d405ab6724d190010c7f0a8
697, GUADALUPE ST / 29TH ST,TURNED_ON,09/16/2019,Advidia,LOC16-000215,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,2900, GUADALUPE ST,,601, 29TH ST,,5156858,02/26/2020 05:11:00 PM +0000,"(30.2954292, -97.7428131)",ONLINE,09/17/2019 08:35:00 AM +0000,-97.7428131,30.2954292,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV697.jpg,None Identified,5d406337ebd42c0010591ef0
700, LAVACA ST / 18TH ST,TURNED_ON,08/06/2019,Advidia,LOC18-013020,,CENTRAL,"9,1",AUSTIN FULL PURPOSE,ROADWAY,,,1800, LAVACA ST,,301, 18TH ST,,5157227,05/08/2020 08:41:00 AM +0000,"(30.280344, -97.740873)",OFFLINE,05/08/2020 08:31:00 AM +0000,-97.740873,30.280344,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV700.jpg,None Identified,5d49b996caec1d00100ccf05
701,SH 71 SVRD / 973 RD,TURNED_ON,08/22/2019,Sarix,LOC16-004325,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,3193,SH 71 SVRD,,3151,FM 973 RD,,5167101,02/26/2020 05:11:00 PM +0000,"(30.2031937, -97.6394501)",OFFLINE,08/08/2019 05:00:00 AM +0000,-97.6394501,30.2031937,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV701.jpg,None Identified,5d4c58a5a58cbf001142c633
699, RIVERSIDE DR / WILLOW CREEK DR,TURNED_ON,09/11/2019,Advidia,LOC16-001940,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,2316, RIVERSIDE DR,,1601, WILLOW CREEK DR,,5159438,05/01/2020 08:45:00 AM +0000,"(30.2376804, -97.7256622)",ONLINE,05/01/2020 08:35:00 AM +0000,-97.7256622,30.2376804,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV699.jpg,None Identified,5d406d3017e6c20012dbfd03
703, LAMAR BLVD / KRAMER LN,TURNED_ON,08/22/2019,Advidia,LOC16-002340,,NORTHEAST,4,AUSTIN FULL PURPOSE,BUILDING,,,10910, LAMAR BLVD,,801, KRAMER LN,,5163142,02/26/2020 05:11:00 PM +0000,"(30.3795395, -97.6876831)",ONLINE,08/23/2019 08:35:00 AM +0000,-97.6876831,30.3795395,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV703.jpg,None Identified,5d5f087f435e290011a8b508
704, LAMAR BLVD / RUTLAND DR,TURNED_ON,08/23/2019,Advidia,LOC16-002335,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,9400, LAMAR BLVD,,801, RUTLAND DR,,5162260,02/26/2020 05:11:00 PM +0000,"(30.3648701, -97.6959991)",ONLINE,08/24/2019 08:35:00 AM +0000,-97.6959991,30.3648701,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV704.jpg,None Identified,5d605c63d8ee5a001291dca9
705, LAMAR BLVD / MASTERSON PASS,TURNED_ON,08/23/2019,Advidia,LOC16-002240,,NORTHEAST,4,AUSTIN FULL PURPOSE,BUILDING,,,10200, LAMAR BLVD,,305, MASTERSON PASS,,5162641,02/26/2020 05:11:00 PM +0000,"(30.3711758, -97.6924591)",ONLINE,08/24/2019 08:35:00 AM +0000,-97.6924591,30.3711758,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV705.jpg,None Identified,5d606a7cb2621600101e66de
706, LAMAR BLVD / NORTH BEND DR,TURNED_ON,08/23/2019,Advidia,LOC16-002380,,NORTHEAST,7,AUSTIN FULL PURPOSE,BUILDING,,,11500, LAMAR BLVD,,801, NORTH BEND DR,,5163456,02/26/2020 05:11:00 PM +0000,"(30.3844948, -97.6849976)",ONLINE,08/24/2019 08:35:00 AM +0000,-97.6849976,30.3844948,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV706.jpg,None Identified,5d606d61d8ee5a00129203b6
711, BURNET RD / ROMERIA DR,TURNED_ON,08/27/2019,Advidia,LOC16-000410,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,6200, BURNET RD,,2101, ROMERIA DR,,5157209,05/11/2020 08:45:00 AM +0000,"(30.3369274, -97.7394638)",ONLINE,05/11/2020 08:35:00 AM +0000,-97.7394638,30.3369274,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV711.jpg,None Identified,5d65b426614e4d0010479100
708, BURNET RD / RICHCREEK RD,TURNED_ON,08/26/2019,Advidia,LOC16-000390,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,7500, BURNET RD,,2401, RICHCREEK RD,,5157931,02/26/2020 05:11:00 PM +0000,"(30.3505726, -97.7343369)",ONLINE,08/28/2019 08:35:00 AM +0000,-97.7343369,30.3505726,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV708.jpg,None Identified,5d6550ed0d73360010efc502
709, BURNET RD / ROCKWOOD LN,TURNED_ON,08/27/2019,Advidia,LOC16-000365,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,8612, BURNET RD,,8608, ROCKWOOD LN,,5158827,02/26/2020 05:11:00 PM +0000,"(30.3682861, -97.7275848)",ONLINE,08/28/2019 08:35:00 AM +0000,-97.7275848,30.3682861,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV709.jpg,None Identified,5d65aa9af7c15900107918c5
710, BURNET RD / GREENLAWN PKWY,TURNED_ON,08/27/2019,Advidia,LOC16-000395,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,7211, BURNET RD,,2401, GREENLAWN PKWY,,5157698,02/26/2020 05:11:00 PM +0000,"(30.3482552, -97.7357788)",ONLINE,08/28/2019 08:35:00 AM +0000,-97.7357788,30.3482552,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV710.jpg,None Identified,5d65aece6b490d001007a4b1
712, LAMAR BLVD / PANTHER TRL,TURNED_ON,08/28/2019,Advidia,LOC16-000915,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,3201, LAMAR BLVD,,2317, PANTHER TRL,,5151313,02/26/2020 05:11:00 PM +0000,"(30.2386703, -97.7892838)",ONLINE,08/29/2019 08:35:00 AM +0000,-97.7892838,30.2386703,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV712.jpg,None Identified,5d6709a67464e200105df564
713, LAMAR BLVD / DICKSON DR,TURNED_ON,08/28/2019,Advidia,LOC16-006210,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,2600, LAMAR BLVD,,2001, DICKSON DR,,5152271,02/26/2020 05:11:00 PM +0000,"(30.2453482, -97.7799133)",ONLINE,08/29/2019 08:35:00 AM +0000,-97.7799133,30.2453482,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV713.jpg,None Identified,5d6709ddb982cd0014ed672b
714, WILLIAM CANNON DR / EMERALD FOREST DR,TURNED_ON,08/29/2019,Advidia,LOC16-001945,,SOUTHWEST,2,AUSTIN FULL PURPOSE,ROADWAY,,,1012, WILLIAM CANNON DR,,6701, EMERALD FOREST DR,,5151025,02/26/2020 05:11:00 PM +0000,"(30.1992588, -97.7936096)",ONLINE,08/30/2019 08:35:00 AM +0000,-97.7936096,30.1992588,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV714.jpg,None Identified,5d68527681a4590010bfaa53
707, BURNET RD / LONGHORN BLVD,TURNED_ON,08/26/2019,Advidia,LOC16-002255,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,9608, BURNET RD,,2601, LONGHORN BLVD,,5159117,03/17/2020 08:45:00 AM +0000,"(30.3800125, -97.7248764)",ONLINE,03/17/2020 08:35:00 AM +0000,-97.7248764,30.3800125,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV707.jpg,None Identified,5d644bbfd8d26300103712e1
716, WILLIAM CANNON DR / BILL HUGHES RD,TURNED_ON,08/30/2019,Advidia,LOC16-001985,,SOUTHWEST,2,AUSTIN FULL PURPOSE,ROADWAY,,,305, WILLIAM CANNON DR,,6701, BILL HUGHES RD,,5151822,02/26/2020 05:11:00 PM +0000,"(30.1956387, -97.78508)",ONLINE,11/06/2019 09:35:00 AM +0000,-97.78508,30.1956387,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV716.jpg,None Identified,5d6955d6a89a3e0015570611
718, WILLIAM CANNON DR / MEADOW LAKE BLVD,TURNED_ON,08/30/2019,Advidia,LOC16-005995,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,4716, WILLIAM CANNON DR,,6605, MEADOW LAKE BLVD,,5156184,02/26/2020 05:11:00 PM +0000,"(30.1809502, -97.75025496)",ONLINE,08/31/2019 08:35:00 AM +0000,-97.75025496,30.1809502,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV718.jpg,None Identified,5d699074a7e8e50010f50eb0
715, WILLIAM CANNON DR / CIRCLE S RD,TURNED_ON,08/30/2019,Advidia,LOC16-001850,,SOUTHWEST,2,AUSTIN FULL PURPOSE,ROADWAY,,,100, WILLIAM CANNON DR,,6609, CIRCLE S RD,,5152661,04/20/2020 08:45:00 AM +0000,"(30.1927223, -97.7775955)",OFFLINE,04/20/2020 08:35:00 AM +0000,-97.7775955,30.1927223,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV715.jpg,None Identified,5d6938a54a139500124cc5e4
720, 1ST ST / BARTON SPRINGS RD,DESIRED,,,LOC16-000665,,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,300, 1ST ST,,401, BARTON SPRINGS RD,,5155886,02/26/2020 05:11:00 PM +0000,"(30.2583828, -97.7500687)",OFFLINE,09/03/2019 05:00:00 AM +0000,-97.7500687,30.2583828,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV720.jpg,None Identified,5d6eb0021f77f900154e68c5
721, 1ST ST / RIVERSIDE DR,DESIRED,,,LOC16-000680,,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,300, 1ST ST,,601, RIVERSIDE DR,,5156002,02/26/2020 05:11:00 PM +0000,"(30.259758, -97.7492752)",OFFLINE,09/03/2019 05:00:00 AM +0000,-97.7492752,30.259758,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV721.jpg,None Identified,5d6eb05d587fa1001338e9ee
722, CONGRESS AVE / RIVERSIDE DR,DESIRED,,,LOC16-000685,,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,300, CONGRESS AVE,,101, RIVERSIDE DR,,5156395,02/26/2020 05:11:00 PM +0000,"(30.257143, -97.7468719)",OFFLINE,09/03/2019 05:00:00 AM +0000,-97.7468719,30.257143,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV722.jpg,None Identified,5d6eb0c2587fa1001338ea2a
723, OLTORF ST / 5TH ST,DESIRED,,,LOC16-004640,,SOUTHWEST,"3,9",AUSTIN FULL PURPOSE,ROADWAY,,,1000, OLTORF ST,,2101, 5TH ST,,5154091,02/26/2020 05:11:00 PM +0000,"(30.2439384, -97.7643356)",OFFLINE,09/03/2019 05:00:00 AM +0000,-97.7643356,30.2439384,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV723.jpg,None Identified,5d6eb3a447a78e001432d4d0
724, OLTORF ST / 35 SVRD,DESIRED,,,LOC16-001895,,SOUTHWEST,"3,9",AUSTIN FULL PURPOSE,ROADWAY,,,1550, OLTORF ST,,2301,IH 35 SVRD,,5157467,02/26/2020 05:11:00 PM +0000,"(30.2335949, -97.7404251)",OFFLINE,09/03/2019 05:00:00 AM +0000,-97.7404251,30.2335949,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV724.jpg,None Identified,5d6eb441842f9d001356ab95
725, OLTORF ST / BURLESON RD,DESIRED,,,LOC16-004560,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,1800, OLTORF ST,,2301, BURLESON RD,,5158189,02/26/2020 05:11:00 PM +0000,"(30.2314911, -97.735733)",OFFLINE,09/03/2019 05:00:00 AM +0000,-97.735733,30.2314911,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV725.jpg,None Identified,5d6eb4981f77f900154e73d2
726,IH 35 SVRD / BEN WHITE BLVD SVRD,DESIRED,,,LOC16-004455,,SOUTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,4052,IH 35 SVRD,,1300, BEN WHITE BLVD SVRD,,5155796,02/26/2020 05:11:00 PM +0000,"(30.21702, -97.7518005)",OFFLINE,09/03/2019 05:00:00 AM +0000,-97.7518005,30.21702,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV726.jpg,None Identified,5d6eb52caff2e5001001c201
727, PORTER ST / MONTOPOLIS DR,DESIRED,,,LOC16-002700,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,6300, PORTER ST,,1251, MONTOPOLIS DR,,5162273,02/26/2020 05:11:00 PM +0000,"(30.2310562, -97.6995697)",OFFLINE,09/03/2019 05:00:00 AM +0000,-97.6995697,30.2310562,, http://atdatmsweb2.austintexas.gov/CCTVImages/CCTV727.jpg,None Identified,5d6eb5b85bdc1d001317f2a9
